N1 N2 Na Tsplit dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo pNoMigration pMigration robustness
2.30981 13.20328 7.25862 0.5 30 34.944 8.243 0.016 0.228 6.16 3.058 17.91 6.479 10.858 6.087 -9 0 0.0055729 0.0027948 0.0076704 0.002676 0.0047968 0.0019739 0.0081088 0.0022088 0.5213341 0.9452348 -0.2410212 0.6456259 0.0082086 0.0030136 0.0015869 0.0014427 0.1078451 0.0752875 0.5255717 0.000327002045366052 0.0300095748343103 0.000426877376206385 0.195102228462379 0.0007790000032946 0.771323050624531 6.6981385237509e-05 0.00043640365639663 6.53896794795515e-05 0.000429224620995764 6.55159431492336e-05 0.00040128032092831 0.000104432695077578 0.000421559861703784 2.07834711664801e-05 2.06950197776701e-05 0.00199087074128237 0.00199087074128237 0.00100520968377918
27.36216 19.67129 24.09096 0.5 31 106.414 17.971 0 0 26.386 8.768 23.67 8.236 56.358 14.984 -9 0 0.0242423 0.0070693 0.0234953 0.0062978 0.0243039 0.0056225 0.023336 0.0050543 -0.0383192 0.5081199 0.0069372 0.5141292 0.0248833 0.0065978 0.0010146 0.0011539 0.0217235 0.0240458 0.8394386 0.000899153537825203 0.160166894621466 0.00716656014824804 0.439166803161191 0.00201940791932205 0.333047479905375 0.0022265658992826 0.0216846497060461 0.000186878975716369 0.00372936115556772 0.00050109517494399 0.0229178777980491 0.000434656768574584 0.00563512410847515 0.000108783733551153 0.000108707386365875 0.0573286780650513 0.0573286780650513 0.00247307184904306
12.44096 28.87095 20.58029 0.5 32 93.812 15.904 0 0 19.662 7.238 26.662 8.418 47.488 14.006 -9 0 0.0195099 0.0054427 0.020326 0.0053021 0.0189411 0.0042662 0.0209102 0.0043633 0.1011415 0.5540563 -0.1330569 0.5075831 0.0210465 0.0053279 0.0011286 0.0011523 0.0283513 0.0274652 0.7906451 0.00404542207819153 0.206094387912439 0.00919884513357929 0.379892583415249 0.00528464906589916 0.287117659253636 0.000945383734467257 0.0349844031346362 0.000282228549842468 0.0100092431948983 0.000156541317717179 0.0484455225600119 0.000130714106518301 0.0131994111551912 0.000106201106240413 0.000106804281481786 0.108176489928463 0.108176489928463 0.021703819145364
17.92497 21.09937 18.8193 0.5 33 88.91 15.816 0 0 20.872 6.873 22.208 7.712 45.83 13.139 -9 0 0.0188526 0.0053034 0.0190595 0.0052371 0.0188013 0.0041408 0.0191779 0.0041216 -0.013823 0.5413253 -0.0474497 0.525574 0.0198641 0.0052265 0.000908 0.0010664 0.0239965 0.0262505 0.8041421 0.000249524554365331 0.438819624022651 0.000340507719427455 0.277699079050938 0.000827958516896964 0.251743085518638 9.81324051463597e-05 0.0138282381152183 0.000118386213629661 0.00184808580012305 0.000276159797858585 0.00891737741093967 6.15328976276944e-05 0.00504933428453198 6.14677424316223e-05 6.15059495756184e-05 0.0302009608487331 0.0302009608487331 0.00139510060511094
11.26901 19.47388 17.71058 0.5 34 81.882 15.91 0 0 18.328 6.607 23.59 8.49 39.964 12.988 -9 0 0.0169355 0.0050427 0.0176631 0.0051372 0.0164307 0.004013 0.017914 0.0042941 0.1034392 0.5852745 -0.07452 0.5595531 0.0184652 0.0050457 0.0011659 0.0011889 0.0340071 0.0341503 0.8042663 0.0454293317582622 0.0252051247833416 0.176122391996967 0.302899359624497 0.221040809885262 0.154622109645066 0.00740571454495513 0.0188084136043348 0.00356050239236892 0.00521356570221364 0.00640916173793498 0.0238929399929124 0.00026328165995144 0.00860066363368324 0.000262810920875394 0.000263818117374448 0.0741933156228056 0.0741933156228056 0.00435857221442616
0.32305 4.87898 23.02627 0.5 35 66.808 16.444 3.306 4.274 1.818 2.889 59.442 16.871 2.242 6.384 -2.768 10.308 0.001436 0.0033881 0.0198403 0.0061172 0.0011444 0.0023636 0.0173869 0.0045408 0.1884219 1.0452789 0.5567117 0.6720403 0.0242051 0.0083554 0.013567 0.0069564 0.3837407 0.1247611 0.0204611 0.0175471097298691 0.579213645916369 0.00305261218916794 0.199676306399515 0.0424217719405061 0.142266815450424 0.000657113612525197 0.00435877678776397 0.00356560651777642 0.00231446124765944 0.000240353449659862 0.00305001010318946 0.000240570827597101 0.000912545180273596 0.000240750488683326 0.000241550159020896 0.0153468395170843 0.0153468395170843 0.00114790114982885
22.82414 8.43817 27.02385 0.5 36 110.71 18.709 0 0 33.18 11.101 20.556 8.003 56.974 14.412 -9 0 0.0272721 0.0068972 0.0249628 0.0062818 0.026724 0.0055642 0.0228219 0.0050268 0.07038 0.4785708 0.377366 0.5012156 0.0282556 0.00668 0.0021381 0.0018932 0.0397802 0.0325106 0.7094272 0.000261791349055331 0.178276726287947 0.00280308696347415 0.375595228264607 0.00423586558249562 0.428798649752735 0.000321830728008891 0.00145265924397363 0.000282866378562131 0.0038959088241072 0.000136326260416384 0.00110029262865122 0.000248929966199844 0.00247477434934821 5.75221116964588e-05 5.75413087220773e-05 0.00991472920192201 0.00991472920192201 0.00108324258979331
12.9215 26.90569 27.63567 0.5 37 111.054 22.171 0 0 22.206 8.66 28.676 10.169 60.17 15.971 -9 0 0.0273959 0.0081156 0.0276335 0.0067151 0.0263384 0.0067905 0.0276503 0.0053426 0.1495195 0.5022869 -0.0207242 0.4734631 0.0289595 0.0073099 0.0014448 0.0014315 0.026735 0.0249433 0.8276523 0.000865879694471593 0.159599209977783 0.00101946156240192 0.225841926384966 0.00156069445092473 0.579583831607387 0.000231018837570013 0.00797127763339763 8.12600385681523e-05 0.00823460758912133 0.000145491391966794 0.00727397365539811 0.000763704834557807 0.00668343280929635 7.23838986237172e-05 7.1845633566602e-05 0.0313892940530732 0.0313892940530732 0.00142105074530901
1.60474 2.63459 22.69068 0.5 38 62.25 15.483 0.464 1.643 15.974 9.359 26.306 12.641 19.506 11.54 -8.296 3.718 0.0124436 0.0063872 0.0154035 0.005863 0.0100007 0.0042836 0.012913 0.0042147 0.8602685 1.2095183 0.7617283 0.9042003 0.0224822 0.00753 0.0085587 0.0058027 0.2366757 0.1290364 0.2429998 0.00122394212082581 0.571649025091256 0.00138789126382272 0.0783865176163642 0.000872300880010616 0.305975483847474 0.000178766071770897 0.00127507051787145 0.000694675765178485 0.0123072757612383 0.000217665646007445 0.00504478916477694 0.00105313672159431 0.0193759528572612 0.000178747333245575 0.000178759341301768 0.0401616905781418 0.0401616905781418 0.00165481747547927
26.46651 16.0398 12.91347 0.5 39 65.556 12.938 0 0 19.148 5.84 15.87 6.022 30.538 10.267 -9 0 0.0132126 0.0040277 0.0126921 0.0041332 0.014005 0.0032693 0.013081 0.0033864 -0.2553844 0.5827864 -0.14557 0.596305 0.0135925 0.0040749 0.0006402 0.0008147 0.0246879 0.0290241 0.827844 0.00357440800176962 0.330286879207 0.0168707624159459 0.206979754619267 0.00397569192033553 0.368340016426977 0.000871910584914304 0.0148108778092315 0.000120406447153284 0.00846224359358282 0.00127001671881211 0.0376454911141002 0.000154127002530618 0.00645873535460757 8.85894669866053e-05 9.00893167859823e-05 0.0698062815264152 0.0698062815264152 0.0036939937824993
18.73214 26.8747 16.05435 0.5 40 78.756 14.658 0 0 18.682 6.111 20.808 6.46 39.266 12.212 -9 0 0.0159864 0.0048796 0.0163811 0.0047955 0.0163338 0.0038539 0.016933 0.0038316 -0.1182453 0.5744077 -0.1542794 0.5673877 0.0169351 0.0048013 0.0007514 0.0008677 0.0234357 0.025281 0.8238064 0.000999794655901421 0.212008472737404 0.00340197496102999 0.339896696573056 0.00293390769470683 0.384757948349379 0.000246733258567019 0.0115628496274408 7.39311042580299e-05 0.00580096003955662 0.000987144042653002 0.0182864945742909 0.000776098389138304 0.0181192302771979 7.40500048113385e-05 7.37137106080829e-05 0.0558616956448007 0.0558616956448007 0.00237446745988313
2.58179 17.83886 23.38944 0.5 41 90.22 16.478 0.012 0.268 10.706 5.472 41.628 13.166 37.874 14.378 -8.96 0.894 0.0169036 0.0067105 0.0229005 0.0060075 0.013762 0.0046245 0.022469 0.0046175 0.8719129 0.9436132 0.0538022 0.5110001 0.0241383 0.0065513 0.0042362 0.0029011 0.1001137 0.0637122 0.6168452 0.000315712026051114 0.31581945640302 0.000254922388450427 0.221590944604008 0.000881877645118693 0.456742264890269 5.31778719361628e-05 0.000728171101651955 0.000134411031567059 0.0011739503447944 0.000100474962388741 0.000677972595102007 4.63994438881709e-05 0.0014041880155191 3.80196156215082e-05 3.80570606136514e-05 0.00431907394763795 0.00431907394763795 0.00102642063187405
2.3996 1.6462 9.85823 0.5 42 32.144 9.744 0.23 0.957 13.882 7.32 9.358 5.748 8.674 6.902 -8.81 1.745 0.0074025 0.003447 0.0060032 0.0034862 0.0063578 0.0025796 0.0050827 0.0024839 0.6055745 0.9746332 0.5948772 1.1580908 0.0108278 0.0045116 0.0041249 0.003194 0.2326148 0.1394259 0.2867571 0.046424280652256 0.429717671717579 0.00240169077130425 0.12024628418247 0.0124860385900084 0.211950437561694 0.00110393174019274 0.0199266990786505 0.00492942525137469 0.0473242822672328 0.00620486305579336 0.0132751942941138 0.00496875500343855 0.0781793521458813 0.000435896395671554 0.000425197292338815 0.176064110530941 0.176064110530941 0.147254843386781
26.68793 16.15207 20.18224 0.5 43 93.04 15.696 0 0 24.412 7.78 19.988 6.858 48.64 13.838 -9 0 0.0204831 0.0054884 0.0198265 0.0054509 0.0206458 0.0042857 0.0193825 0.0043189 -0.0555421 0.5191606 0.0710994 0.5175853 0.0210892 0.0054155 0.0009344 0.0009907 0.0233364 0.0231477 0.8233321 0.000604376307729108 0.136384051423421 0.000526539592041445 0.30313365099145 0.00109592814741916 0.526966652951019 0.000140143679236046 0.00933065762440568 8.79282709611209e-05 0.00383294567531123 0.000382991141861667 0.00821999075737488 6.01106160069677e-05 0.00911431431588844 5.97811307063852e-05 5.99373751671308e-05 0.0311728140437672 0.0311728140437672 0.00141623864279682
26.6413 7.12516 28.37469 0.5 44 110.27 20.688 0 0 34.892 12.372 18.598 7.832 56.78 16.431 -9 0 0.0287338 0.0081469 0.0253348 0.0072539 0.0282354 0.006305 0.0230169 0.0057902 0.0398106 0.493874 0.4060454 0.5928932 0.0295113 0.0076936 0.002477 0.0020692 0.0456315 0.0364902 0.7573618 0.00125967131459501 0.104587041547624 0.00624212832053357 0.52155404680076 0.00257425085226857 0.279097633823212 0.00164855427991361 0.0325232964901227 0.000874862695488214 0.013324848101131 0.00046128952702826 0.0199531901319723 0.000164302072418645 0.01540649912571 0.000164832539930376 0.000163552377292385 0.084384553038249 0.084384553038249 0.0067105735791266
28.92423 15.65251 14.39971 0.5 45 71.58 13.937 0 0 20.452 6.582 16.848 6.07 34.28 11.399 -9 0 0.0147428 0.0045118 0.0142828 0.0043698 0.0154273 0.0036568 0.0144114 0.003566 -0.2157571 0.5438474 -0.0566842 0.5979506 0.0151857 0.0044492 0.000673 0.0008756 0.0232416 0.0276132 0.8322444 0.00892738585400306 0.235683509479933 0.000669255260025459 0.504177213774649 0.00953369758687059 0.178190235255163 0.000319284577496992 0.0284297300738062 0.000641647017679887 0.00565002512488611 0.00113532227546921 0.0197600274143377 0.000466032365302046 0.00618905544899309 0.000114547614122611 0.000113030877263089 0.0626053719340686 0.0626053719340686 0.00289457822462256
12.44332 18.64077 17.58494 0.5 46 81.218 15.34 0 0 18.862 7.018 21.792 7.016 40.564 12.625 -9 0 0.0171533 0.0051599 0.0175093 0.0049972 0.0167504 0.0040228 0.0175763 0.0039815 0.0692137 0.5778292 -0.0407297 0.5491419 0.018438 0.0051357 0.0011067 0.0011748 0.0318406 0.0310228 0.819656 0.00183902290673229 0.308319544013487 0.00070755401545637 0.373361387990178 0.00106159365115954 0.283010187380071 0.000246825328852337 0.0066763064984449 0.000439786102542531 0.00302221267466483 0.000614155065468363 0.015654846557061 0.000199300898714997 0.00471153646935348 6.79647599477104e-05 6.77756878661278e-05 0.0315692548198888 0.0315692548198888 0.00142508149303947
2.33705 20.42917 1.18341 0.5 47 16.492 4.193 0 0 4.482 2.125 10.216 3.311 1.794 1.789 -9 0 0.0016121 0.0009045 0.0021285 0.00089 0.001769 0.0007928 0.0033852 0.0010227 -0.3094657 0.8182242 -1.3377421 0.5413629 0.0022027 0.0009559 0.0003324 0.0003613 0.077461 0.0666843 0.4978877 0.00293874724697296 0.228963481519437 0.00192670928089654 0.34961486930618 0.00227576973180089 0.393620344271944 0.000445749650162222 0.00535113263801942 0.00131510826488972 0.00497900446938477 0.00053898000134992 0.00223258771601861 0.0011059831586164 0.00448984930802338 0.000100794476859627 0.000100888959443415 0.0204625221582488 0.0204625221582488 0.00121949963701663
15.20536 4.18799 1.3255 0.5 48 17.746 4.569 0 0 9.472 3.376 5.82 2.52 2.454 2.125 -9 0 0.0022205 0.0009616 0.0018813 0.0009479 0.0033616 0.0010479 0.0023322 0.0009459 -1.2207826 0.641124 -0.6433998 0.7440666 0.0022946 0.0009931 0.0002437 0.000323 0.0525768 0.0542306 0.5929028 0.0449025394157553 0.376282472238498 0.0561662027483887 0.269252825469233 0.00744988440401587 0.0672039781860927 0.0036649608214913 0.0587839363312607 0.00183537837467048 0.00309788994105414 0.0194038557644223 0.0852357752249738 0.00139675905818286 0.00493790853222275 0.000195433046294457 0.000190200443443993 0.178425270808118 0.178425270808118 0.150968049492842
6.02063 29.14237 27.3263 0.5 49 108.96 18.091 0 0 16.658 7.389 37.718 11.976 54.584 14.752 -9 0 0.0243619 0.0076767 0.0272277 0.0066697 0.0215185 0.0061923 0.0272681 0.0053243 0.5365732 0.5923186 -0.0236528 0.4586062 0.0282694 0.0070514 0.0024747 0.002047 0.0478257 0.0386572 0.7491057 0.000454403310303659 0.413312950801803 0.000619931872309565 0.221636869489253 0.00222909182827218 0.355241366188746 0.000104064296250259 0.00119448252221259 0.00016733774670181 0.00174871233023093 9.37019788539067e-05 0.00117471626527259 7.28141760366465e-05 0.00187160943173312 3.89370900687883e-05 3.90106719522099e-05 0.00642793979081295 0.00642793979081295 0.00104681081352425
15.56983 3.43102 5.27306 0.5 50 30.048 7.271 0 0 14.332 4.947 6.824 3.193 8.892 5.04 -9 0 0.0057135 0.0022344 0.0046885 0.0021739 0.0065461 0.0019159 0.0044299 0.0016578 -0.5239556 0.6242813 0.1711019 0.8229742 0.0060959 0.0024781 0.000895 0.0009821 0.0775941 0.0617511 0.6116945 0.0030470322049079 0.231059101522054 0.0031220514574589 0.160543858231724 0.00913939241704263 0.582025873857356 0.000239327926556709 0.00236112399669752 0.000255426234664985 0.00082430819789393 0.000476597216336842 0.00465653218642347 0.00031689484514741 0.00181527932472207 5.87226632956229e-05 5.84777177176392e-05 0.010946772894397 0.010946772894397 0.00109473911756433
4.92926 8.98223 4.21218 0.5 51 26.186 6.297 0 0 7.802 3.055 10.876 4.127 7.508 4.403 -9 0 0.0042712 0.0019676 0.0046041 0.0019157 0.0043154 0.0015176 0.0051819 0.0015762 -0.0913728 0.8090785 -0.4555592 0.7172874 0.00514 0.0020571 0.0007024 0.0006875 0.0734853 0.0598931 0.670294 0.00107867503404082 0.429513904085585 0.00168777729303892 0.232617953599139 0.00141514665309075 0.300327748512556 0.000212775384329465 0.0130014154176598 0.000179992231460426 0.00465293843050849 0.0014593780388395 0.00654551236829003 0.000488012086494784 0.00668652700324168 6.61958926006976e-05 6.60479691254872e-05 0.0332309455493924 0.0332309455493924 0.00146364539640971
21.78619 15.24548 11.17516 0.5 52 58.978 11.275 0 0 17.23 5.995 14.92 5.089 26.828 9.637 -9 0 0.0119248 0.0039126 0.011586 0.0039631 0.0124186 0.0030104 0.0117675 0.0029541 -0.2007163 0.6158372 -0.1062685 0.6498089 0.0124245 0.0039634 0.0006691 0.0008202 0.0281805 0.0313771 0.8089772 0.00208236949266768 0.354642199680067 0.0012276080314825 0.354066176341218 0.00254901824736897 0.220708281385743 0.000872308019437319 0.0139131901975448 6.42026352217837e-05 0.00221684412123576 0.000559717097434643 0.0396238604757266 0.0004856137501411 0.00685956180228038 6.43704338330763e-05 6.46782885974355e-05 0.0646036351155984 0.0646036351155984 0.00308664892149109
1.72384 18.44107 26.60497 0.5 53 98.452 17.316 0.062 0.441 9.186 5.429 54.816 17.287 34.388 15.711 -8.952 1.073 0.0158555 0.0077298 0.0261541 0.0065091 0.0125951 0.0055504 0.025432 0.0050099 1.0025368 1.2056009 0.1003244 0.5104575 0.0273099 0.0071227 0.0063051 0.004052 0.1355279 0.0810275 0.4681893 0.00119824939010264 0.378351045056164 0.000283108025690439 0.23485285972337 0.00745007128349482 0.374345796985933 0.000141364476439047 0.000796779409709179 0.000215780630212174 0.000558523737375123 6.01846528922331e-05 0.000701166990954354 6.0135091786167e-05 0.000864673669781708 6.01342819865597e-05 6.01265941088828e-05 0.00339901742796373 0.00339901742796373 0.00101787895097022
6.56919 5.09409 24.39307 0.5 54 91.63 17.13 0.006 0.1 26.888 10.33 22.3 8.921 42.436 14.04 -9 0 0.0217849 0.006047 0.0208504 0.0061609 0.0195809 0.0046604 0.0182809 0.0046325 0.4443651 0.5513229 0.5609276 0.6488916 0.0254785 0.0066287 0.0041608 0.0029763 0.0899301 0.0565353 0.58569 0.000571272590560132 0.234438495492558 0.00173279388772608 0.410874358132962 0.00177448644782249 0.332920141644249 0.000172528454135934 0.00208819414014753 0.000570816733500324 0.00848906885535687 8.76878343280082e-05 0.0012565532534991 0.00033478160416784 0.00451473373083741 8.69724340986889e-05 8.71147640507359e-05 0.0175174141635236 0.0175174141635236 0.00117686179191103
2.32024 15.16132 29.81104 0.5 55 107.744 17.827 0.014 0.161 12.466 7.037 51.986 16.939 43.278 16.448 -9 0 0.0200014 0.008439 0.0289151 0.0069182 0.0168265 0.00671 0.0278831 0.0055195 0.7633457 1.0043983 0.1404088 0.47768 0.0310412 0.0079398 0.006583 0.0046179 0.1217821 0.077796 0.5105588 0.00128062068407121 0.238630743812848 0.000754324810775768 0.458820825733521 0.00438313311484414 0.203289604845914 0.00114485452940106 0.0435424532968263 0.00125933752002264 0.00822748276855792 0.00179190694145985 0.00761061384187054 0.00530077065156313 0.0235070271421787 0.00022820586993034 0.000228094436214528 0.0924266209873327 0.0924266209873327 0.00981562430665235
17.03664 19.86771 14.91373 0.5 56 74.096 13.451 0 0 18.428 6.152 19.396 6.094 36.272 11.382 -9 0 0.0152177 0.004532 0.015278 0.0044414 0.0154183 0.0035804 0.0156911 0.0035531 -0.0780646 0.5746637 -0.1300543 0.56694 0.0160232 0.0044727 0.0007754 0.0008647 0.0256607 0.0267085 0.8240681 0.000441100288734272 0.263522708295837 0.00363799809443352 0.222849735908917 0.000647978397626026 0.451112431113608 6.4409128007706e-05 0.00926243581750761 0.000179313575584299 0.00628845430107375 0.00113943345178446 0.0186983370040309 7.08327074756392e-05 0.0219557124200791 6.46632828899598e-05 6.44562124109327e-05 0.0576663742586836 0.0576663742586836 0.00249680251960942
14.37983 2.80947 17.68372 0.5 57 71.728 15.052 0.018 0.184 33.15 11.456 10.532 5.516 28.028 11.501 -9 0 0.0173596 0.0050965 0.0128384 0.0052613 0.0172442 0.003991 0.0108689 0.0037724 0.0056115 0.5741563 0.6853046 0.9368774 0.0184745 0.005462 0.0033755 0.0026117 0.1026637 0.0702485 0.5416939 0.00499664192624244 0.234059497720885 0.113691109613353 0.404471531908424 0.0103458654563435 0.224810256547497 8.03793685339165e-05 0.00232397094050998 8.04758319376322e-05 0.00153960913941339 0.000679925817767194 0.0011009812733242 0.000418783776361813 0.00124077722965711 8.0506805040626e-05 7.96866447077756e-05 0.00746609939772393 0.00746609939772393 0.00105729019581644
24.14043 13.10318 24.579 0.5 58 107.21 16.843 0 0 28.086 8.867 21.658 7.571 57.466 15.117 -9 0 0.0247327 0.0061982 0.0237561 0.0062391 0.0245683 0.0051745 0.0226702 0.0048385 0.0173595 0.4718038 0.180989 0.5463732 0.0256762 0.006179 0.0014318 0.0014376 0.0295759 0.0276401 0.7976531 0.00149772518084884 0.191081928523648 7.27463550606524e-05 0.14051374397308 0.00109553994838236 0.638049009390916 0.000312968910082058 0.00326536461338486 0.000903305516031485 0.00817948231411053 0.000322719613285274 0.0082231123164106 0.000229478378585692 0.00610736794867624 7.27293819344913e-05 7.27776355622641e-05 0.0275478080099489 0.0275478080099489 0.00134111984118876
5.96286 14.60527 26.14395 0.5 59 104.574 16.619 0.004 0.089 19.456 8.062 32.738 10.432 52.376 15.252 -9 0 0.0232284 0.0066515 0.0254432 0.0059662 0.0206424 0.0053334 0.0243169 0.0047536 0.5114146 0.6200993 0.1801851 0.4897032 0.0272153 0.00626 0.0028795 0.0021539 0.057817 0.0418484 0.6780021 0.000404865259917697 0.15334874396693 0.00170323874310721 0.228938885791973 0.0174016040967392 0.451389112516829 0.0337195761064628 0.0257293377031285 0.000185161516191647 0.0352954077124577 0.000172939262961817 0.00922872097955946 0.022838084916282 0.0192988794566804 0.000172909272642041 0.00017253269813745 0.14651872136959 0.14651872136959 0.092519543978907
21.56679 9.54838 21.36572 0.5 60 94.624 15.759 0 0 27.71 8.869 19.446 6.997 47.468 13.561 -9 0 0.0213866 0.0056765 0.0201816 0.0056053 0.0212558 0.0043953 0.0189078 0.0042607 0.0025949 0.5228089 0.2581217 0.6076412 0.0223219 0.0056758 0.0015378 0.0013376 0.036581 0.0295947 0.7679728 2.9711682165228e-05 0.171956165486797 0.000232765005448771 0.251729577797686 0.00186617508095539 0.56776013335093 2.98261733133145e-05 0.000719301457904582 0.000100393544900041 0.00110405651274115 6.17461085479327e-05 0.00306134204466603 2.98579034020472e-05 0.00125959885742709 2.96053826522826e-05 2.97436104633637e-05 0.00636650044829346 0.00636650044829346 0.00104619887591849
20.58291 19.15153 24.46008 0.5 61 107.66 17.01 0 0 25.01 8.458 24.81 8.405 57.84 14.875 -9 0 0.0243743 0.0067682 0.024102 0.0061591 0.0241252 0.0053076 0.023911 0.0049274 0.0200403 0.5046332 0.0157595 0.5095063 0.0254681 0.0064854 0.0012299 0.0013638 0.0250267 0.025681 0.7804219 0.00194473669113561 0.265385454388608 0.00119674491345398 0.287242678920984 0.000878169092046792 0.367111933026769 0.000676780723406807 0.0240201646993564 0.000509447087513504 0.011431975794186 0.000810934920117418 0.0285797936276093 0.000454474658805172 0.00953712149411715 0.00010927350399109 0.000110316457899479 0.0760373900526957 0.0760373900526957 0.00469009572556372
16.03877 4.79601 29.06812 0.5 62 109.376 18.912 0 0 37.628 12.893 17.444 7.628 54.304 16.318 -9 0 0.0286728 0.00742 0.0243927 0.0072806 0.0274896 0.0058542 0.0213691 0.0056746 0.1606746 0.4819793 0.5717639 0.6669675 0.0299255 0.0072431 0.0033928 0.0025698 0.0626504 0.0463556 0.6819023 0.00121690552448718 0.160677500101958 0.00130886098674992 0.430469087476355 0.00109715449608425 0.364437725488312 0.000319028129098486 0.00735069588293629 0.000197411730892597 0.00725795743687364 0.000405283535985283 0.00868245277439388 0.000511691517608497 0.0158768862345164 9.57659944794297e-05 9.5592689269397e-05 0.0406091781611861 0.0406091781611861 0.00166912228421451
20.44297 22.67884 20.30013 0.5 63 96.064 16.25 0 0 22.316 6.954 23.046 7.691 50.702 13.682 -9 0 0.0206486 0.0054348 0.0207979 0.0054412 0.0206357 0.0043599 0.0208352 0.0044503 -0.0142747 0.5230236 -0.0195695 0.5131479 0.0216119 0.0054378 0.0008886 0.0010779 0.0214807 0.0237992 0.8327166 0.00172201835034969 0.195841007981603 0.00288653179620435 0.378479026545376 0.000364607410096526 0.394725318973223 0.000130644789491801 0.00631137075891257 0.000122504850312176 0.00445384605872244 0.000818548989812848 0.00819146860726977 0.000323867456299671 0.00548759251226062 7.08068139194823e-05 7.08381061468818e-05 0.0258435046242286 0.0258435046242286 0.00130907846285079
21.48833 0.20822 3.53503 0.5 64 20.576 5.893 0.592 0.967 19.164 5.756 0.774 0.941 0.046 0.456 -8.858 1.601 0.0042748 0.0017704 0.0002274 0.0003176 0.0054147 0.0016184 0.0002311 0.0003095 -0.8271421 0.6516785 0.0010193 0.7465901 0.0045559 0.002277 0.0023048 0.0017159 0.3159866 0.144237 0.0228587 0.125808583274967 0.538881196968306 0.0721482222774238 0.0844692233579336 0.0237848261932693 0.129632768826745 0.00142246991135188 0.00843373591389746 0.00210272734919076 0.00118961585704598 0.000416518869235021 0.00550416182171886 0.00209767232811923 0.00327032207562861 0.00041845181607974 0.000419503159087451 0.0244577185931642 0.0244577185931642 0.00128440471424505
3.57359 17.20056 19.24729 0.5 65 79.47 15.374 0 0 12.148 5.793 32.762 11 34.56 12.246 -9 0 0.0154322 0.0052121 0.0191287 0.0051685 0.0131656 0.0038402 0.018976 0.0042611 0.6847501 0.8132546 0.0198065 0.5376152 0.020228 0.0054526 0.0029475 0.0023784 0.0796764 0.0556113 0.5803884 0.0123886426718664 0.527778741202549 0.000336704845124328 0.129872120826132 0.00214722799184896 0.283371678049544 0.000506963697778636 0.00144185786518265 0.000171416925031851 0.00695845035340606 0.000292072475247642 0.00773344991472032 8.57703961010546e-05 0.0267418170184916 8.65036498815753e-05 8.658211709419e-05 0.0439394039313897 0.0439394039313897 0.00178460905023499
8.49221 28.77177 12.20209 0.5 66 61.264 11.844 0 0 13.02 5.083 20.712 6.487 27.532 10.001 -9 0 0.0120072 0.0041209 0.0129179 0.0040676 0.0114304 0.0031342 0.0135985 0.0031917 0.1694917 0.6728171 -0.2398679 0.5816859 0.013334 0.0041687 0.0008714 0.0009788 0.0343589 0.0341888 0.8058622 0.00146152916677808 0.230751022138606 0.00356980490122207 0.233922380532118 0.00428297079879171 0.512569307547699 5.37072325536815e-05 0.00350287374687974 0.000193666799141386 0.00183442152845688 7.45794442390162e-05 0.0046842209480721 5.34057104178191e-05 0.00293930423449124 5.34016914355743e-05 5.3403579097652e-05 0.0133376041706736 0.0133376041706736 0.0011227527670349
3.65032 13.07035 19.26033 0.5 67 79.426 15.902 0.002 0.045 13.366 6.439 30.546 11.289 35.512 13.233 -9 0 0.0160154 0.005605 0.0193293 0.005438 0.0137772 0.004231 0.0186198 0.0042989 0.6432148 0.7988362 0.1364054 0.5629951 0.020829 0.0056417 0.0031566 0.0023686 0.0843027 0.0582953 0.5700445 0.0160996935626643 0.409351528501633 0.000865603562608572 0.361025170754747 0.00227904454670432 0.155330496815661 0.000311920673560142 0.00528552670564889 0.000457646184698321 0.0185968842265925 0.000667793036953213 0.00879633208261369 0.000412545707856572 0.0202275564521197 0.000146663238939666 0.000145593946999144 0.0547722126427776 0.0547722126427776 0.00230572522463796
