N1 N2 Na Tsplit M1 M2 shape1M1 shape2M1 shape1M2 shape2M2 propNtrlM1 propNtrlM2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo
5.49858 25.11926 1.53542 17.5 11.27243 11.27243 5.7838 127.88771 13.18291 89.20738 90 90 56 83.582 15.262 0.01 0.184 12.554 5.275 33.452 14.434 37.566 12.085 -9 0 0.01442 0.0045451 0.0179189 0.0041707 0.0141273 0.0038242 0.0200178 0.004082 0.0759089 0.7136253 -0.4203121 0.4820862 0.0178401 0.0043996 0.0016707 0.0019921 0.048954 0.0543584 0.5435447 4.46345194517548e-05 4.4617642076446e-05 0.000158001030929462 0.00315232612232276 4.46492937233391e-05 4.46531575234371e-05 0.00303595558641435 0.590529696029245 4.4664651422083e-05 0.000374176647154116 0.000588422659120134 0.401089473814895 0.000226038489041188 0.00053338461019854 4.46480913594114e-05 4.4657655123213e-05
25.07437 21.90456 21.61037 17.5 28.28313 28.28313 8.16498 136.34296 1.67536 73.13198 404 404 57 67.592 34.847 0 0 13.716 8.044 12.06 8.736 41.816 21.531 -9 0 0.0425205 0.0092603 0.0345617 0.00596 0.0427963 0.0077176 0.0371172 0.0053845 -0.0468317 0.3302134 -0.2849019 0.3393433 0.0386406 0.0073716 9.94e-05 0.0008146 0.0012778 0.0107563 0.8541599 6.3078178841367e-05 6.31325290065857e-05 6.30414945152159e-05 6.32382196144157e-05 6.30603818625087e-05 0.000791441627795418 0.00123369289372758 0.191982364500337 0.0011269308356206 0.365862073900114 0.000159634196286605 0.186499263528679 0.00233914369169066 0.249563251875127 6.33527662294531e-05 6.32993805522209e-05
15.65322 17.29689 13.67701 17.5 15.71714 15.71714 10.8639 50.30159 15.61548 199.62974 498 498 58 109.636 26.215 0 0 20.42 8.347 20.21 8.471 69.006 18.666 -9 0 0.0272239 0.0067045 0.0262893 0.0049126 0.0284378 0.0056183 0.0277861 0.0044075 -0.1911432 0.4016045 -0.2238231 0.370937 0.026801 0.0055814 4.43e-05 0.0006821 0.0008985 0.0125175 0.843545 4.41470653374674e-05 4.41809029452885e-05 4.41664456540551e-05 4.43741810883424e-05 4.37912928683997e-05 0.000366381483765538 0.00029575811538016 0.0549824676423251 0.00269628403702447 0.45449835445718 4.42302007527133e-05 0.0437946518750195 0.00050336560828794 0.442509607237382 4.41879376450717e-05 4.40515173443954e-05
11.87354 20.06851 29.22922 17.5 28.57522 28.57522 10.45936 82.04504 13.29329 11.73369 342 342 59 108.91 27.685 0 0 18.472 8.163 17.842 8.214 72.596 20.517 -9 0 0.031871 0.0091146 0.0303592 0.0068553 0.0312024 0.0069992 0.0302125 0.0057044 0.0515666 0.4692249 0.0114837 0.4505414 0.0312424 0.0078387 0.0001272 0.0008233 0.0019227 0.0132418 0.8909495 0.000137927516956983 0.000137070854887984 0.000137006662157797 0.000648024015431423 0.000137122045481915 0.0029032006617314 0.00013701883323567 0.185167146733018 0.00439156835339081 0.361546025645163 0.00280955510257004 0.0747281119850626 0.0047081453643187 0.315855042655605 0.000738293707195897 0.0458187398637934
27.607 2.86323 15.19886 17.5 28.88533 28.88533 15.3479 65.02332 13.21169 123.38969 155 155 60 49.148 11.204 0 0 11.836 5.957 7.646 4.213 29.666 9.908 -9 0 0.01124 0.0037814 0.0106662 0.0037988 0.0116982 0.0030868 0.0105171 0.0029185 -0.1889669 0.6008552 0.0255557 0.713271 0.011104 0.003715 0.000151 0.0005243 0.006745 0.0235315 0.8566049 6.31855029605641e-05 6.31693595500215e-05 6.32047842969494e-05 0.00121996876520038 6.40659185870597e-05 7.29826412225815e-05 0.00253684748061025 0.642399222121192 0.00121628213931157 0.0737948000239968 0.00102494564486696 0.240130537880349 0.00117514416828009 0.0360492627532805 6.30092603830347e-05 6.33715559120907e-05
23.20349 9.55811 18.38684 17.5 12.39298 12.39298 4.88476 142.78874 7.86962 36.9019 399 399 61 108.47 16.106 0 0 23.742 11.372 18.722 7.204 66.006 15.917 -9 0 0.0254722 0.006216 0.0245014 0.0059218 0.0260352 0.0050064 0.0244629 0.0049646 -0.1072216 0.4683059 -0.0019666 0.4782835 0.0256644 0.0059466 0.0006776 0.0016113 0.0135859 0.0319949 0.8181396 4.14517223574731e-05 4.14756131882963e-05 4.14486573295294e-05 0.000944048507924197 4.14583323348023e-05 4.14391193751847e-05 0.00153023104465443 0.668155356550725 4.14338843169119e-05 4.1459480010351e-05 0.00222703338698978 0.326622050803157 4.14788311332279e-05 0.000106668021228114 4.14748734930923e-05 4.14911717829142e-05
8.188 10.05795 21.72014 17.5 21.16324 21.16324 12.46453 32.31385 9.11735 85.83979 287 287 62 78.854 15.727 0 0 13.388 5.789 13.216 6.07 52.25 14.411 -9 0 0.0188069 0.0054541 0.0185373 0.005354 0.0185014 0.0043582 0.0184529 0.0042003 0.0467007 0.5699314 -0.0075357 0.5530058 0.0187914 0.0052962 0.0001193 0.0006032 0.0032226 0.0164482 0.8954008 0.000127573728847415 0.00108492907114756 0.000127442095216153 0.00256228197284467 0.000127337572271771 0.00183313746816827 0.000127214423291575 0.0851216474666653 0.00366855997914602 0.413108249353376 0.000429102741023174 0.109693112524792 0.00429234921071921 0.360103967060134 0.00181823193952332 0.0157748633928344
2.20017 11.45179 0.61276 17.5 27.14953 27.14953 15.42587 119.74256 10.58243 140.03649 472 472 63 31.97 8.16 0 0 5.09 3.142 6.49 3.735 20.39 7.334 -9 0 0.0073146 0.0027378 0.0073724 0.0026632 0.007182 0.002141 0.0075766 0.0022653 0.0429249 0.7199737 -0.123675 0.6661012 0.0073782 0.0026465 3.47e-05 0.0003061 0.0021984 0.0187467 0.8902931 7.36500761635888e-05 7.40482859821361e-05 7.38014755237743e-05 0.000633341929258955 7.37250014347731e-05 0.00107502601532135 0.000816627910528809 0.0815226267673061 0.00313101302230009 0.629353023999359 7.36839750513038e-05 0.0352726555676494 0.00199058048776897 0.237250794293227 0.000515496694576151 0.00806990449854845
6.67264 0.56786 23.88293 17.5 18.40096 18.40096 17.94385 66.02262 9.81968 197.57389 453 453 64 10.604 4.098 0 0 3.462 2.624 1.536 1.437 5.606 3.207 -9 0 0.0023036 0.0012499 0.0020252 0.001203 0.002556 0.0010736 0.0020131 0.0009939 -0.37231 0.8631134 -0.0098475 0.9093618 0.0022526 0.0012213 8.82e-05 0.0002211 0.0177069 0.0389278 0.7812825 7.80605836647942e-05 7.80412449280747e-05 7.88519080579012e-05 7.7845088978754e-05 7.83696372527075e-05 0.000122301598395291 0.00162358695363222 0.555589567431796 0.0139695347544761 0.113381106180223 0.00412729325874065 0.225156402304317 0.00388700938691946 0.0815958460716031 7.80250533902086e-05 7.8158543624187e-05
14.48284 19.65417 28.95477 17.5 22.45481 22.45481 6.87328 172.05383 7.67814 67.98246 69 69 65 100.706 34.336 0 0 18.86 9.419 20.962 11.053 60.884 21.929 -9 0 0.0348844 0.0103417 0.0324878 0.0070078 0.0336456 0.0083414 0.0323586 0.0058799 0.1182479 0.437274 0.0095087 0.4149255 0.0347728 0.0086315 0.0010867 0.0015667 0.0163142 0.0232118 0.8667819 8.2279461774874e-05 8.20783914994095e-05 8.23059909409773e-05 0.00248367698231562 8.195338860042e-05 0.00418775408951535 0.00366307347961976 0.646058055415131 0.000156608272661249 0.00543989035332206 0.00717159882336749 0.312418762898641 0.000995616730981132 0.0169322121798068 8.18263263144055e-05 8.23072155080539e-05
18.83906 23.33861 19.68148 17.5 18.95747 18.95747 13.58725 41.43405 8.2146 146.52344 50 50 66 84.986 39.999 0 0 15.948 9.215 15.986 10.342 53.052 25.215 -9 0 0.037392 0.0094742 0.0321776 0.0057994 0.0376245 0.0077627 0.0343644 0.0050359 -0.0551431 0.3628789 -0.2649008 0.3805803 0.034907 0.0074366 0.0001222 0.0007647 0.0017656 0.0113175 0.8701339 8.398087116053e-05 8.36367600599559e-05 8.39769381713373e-05 0.000257663140176109 8.41497827180999e-05 0.000381662548963483 0.000204588828284032 0.19931871333457 0.00258528715466759 0.405585316282782 0.000126345547624523 0.222779549953545 0.00131603728947349 0.166941403358953 8.40593029009131e-05 8.36289059493015e-05
16.43976 23.89202 4.16812 17.5 22.24864 22.24864 1.86419 71.21547 17.95104 20.12017 410 410 67 111.332 27.534 0 0 23.238 9.072 24.402 10.545 63.692 18.471 -9 0 0.0259742 0.0056341 0.0247667 0.003622 0.0285235 0.0054572 0.0279975 0.0038912 -0.3665365 0.3544383 -0.4642024 0.3210574 0.0257385 0.0045566 0.0003681 0.0012952 0.0068304 0.0237855 0.7519406 3.66878291660991e-05 3.66866961857905e-05 0.000121702279540882 0.000222826758466387 3.66883558670035e-05 0.000240990807893652 0.000575979854366768 0.425929752417975 3.66915504052656e-05 0.000879344618586563 0.0187519599403474 0.551465727236043 8.18685749618736e-05 0.00150973445744948 3.66758719303938e-05 3.66827508138737e-05
14.07761 17.21905 24.11282 17.5 12.96604 12.96604 12.52961 189.6067 4.47283 70.20228 1 1 68 112.134 23.826 0 0 21.962 8.837 24.172 10.488 66 16.997 -9 0 0.0296337 0.008289 0.0288245 0.0063077 0.0290343 0.0067231 0.0289057 0.0051946 0.062496 0.4680593 -0.0178225 0.460755 0.0303597 0.0070424 0.0011306 0.0014358 0.0199783 0.0241973 0.8144471 9.89349004956311e-05 0.00183196617631387 0.000282807044861 0.00894180907553039 9.89790045749996e-05 0.0036331707288483 0.00567811922043394 0.448880531492139 0.000598253891857023 0.0853988665645015 0.00228024041534905 0.247566913160743 0.00102930328584342 0.193481920318334 9.91099523503783e-05 9.90747678244593e-05
24.80298 3.27109 23.40885 17.5 13.4803 13.4803 12.2131 48.48676 0.71565 9.59505 428 428 69 53.366 13.25 0 0 11.69 6.352 8.342 4.673 33.334 11.675 -9 0 0.0124596 0.0045135 0.0119831 0.0044747 0.0126909 0.0035617 0.0117472 0.0035215 -0.1140042 0.6369131 0.0432676 0.685156 0.0123527 0.0044246 0.0001314 0.0004785 0.0052428 0.01952 0.8809315 7.9737753161951e-05 8.02008964908557e-05 8.00240993446111e-05 0.000334008676365654 8.0447132439537e-05 0.000688838990046744 0.00824448065210126 0.437856388359636 0.00571099745837797 0.0623062677150647 0.0028528310595588 0.439562817430765 0.00593018618278747 0.0360324538506403 7.96872410054559e-05 8.06325022129835e-05
19.99363 15.78862 22.68287 17.5 0.17393 0.17393 19.70223 50.0194 15.19359 71.85715 63 63 70 95.7 36.503 0.19 1.351 33.684 18.942 27.81 15.375 34.016 16.5 -8.458 3.738 0.033292 0.0099507 0.0273114 0.00784 0.0335036 0.0091479 0.0274259 0.0065183 -0.0245941 0.4900666 -0.0277229 0.6053702 0.0422136 0.0091414 0.0119118 0.0071123 0.1697847 0.0973612 0.4968363 0.000312028926628198 0.000191165954188858 0.00172186533247946 0.0185247720691805 0.000413568246885004 0.0025285251630408 0.000993795980031077 0.622355944953272 0.00106304955419656 0.00762007321607369 0.00585399135716691 0.315767921648991 0.00295097390357253 0.0192575704307937 0.000222338388821174 0.000222414874678322
5.64067 7.15857 11.30776 17.5 26.36731 26.36731 14.24676 188.52861 12.83369 64.34968 311 311 71 54.19 12.386 0 0 9.6 4.893 10.104 4.943 34.486 11.075 -9 0 0.0127181 0.0041664 0.0126025 0.0041878 0.0124265 0.003325 0.0125686 0.0033244 0.0698003 0.6280352 -0.021556 0.6033556 0.0128951 0.0040622 0.0002348 0.0006679 0.0098344 0.0261791 0.8590081 8.76832097289384e-05 0.00171836643237412 8.58766123786507e-05 0.00182370649945929 0.000821472232547223 0.00280565733264717 0.00200917342135081 0.661809410663933 0.00251252551352411 0.0834827136285725 0.00450641497912644 0.203113360719167 0.000854526614449081 0.0341971402715656 8.60784518169636e-05 8.58934173597311e-05
22.91385 20.51804 3.94537 17.5 20.53203 20.53203 18.40929 111.16523 5.25906 121.73532 101 101 72 112.924 27.139 0 0 24.654 8.784 24.31 9.581 63.96 17.369 -9 0 0.0272901 0.0062327 0.0256719 0.0036337 0.0309104 0.0062026 0.0295427 0.0041027 -0.4860027 0.3149952 -0.5264077 0.3233951 0.0266729 0.0047486 0.0001919 0.0005955 0.0036696 0.0114968 0.8046135 6.86634450056001e-05 6.85939419654362e-05 6.79523560032284e-05 0.000885919787795081 6.81702621380034e-05 0.000880331588740532 0.00127496776415699 0.399042291446641 0.00118697013916842 0.145406463962704 0.00100565626847699 0.332645108153108 0.000940703999086853 0.116321717908319 6.84899634209471e-05 6.79990132707712e-05
13.14287 7.77595 2.83034 17.5 29.11334 29.11334 9.06233 162.93522 6.82931 42.76836 54 54 73 77.836 12.503 0 0 18.34 6.852 14.198 5.891 45.298 10.523 -9 0 0.0174132 0.0038658 0.0166541 0.0038924 0.0179376 0.0033067 0.0167701 0.0032379 -0.1234947 0.4704638 -0.0343031 0.4950113 0.0176199 0.0038585 0.0005863 0.0008945 0.0170306 0.0250411 0.806126 8.96191528328612e-05 8.95656263480526e-05 8.94834464198562e-05 0.00741490055922513 8.97035001403947e-05 0.00915412828401259 0.000635630852711223 0.248777837462261 0.000414586148089289 0.0600189502900502 0.000463071887085535 0.541693928043988 0.000532638965181514 0.130356516530016 8.96678858687786e-05 8.97713657687516e-05
0.20693 0.34548 24.12488 17.5 7.91397 7.91397 13.10496 83.22351 5.01962 178.05957 86 86 74 3.43 2.42 0.17 0.602 0.926 1.336 1.646 2.002 0.688 1.342 -8.974 0.581 0.0004815 0.0006562 0.0006702 0.0007923 0.0004549 0.0004936 0.0006579 0.0006363 0.0435462 0.9599712 0.0005097 0.9832211 0.0013945 0.0015168 0.0008187 0.0012686 0.3169478 0.285513 0.2575472 0.000972757782014036 0.000170365753054999 0.001095241698307 0.000453168394186115 0.00113813235411753 0.000687286336460331 0.151177817490222 0.397647647740017 0.0162939335370206 0.016586556096119 0.187421758557155 0.215095082917678 0.00836552813831869 0.00255390809815307 0.000170282217498815 0.000170532889677915
17.07079 18.87153 28.62456 17.5 6.7685 6.7685 9.85112 31.61321 10.20141 164.79009 79 79 75 96.872 36.207 0 0 18.348 9.653 18.818 10.536 59.706 22.913 -9 0 0.0363673 0.0108855 0.03264 0.0071448 0.0353775 0.0083643 0.0331219 0.0058528 0.0706047 0.4528216 -0.068951 0.4385837 0.0349901 0.0088322 0.0004864 0.0011412 0.0073018 0.0160212 0.8822408 9.24599208910424e-05 8.82412761662781e-05 9.14461803775397e-05 0.00573081703397539 0.000212210852776273 0.00325393055053874 0.00381728923210444 0.445102897778358 0.000752632188042271 0.0859302791034903 0.00395824898210046 0.335945179991619 0.00134061589296485 0.11350494248791 8.84862763808086e-05 9.03222523044678e-05
10.39994 4.69548 21.94119 17.5 22.25565 22.25565 19.79713 163.56861 11.50701 162.8222 219 219 76 58.352 13.212 0 0 12.224 6.034 9.644 5.4 36.484 12.076 -9 0 0.0137191 0.0046515 0.0133342 0.0048332 0.0137293 0.0035194 0.0130021 0.003706 -0.0440062 0.653923 0.0600076 0.6972663 0.0137744 0.004637 0.0002477 0.0006679 0.0093648 0.0251323 0.8515062 0.000310579219424165 0.000240668592515062 0.000101169969584275 0.00273856954740244 0.000203166658475874 0.00261148832121354 0.00161477999079126 0.540921272084042 0.00102617414424541 0.126207143817284 0.0106596799321259 0.264676985319328 0.00101324328284768 0.0474725571443578 0.000101259131097904 0.000101262845264028
12.42591 22.07775 15.94058 17.5 14.17502 14.17502 3.91763 83.68791 5.12941 31.63924 26 26 77 115.634 19.72 0 0 22.448 8.29 30.6 11.279 62.586 15.548 -9 0 0.0268693 0.0067363 0.0273524 0.0052543 0.0270685 0.0060841 0.0287862 0.0045701 -0.0304975 0.4593789 -0.2058003 0.4131173 0.0286015 0.0057855 0.0014907 0.001712 0.0279129 0.0313152 0.765021 4.37005511289898e-05 4.19379780273666e-05 0.000374676955525451 0.00828376463504533 0.000113290764461815 0.00417804040921896 0.00265131772392786 0.564877356399316 4.2390827238306e-05 0.00999687688480585 0.000801928017212262 0.3994629454707 4.18771735254272e-05 0.009005685639513 4.16406103629665e-05 4.25699599905418e-05
29.45868 11.04364 19.04242 17.5 5.92216 5.92216 11.57418 190.50223 10.40934 162.06716 398 398 78 112.534 23.412 0 0 25.03 12.582 19.866 7.982 67.638 17.612 -9 0 0.029592 0.0072555 0.0275 0.0057664 0.030465 0.0059821 0.0280359 0.0053129 -0.1354635 0.4122113 -0.0642303 0.4706182 0.0291501 0.0063829 0.0006041 0.0016027 0.0102753 0.0268656 0.7834902 4.7537655348101e-05 4.75351773000154e-05 0.000240694946291798 0.0001902532412814 4.75394887321467e-05 4.75348667780349e-05 0.0063811890852127 0.365837887342119 4.75293027356863e-05 0.000150171740288343 0.0116911809280628 0.614421987604047 4.75357617984127e-05 0.00070634584411946 4.75334850704371e-05 4.75435308155197e-05
13.94348 17.21079 11.62756 17.5 23.20224 23.20224 5.75941 135.65978 4.13828 15.66199 493 493 79 110.034 15.851 0 0 20.354 7.307 20.562 7.65 69.118 13.436 -9 0 0.0245003 0.0052765 0.024372 0.0047831 0.0258762 0.0046387 0.0258441 0.00436 -0.2228936 0.4048054 -0.2322858 0.4226459 0.0244696 0.0048077 3.35e-05 0.0006179 0.0008639 0.0129591 0.8614143 6.37763058935407e-05 6.35655833883211e-05 6.43980012162138e-05 0.000386881011924479 6.39551670339403e-05 6.40671902098043e-05 0.000223942604023776 0.0891283463810494 0.017540969087046 0.584198994596389 0.00110742988989994 0.0240667302892466 0.0030892334599762 0.279808820129056 6.44933497977994e-05 6.4396953849221e-05
17.33267 14.13036 10.69287 17.5 5.92465 5.92465 9.5713 25.18174 19.90532 141.24955 209 209 80 111.814 15.742 0 0 23.742 7.74 21.91 7.654 66.16 13.327 -9 0 0.0245908 0.0052174 0.0242195 0.0045672 0.0260521 0.0047058 0.0254117 0.0043501 -0.2333998 0.3922618 -0.1849629 0.4084313 0.0247636 0.0047384 0.0003585 0.0008351 0.0075233 0.0174804 0.8320689 8.93852861387418e-05 9.06128592480539e-05 0.00087719001133036 0.000588737253680142 8.94429705915803e-05 0.00372878945828166 0.000447579063532891 0.497558539255916 0.000641851771148348 0.168431211289292 0.00121674377786725 0.245694737107699 0.00150421145203681 0.0788628593987248 8.96242515005529e-05 8.84847930115704e-05
20.40425 1.34514 1.37405 17.5 17.38159 17.38159 3.07819 52.35031 15.88918 51.45879 48 48 81 41.076 13.907 0.01 0.184 24.394 13.856 4.13 2.977 12.542 8.043 -9 0 0.0087031 0.0038368 0.0048123 0.003029 0.0104111 0.0038249 0.0046993 0.0024882 -0.6735325 0.6406278 0.0630609 1.0801619 0.0080925 0.0036815 0.0013348 0.0016144 0.0828778 0.0776009 0.3632034 6.32973668334075e-05 6.33897974089957e-05 0.000121055407431544 0.00432731631072162 6.33462552505442e-05 6.38139410461045e-05 0.0410101424544948 0.6111876209732 0.000402576652550854 0.000178291451958074 0.00533543689730752 0.336128170504863 0.00048183689931812 0.000446820180096472 6.35413896854437e-05 6.33435178331886e-05
11.11908 4.04691 9.90808 17.5 8.02105 8.02105 9.08018 162.08416 10.53145 121.44523 449 449 82 52.478 12.125 0 0 11.922 7.547 8.572 4.389 31.984 10.83 -9 0 0.0123013 0.0040977 0.0116333 0.0040334 0.0123758 0.0032251 0.0114315 0.0032644 -0.0534999 0.6386469 0.0518031 0.6624584 0.0123254 0.0040046 0.0003581 0.0010562 0.0145503 0.0392019 0.7976323 4.36524902753631e-05 4.34135891663869e-05 4.36485165644259e-05 0.000816525738054523 4.42973109992187e-05 4.38353941261701e-05 0.0037685849837981 0.743232553407082 4.34412709225942e-05 0.000141231180952547 0.0037345931229947 0.247733712549905 4.346147199518e-05 0.000179807938512941 4.36711157710191e-05 4.35699188797755e-05
1.77282 11.71261 18.70925 17.5 1.04518 1.04518 4.62721 94.98952 4.4233 184.47017 24 24 83 70.954 17.972 6.37 11.849 7.9 7.351 50.352 19.034 6.332 10.865 0.66 15.808 0.0039874 0.0045162 0.0164831 0.0065455 0.0040116 0.0039928 0.0159775 0.004944 -0.0439552 1.1423694 0.0722989 0.7394803 0.0297758 0.0138329 0.0195406 0.0136254 0.4495126 0.2016209 -0.0104578 7.11264237288837e-05 5.40825804820631e-05 0.000177618664987918 0.000951805035561119 0.000110392635283838 0.000109098365097646 0.0101370830351032 0.480386012187945 0.000134477598056598 0.00193667058538493 0.0112136360792195 0.49349433359524 0.000170910893045559 0.000944604918642988 5.40734614233129e-05 5.40739407973941e-05
20.05379 16.25283 8.29514 17.5 22.6091 22.6091 0.55201 152.39588 16.82927 186.78235 346 346 84 117.346 17.45 0.716 2.956 30.452 14.652 27.356 12.63 58.82 25.283 -7.146 7.48 0.0251154 0.0055488 0.0238774 0.00513 0.0271204 0.0055235 0.0257358 0.0052365 -0.2947226 0.3975392 -0.280482 0.4337626 0.0283121 0.0069885 0.0038158 0.0075963 0.0673181 0.13147 0.7010847 1.39851423803822e-05 1.39869394223334e-05 1.39849861356669e-05 0.000614684894565393 1.3989255176337e-05 1.39851994163208e-05 0.000790010383731138 0.831473796262015 1.39853891700929e-05 1.39872586483086e-05 0.000295110623565009 0.166672547045817 1.39872733025128e-05 1.39864495276195e-05 1.39868660930041e-05 1.39860310331428e-05
26.86937 1.33187 21.91384 17.5 25.70315 25.70315 16.47546 90.97222 10.47361 51.55174 264 264 85 26.396 8.754 0 0 8.142 5.606 3.926 2.599 14.328 6.886 -9 0 0.0057255 0.0027117 0.0052367 0.0026159 0.0063336 0.0023609 0.0051452 0.0020594 -0.4108146 0.7570511 0.0192627 0.8301698 0.0056086 0.0026478 0.0001275 0.0003721 0.0110515 0.0287077 0.8731863 5.38847395445827e-05 5.38920430047046e-05 5.40345067666348e-05 5.38885184458251e-05 5.40342530578905e-05 0.000220283381166097 0.00713460303273869 0.430889717859719 0.000841670228436813 0.00214944888252653 0.00191378363232764 0.554243702867224 0.000415189995262261 0.00181421918283701 5.37838212946438e-05 5.38630556486351e-05
1.09893 18.88943 7.32678 17.5 16.01643 16.01643 18.94182 0.12457 2.09254 53.27383 109 109 86 19.462 5.848 0 0 2.95 2.25 5.394 3.192 11.118 4.886 -9 0 0.0040057 0.0018253 0.0042679 0.0017958 0.0039653 0.001456 0.0046542 0.0015796 0.010943 0.8609873 -0.3352821 0.7623045 0.004196 0.0017407 5.92e-05 0.000213 0.0075651 0.0246762 0.8198073 5.50179762176165e-05 5.54957164613215e-05 5.48899032899358e-05 5.53053709101182e-05 5.54731145418106e-05 0.00016396283914522 0.00155612297363269 0.0356013046440492 0.00214793492241768 0.5794353237531 0.00135071664550937 0.0154700023422779 0.00225045500885156 0.361638113231234 5.49532527135759e-05 5.49283056485166e-05
