N1 N2 Na Tsplit shape1Ne shape2Ne propNtrlNe1 propNtrlNe2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo
24.85593 7.11554 0.0546 0.5 9.38797 58.61923 184 399 37 11.814 4.157 0.006 0.077 6.198 3.085 5.582 2.929 0.028 0.177 -9 0 0.0009446 0.0004447 0.0008927 0.0004659 0.0017549 0.0008696 0.0015813 0.0008246 -1.3247316 0.7577155 -1.1963358 0.7947691 0.001038 0.000389 0.0001193 0.0001578 0.0548906 0.0625099 -0.0895671 0.530446508417926 0.000991583068110709 0.304760220407207 0.000362508798725464 0.152597708866343 0.00032761663707513 0.00314906860745241 0.000299465731598586 0.00111638940109781 0.000240456159493708 0.00345166674484291 0.000289644096751941 0.00166624735296633 0.000223084916381188 3.8929009216276e-05 3.89017848117639e-05
26.75752 21.55491 22.85338 0.5 5.75523 31.62494 93 448 38 26.864 10.85 0 0 7.316 3.882 12.056 5.496 7.492 6.727 -9 0 0.0039185 0.0024593 0.0045748 0.0029217 0.0041739 0.0024166 0.00551 0.0027329 -0.2093549 0.861414 -0.7022648 0.7572483 0.0048875 0.0029577 0.0006409 0.0008962 0.0673979 0.0672923 0.7703853 0.088303573712756 0.000167921616401834 0.486724479134688 0.000379729140956268 0.365854748747747 0.000283105070659909 0.0129284025250373 0.000478638142112834 0.00901564174697916 0.000419046869141405 0.0206262394534188 0.000428239154638745 0.0137359466803472 0.000459299081077918 9.77566582836236e-05 9.72322657545395e-05
19.02032 29.82557 3.32606 0.5 12.15202 84.67737 471 342 39 20.31 7.574 0 0 9.082 3.729 8.316 3.751 2.912 4.161 -9 0 0.0021983 0.001722 0.0021294 0.0017378 0.0033807 0.0017034 0.0031648 0.0017616 -1.3452721 0.7138256 -1.2281483 0.81675 0.0023314 0.0018108 0.0001676 0.0003567 0.0330873 0.0500906 0.8330552 0.175872284024431 0.000612519209021092 0.369365149477468 0.000633971287142236 0.263749507508133 0.000336324729016004 0.0542706996692372 0.000474246127738616 0.0104313405726505 0.000137482830226161 0.104128739434406 0.000402369623080729 0.0191495698680385 0.000244801502427938 9.55392265180551e-05 9.54549104648082e-05
20.50554 1.22479 18.75057 0.5 17.92846 25.79386 437 385 40 51.46 21.973 0.286 1.257 36.14 17.85 4.498 3.727 10.536 10.941 -8.75 2.58 0.0128373 0.0069322 0.0050429 0.0047939 0.0131565 0.0059886 0.0042376 0.0035138 -0.2036236 0.6840602 0.4677766 1.2625579 0.0135958 0.007515 0.0046557 0.0040752 0.2061643 0.1219169 0.5013452 0.195617152560243 0.000253965646867108 0.224737925089851 0.0206282150381049 0.433481815743946 0.0102720704536464 0.0151405968826828 0.00774548009211151 0.00720874465924773 0.000532763078872838 0.042966453388035 0.00453948477022001 0.0358446166610412 0.000520432986358847 0.000255987246988622 0.000254295701782407
5.11282 20.15105 16.33407 0.5 1.20775 71.72921 445 116 41 10.676 10.965 0.344 0.918 6.884 8.252 2.96 4.646 0.488 3.466 -8.822 2.001 0.0015508 0.0029009 0.0006761 0.0018353 0.0020779 0.002564 0.0009719 0.0019842 -1.0003351 0.7514994 -0.3961349 0.9711121 0.0018581 0.0033231 0.0007446 0.0018566 0.2024993 0.2494193 0.4720267 0.688673687619696 0.000186184422263871 0.0895885826523403 0.000185242989151572 0.138092600603912 0.00018630857143723 0.0303061099940983 0.000188568851578265 0.000189159856832917 0.000187822757923594 0.0490326819308108 0.000187752355637398 0.00243681648934349 0.000188495173889184 0.00018474915158175 0.000185236579503343
20.3291 18.49182 19.33687 0.5 19.8175 196.48687 61 281 42 51.752 29.465 0.302 1.425 11.584 10.474 23.246 18.027 16.62 15.529 -8.444 3.319 0.0091176 0.0072094 0.0116027 0.0086061 0.0079498 0.0057313 0.011237 0.0078576 0.3778679 1.1945692 -0.0283254 1.0635737 0.0149915 0.0098588 0.0046314 0.0052343 0.1790354 0.1454152 0.628262 0.151419374447581 0.000192189520366618 0.11001272522524 0.0001909292682617 0.132032260398791 0.000192210509204899 0.279830457845227 0.000191905809668688 0.00291256593824313 0.000192084925773519 0.287213829220507 0.000192077658203787 0.0348515392485056 0.00019203437750503 0.000191595358598278 0.000192220248323648
29.91351 28.3353 10.16734 0.5 12.95364 197.34514 159 276 43 29.802 19.588 0.078 0.506 9.478 8.198 12.588 10.489 7.658 9.751 -8.972 0.626 0.0046995 0.0043957 0.0052501 0.004954 0.0048301 0.0040954 0.0057067 0.0047895 -0.2567993 1.1464882 -0.4727012 1.0875856 0.0064667 0.0055326 0.0014918 0.0022178 0.1218589 0.1335734 0.7277941 0.46291278877302 0.000212224116613453 0.276626086977759 0.0002098555686295 0.129668875160686 0.000215607750845255 0.0801192655968128 0.000209795498079732 0.00671970580073252 0.000211520794948617 0.0368327846443215 0.000209439352551937 0.0052149755449935 0.000213214673341271 0.000213421171516849 0.000210438575147648
11.33131 23.28842 12.16772 0.5 3.84082 52.25642 65 113 44 28.24 18.541 1.402 3.232 6.888 8.466 15.138 13.626 4.812 8.21 -7.454 5.046 0.0036106 0.0044656 0.0060794 0.005507 0.0032979 0.0039448 0.0056233 0.0047321 0.2217196 1.1938334 0.1382985 1.2152441 0.0096661 0.0072415 0.0048211 0.0051288 0.3169211 0.2274161 0.3842809 0.617268279980019 0.000115233537030168 0.0985652968119019 0.000197229135786712 0.262959431700309 0.000413785083404502 0.0146600755854901 0.000115145601486304 0.000536036778322247 0.000115129694550377 0.00391415194273451 0.000114767089378149 0.000678477083208517 0.000115442746414913 0.000115785991097374 0.000115731238866988
19.03888 15.71413 18.7115 0.5 3.38904 81.83156 160 365 45 55.862 30.106 1.636 4.331 13.072 17.781 28.908 25.381 12.246 17.385 -7.568 5.215 0.0075977 0.0080754 0.0115491 0.0089998 0.0071364 0.007642 0.0116001 0.008557 0.1605446 1.2614177 -0.1759956 0.9581752 0.0157024 0.0091393 0.0061291 0.0065991 0.2477681 0.2262369 0.2272782 0.724426758675904 9.80018876659708e-05 0.232497582373014 9.80076615149381e-05 0.034181378379694 9.79897384673851e-05 0.00213864693107739 9.80121728607663e-05 0.00139242170289826 9.80076984624932e-05 0.0037386850584427 9.80037596379419e-05 0.000742462647830383 9.80037464639253e-05 9.80145857853318e-05 9.80229802810725e-05
25.1135 15.29242 27.39364 0.5 5.45157 180.46626 344 120 46 15.502 18.031 0.388 1.654 10.536 15.146 3.51 4.209 1.068 4.638 -8.858 1.847 0.0024186 0.0050032 0.0010794 0.0023359 0.0032708 0.0048389 0.0012904 0.0020518 -1.0084931 0.9860757 -0.323348 1.0525331 0.0029383 0.005425 0.0011893 0.0028863 0.2237507 0.2229958 0.469348 0.236874023103852 0.000247218569888629 0.508670401459743 0.000244620406015886 0.0805195883508853 0.000243242676534333 0.041037838271832 0.000244120007105495 0.000766620393455561 0.000244134101524382 0.12715955943962 0.000245919617166686 0.0027726488109528 0.000245880274517957 0.00024236358452039 0.000241820932385195
23.05057 6.30992 11.16266 0.5 18.267 58.27436 299 379 47 22.222 6.359 0.01 0.118 10.804 4.535 6.724 3.355 4.684 3.545 -9 0 0.0034614 0.0016266 0.0029358 0.0016376 0.0043656 0.0015921 0.0032156 0.0014752 -0.7788985 0.6904446 -0.3254709 0.8553628 0.003772 0.0017799 0.0005734 0.0008821 0.0796187 0.0930484 0.5744299 0.671744551277387 0.00254513337367654 0.160822122909139 0.00260553143484688 0.0982754199845329 0.00101838166872631 0.0208356937968335 0.00617163476714778 0.00238397958253608 0.00065983286236799 0.023312018963156 0.00451789148088934 0.00399546153574538 0.000777341300971456 0.000167414443849173 0.000167590618194919
11.48199 3.79594 16.13277 0.5 13.75638 137.62308 181 469 48 38.648 24.512 0.492 2.191 11.344 11.559 14.984 12.539 11.828 14.485 -8.336 3.726 0.0071507 0.0069625 0.0084755 0.0071695 0.0065315 0.0060958 0.0075575 0.0056481 0.1870797 1.1200014 0.1250408 0.9969459 0.0114548 0.0085479 0.0036418 0.0043671 0.1973647 0.1695255 0.6310686 0.0695584118754835 8.63486689881706e-05 0.544294398632832 8.46611169199314e-05 0.368327558813065 8.5669381190169e-05 0.0123598936160551 8.56578125629362e-05 8.53533355378182e-05 8.47792722250077e-05 0.00362303253926547 8.52545899656917e-05 0.000983458636418014 8.52894667913338e-05 8.45115037848754e-05 8.57207389147256e-05
10.33938 19.63248 21.36793 0.5 15.69731 53.65181 378 25 49 67.71 29.626 0.028 0.34 21.572 12.336 16.638 10.355 29.472 18.91 -8.964 0.805 0.0155215 0.0087521 0.0146708 0.0082919 0.0144154 0.0074188 0.0130196 0.006791 0.2115816 0.8322296 0.3851599 0.8335443 0.0181468 0.0095912 0.0030507 0.0031251 0.0926092 0.0775817 0.8147455 0.261438232374282 7.44928156596594e-05 0.383243190436454 7.48764780574452e-05 0.339990862716947 7.41033601011727e-05 0.00171473719820873 7.39146430603263e-05 0.00443673383638673 7.36561381104782e-05 0.00437271557110069 7.40533466935453e-05 0.00413703194900758 7.4031846870283e-05 7.40756870677248e-05 7.32916019930748e-05
19.64572 15.55709 29.29034 0.5 8.22122 27.08745 242 444 50 107.41 27.274 0 0 23.258 12.919 30.136 15.15 54.016 19.939 -9 0 0.025839 0.0098112 0.0266261 0.0085149 0.0240638 0.0086779 0.0255577 0.0074048 0.3131675 0.7543938 0.1554586 0.56971 0.0292379 0.0089127 0.0030053 0.0032272 0.0583639 0.0593582 0.7288003 0.143289455332279 0.000735479603933346 0.26300934356922 0.00325352930626499 0.155373747723245 0.000787380988062005 0.0164391134480514 0.000796534785350439 0.00469850620078458 0.00034048661662643 0.39677547749552 0.00144733644397883 0.0118902264039716 0.000666449158506259 0.000247290214555904 0.000249642709649502
16.16616 25.98823 29.60753 0.5 10.76532 66.94721 299 52 51 43.044 35.179 0.06 0.835 15.902 14.753 12.014 12.027 15.068 18.503 -8.94 1.342 0.0091393 0.0100136 0.0085304 0.0093512 0.0091213 0.0091326 0.0079538 0.0080508 -0.1662957 0.9243866 0.0776653 0.9497651 0.011098 0.0115496 0.0022632 0.0035826 0.1111337 0.0990538 0.8651506 0.425734651052632 7.27577358257146e-05 0.280561705075127 7.29944761697625e-05 0.234387374628009 7.27160555794089e-05 0.0312782581887843 7.28482242746454e-05 0.00625902498907709 7.2925964567675e-05 0.0182484458472333 7.28676739559931e-05 0.00287476713130618 7.27825393033279e-05 7.2881663539906e-05 7.29987546150165e-05
16.38211 10.68788 4.41406 0.5 18.17895 185.90914 87 399 52 21.778 9.269 0.138 1.047 5.786 4.526 11.43 6.731 4.424 4.844 -8.9 1.292 0.0028549 0.0021273 0.0038815 0.0024616 0.0028779 0.00205 0.0044688 0.0024358 -0.0019152 1.0734439 -0.5046853 0.8913425 0.0046948 0.0027754 0.0013266 0.0017013 0.157213 0.1464908 0.4787621 0.553885799649968 0.000123526104117334 0.209009667873949 0.000799974300457639 0.188770167955394 0.000858487048412868 0.0176635788186708 0.000803711114363162 0.00139564601213564 0.000123753966023065 0.0233098145858082 0.000349533979922486 0.00253590799418857 0.000123404955746394 0.000123548898153843 0.000123476742689498
8.60114 10.11809 1.91619 0.5 15.11921 56.11097 462 71 53 14.236 5.145 0.008 0.109 7.674 3.364 4.836 2.86 1.718 2.147 -9 0 0.0018903 0.0011037 0.0015959 0.0010776 0.0026473 0.0011679 0.0018474 0.0010686 -1.0008307 0.7052521 -0.4156079 0.9004295 0.0021416 0.001279 0.0003985 0.0005182 0.0925668 0.0846961 0.5244594 0.537252207695599 0.00338260609425462 0.264748953108118 0.003186618280926 0.154230741636717 0.00128644405181518 0.020325486739875 0.000675455201429189 0.00197868114948923 0.00033038637859245 0.00853885811425765 0.00178233004555436 0.00172215706366019 0.000361778061856154 9.87143235143827e-05 9.85820543420071e-05
6.97734 26.65786 29.0138 0.5 8.98028 9.03623 327 146 54 98.01 27.541 0.002 0.045 17.002 8.332 32.866 13.931 48.14 19.303 -9 0 0.022759 0.0097652 0.0253779 0.0089553 0.0202873 0.0083302 0.0244922 0.0079275 0.4898964 0.6899257 0.1273956 0.5156156 0.0272489 0.0098608 0.0031805 0.0029732 0.0649317 0.0531031 0.8248493 0.7142672169071 0.000495990905981851 0.138895590396204 0.00116941879244319 0.105281578272605 0.000828322243148858 0.00302293289176001 0.000177478970275538 0.00585278602623057 0.000362109428749467 0.0208434661970729 0.0012500673574716 0.00550730422456795 0.00177648911492786 0.000134649905609969 0.00013459836585097
21.27601 9.75428 23.76865 0.5 2.74974 101.391 315 449 55 69.614 41.08 1.16 4.823 18.212 20.291 26.264 27.553 23.978 27.508 -8.118 4.412 0.0121555 0.0120439 0.0149322 0.0116109 0.0120431 0.0113091 0.0142733 0.0104038 -0.238267 1.0253441 -0.1537007 0.894177 0.0184668 0.0125502 0.004923 0.0074354 0.1573804 0.203706 0.5122895 0.807744510229332 0.000128990692955669 0.0408003568922947 0.000128973622811533 0.00645338704543363 0.000128970373393651 0.0512453189065096 0.000129001641642949 0.000298404872465701 0.000129006393465246 0.0548822027708263 0.000129002105390785 0.0374150285030874 0.000128985803336726 0.000128915063821576 0.000128945083232247
22.77933 19.79366 0.69309 0.5 3.32373 30.91964 408 384 56 14.9 4.818 0.004 0.063 7.446 3.516 7.266 3.509 0.184 0.535 -9 0 0.0010128 0.0004788 0.0010147 0.000475 0.0021507 0.0010098 0.0020999 0.0009958 -1.6247728 0.6601472 -1.5556375 0.7204137 0.0010999 0.0004127 8.62e-05 0.0001727 0.036984 0.0655238 0.1170751 0.630577577596312 0.000662323184850111 0.190241759047718 0.000385835464193191 0.123992912531092 0.000514724192460717 0.0203483545852777 0.000422984584298 0.0100348643281014 9.62538558762376e-05 0.01161286023436 0.00067208003695651 0.0102315306878039 6.84888582847868e-05 6.8730737187417e-05 6.87200752272557e-05
11.50736 1.45166 2.75598 0.5 18.34991 61.80237 256 64 57 13.702 5.567 0.518 1.115 11.002 5.283 1.61 1.672 0.572 1.637 -8.74 2.053 0.0028106 0.0015261 0.0006666 0.0009696 0.0032624 0.0015205 0.000615 0.0007657 -0.4758672 0.8724225 0.0522163 0.8892981 0.0035091 0.0022338 0.0017705 0.0018135 0.3075858 0.1923578 0.173821 0.52289769444702 0.00403231275138163 0.18847700775253 0.0109114268573081 0.218633506415618 0.0106217441217529 0.0187394184052104 0.00382947565280407 0.0026585645838114 0.00173351352300029 0.0105719732199292 0.00269316612353307 0.00300979299489943 0.000543452418762212 0.000322416373094597 0.000324534359344858
4.89717 13.85706 6.26359 0.5 2.71705 136.77138 47 179 58 12.478 11.525 2.808 4.384 1.628 5.171 7.82 11.094 0.222 1.852 -8.658 2.436 0.0005085 0.0016613 0.0019344 0.0029989 0.0005215 0.0016125 0.0022668 0.0031987 -0.0357394 0.5556802 -0.2857834 0.9559465 0.0049813 0.0048624 0.0037598 0.0044846 0.5666643 0.358759 0.005206 0.614072182559275 6.27088588449075e-05 0.186312898794963 6.24584110468528e-05 0.0727825508357411 6.23983953052266e-05 0.048852844884287 0.000121086951913309 0.000130581728401805 6.20313683415339e-05 0.0766673553069372 0.000114718057816875 0.000509161583376863 6.22984176378779e-05 6.23744619610866e-05 6.23493841511468e-05
10.46603 3.12728 23.39629 0.5 16.22564 42.6099 313 101 59 27.512 9.315 0.25 0.738 17.496 8.429 4.562 3.677 5.204 6.063 -8.894 1.372 0.0063165 0.0030351 0.0031669 0.0029603 0.0063984 0.0025602 0.0027527 0.0022867 -0.0583135 0.8656469 0.3442772 1.1758392 0.0073669 0.0034764 0.0026252 0.0022473 0.218282 0.1429864 0.3275062 0.320271191321011 0.00122722324052144 0.459458485997891 0.00435260777674617 0.157039746272255 0.00437811856741964 0.0130002250958671 0.000745532755775823 0.0173683223948445 0.00112267545061249 0.00931601194927811 0.00196492204622668 0.00785708299247329 0.00125343780259228 0.000322014248536605 0.000322402087948329
8.39417 5.55444 26.31106 0.5 3.57388 86.22878 324 359 60 13.588 10.564 0.32 0.862 6.016 4.911 5.998 7.297 1.254 3.886 -9 0 0.0015071 0.0021509 0.0016375 0.0028637 0.0020492 0.0020781 0.0020441 0.0025686 -0.7217181 0.8843234 -0.6209041 0.8389262 0.0024027 0.0033687 0.0008304 0.0017695 0.2021063 0.2414455 0.5811329 0.132955466638238 0.000122745312921753 0.5807682853097 0.000122970825843809 0.268801203461926 0.000122567302605856 0.00297405296590168 0.000122848822044355 0.00301380689171485 0.000122851347050564 0.00443431237251811 0.000122990749452654 0.00594722408022113 0.00012294173901505 0.000122785079246331 0.000122947101599828
9.14925 16.79686 15.55593 0.5 17.50809 15.93543 281 457 61 58.226 18.415 0 0 12.772 6.169 19.512 7.864 25.942 12.718 -9 0 0.0114527 0.005095 0.0125735 0.0052976 0.0109123 0.0043292 0.0128121 0.004669 0.1582056 0.738063 -0.1166685 0.6060058 0.0133515 0.0056119 0.0013385 0.0014587 0.0524244 0.0467464 0.8238264 0.141542644546759 5.24206529610323e-05 0.342144533573688 0.000527831097419519 0.485424080201857 0.00115420334660621 0.00249834347160229 9.92349043962874e-05 0.00911708533118585 0.000188437984929519 0.00664570068603591 8.29190248792364e-05 0.010267051769778 0.000151749059553137 5.20381760356549e-05 5.17261723132144e-05
12.41022 7.82355 22.67233 0.5 17.55404 137.67364 297 138 62 66.324 29.615 1.174 3.59 33.4 24.334 12.906 13 18.844 18.401 -7.336 6.003 0.016029 0.0093663 0.0104279 0.0085271 0.0147542 0.0084455 0.0089601 0.0071835 0.3259821 1.0084884 0.5614756 1.2955217 0.0208873 0.0099655 0.0076589 0.0069046 0.2356923 0.1846376 0.3730611 0.600809691733658 9.83535716515066e-05 0.277325521586629 9.83453823689813e-05 0.0731174110875393 9.83459421993763e-05 0.0238453644944743 9.82812089583368e-05 0.000781030288241656 9.832310546555e-05 0.0222317239234524 9.8317497958819e-05 0.0010043274293039 9.83381631901536e-05 9.83019787845685e-05 9.83226061246264e-05
9.69146 13.81568 6.2655 0.5 10.93206 113.40039 306 283 63 18.218 10.79 0.13 0.796 7.11 5.936 8.1 6.387 2.878 5.005 -8.96 0.894 0.0024073 0.0025491 0.0025913 0.0025818 0.0028153 0.0025091 0.0030944 0.0025271 -0.5451913 0.9739636 -0.5865283 1.0782005 0.00341 0.00307 0.0009107 0.0014861 0.140922 0.1544148 0.5833043 0.312308242433126 7.94242143865637e-05 0.470632405764503 8.04301740870056e-05 0.193439593027431 7.98773066460257e-05 0.00747276848802713 7.99039938166118e-05 0.00203946271194074 7.99629717971476e-05 0.0115781647297154 7.96949542674866e-05 0.00180994019353385 8.01608460492503e-05 7.99851575797916e-05 7.99830330932787e-05
2.04917 7.03093 26.32876 0.5 18.20027 47.11065 468 319 64 37.52 21.989 0.268 1.247 8.564 6.509 17.874 13.03 10.814 10.787 -8.63 2.694 0.0063462 0.0052779 0.0088068 0.0068202 0.005519 0.0041902 0.0081398 0.0057139 0.4576585 1.0624683 0.2341497 0.8925166 0.0112537 0.0084308 0.0036772 0.0043404 0.1917744 0.1304187 0.7209791 0.17338190329588 0.000122752364195594 0.209219216829205 0.00157775151489611 0.604847664400421 0.00154795266485579 0.00261247332056041 0.000169267495173864 0.00182639604184747 0.000168111765896114 0.00332492251375084 0.000239035219888142 0.000592266316239563 0.000123914978352512 0.000123451307677672 0.000122919971159121
1.1904 2.7378 23.47915 0.5 3.78812 10.27509 123 214 65 43.756 20.619 8.496 10.734 6.782 10.748 25.346 21.248 3.132 7.36 -1.452 10.508 0.0035603 0.0058123 0.0098779 0.0082017 0.0027945 0.0042085 0.0080271 0.0063725 0.3742318 1.1568233 0.6797652 1.2114486 0.0223603 0.0110441 0.0156412 0.0104767 0.5430239 0.2562409 0.0256987 0.419474767317968 0.00117162319417894 0.387627463056958 0.0018606802327219 0.166222467110685 0.00105899004031063 0.00142886649801417 0.000188322277648257 0.00140997649947074 0.000257508786569955 0.0178552124006744 0.000259407826069836 0.000619747593176204 0.000188322151783933 0.000188322568043316 0.000188322445727403
22.79293 3.37421 10.2128 0.5 1.91387 111.42747 61 428 66 24.42 15.458 1.858 3.667 4.8 9.306 15.48 12.768 2.282 5.916 -7.58 5.123 0.0020325 0.0038555 0.0055024 0.0046858 0.0019962 0.0036617 0.0050066 0.0038395 -0.057846 0.9537678 0.0975577 0.9199044 0.0085779 0.0062041 0.0048105 0.004794 0.367999 0.2557604 0.1687315 0.444529974889777 7.58453021523179e-05 0.312359224369863 0.000260398159093486 0.231154501696054 7.65639221439825e-05 0.00572750004302599 7.67200764509272e-05 0.000254108146201025 7.65792158949998e-05 0.0043022873677615 7.57504966989793e-05 0.000799983166259409 7.62960149839992e-05 7.71724925420548e-05 7.709464109786e-05
6.96777 21.55525 18.59702 0.5 1.56486 169.57912 228 155 67 25.666 27.279 3.866 8.218 10.916 19.411 8.568 18.213 2.316 9.307 -8.056 4.557 0.0038505 0.007054 0.0029058 0.0064679 0.0037297 0.0062256 0.0030679 0.00623 -0.2505626 0.861174 -0.2923651 1.0162845 0.0093946 0.0108786 0.0060164 0.0089968 0.4178513 0.3726873 0.2000274 0.878916668118185 5.05966936690185e-05 0.0823024136307432 5.05796660832315e-05 0.0183648534047248 5.06827985779678e-05 0.00798005175479887 5.05945705248543e-05 0.00219702809293722 5.0745362447601e-05 0.00969773137862827 5.06816792381739e-05 8.54777072826329e-05 5.06875713672606e-05 5.05822610553446e-05 5.06253097369928e-05
9.34251 25.27304 21.04602 0.5 14.84654 110.50233 397 471 68 59.318 36.214 0.042 0.329 12.082 8.438 22.45 15.197 24.744 23.262 -9 0 0.0109821 0.0095393 0.0127115 0.0097039 0.0104027 0.0082021 0.0133223 0.0089935 -0.0538682 0.9652044 -0.4654942 0.7819718 0.013481 0.0102354 0.0016342 0.0024984 0.0691926 0.0876087 0.8678378 0.129063678907672 0.000127702482535093 0.680864567500729 0.000127087048041424 0.112154072420985 0.000127202792041284 0.0385015806055147 0.000127353073718937 0.00276066119531908 0.000127316585331719 0.033686004327634 0.000128335786488873 0.00182256890464287 0.000127413111725207 0.000127301144101413 0.000127154113519691
27.54821 5.0279 12.69305 0.5 5.4443 63.93978 477 207 69 28.476 20.661 0.262 0.75 19.148 15.403 4.19 5.056 4.876 9.897 -8.958 0.939 0.0056852 0.0058173 0.0026563 0.0043946 0.0067716 0.0053863 0.0025554 0.0037439 -1.0252801 0.8915952 -0.1184494 0.9566686 0.006035 0.0063023 0.0018643 0.0030373 0.1725663 0.1654731 0.5352786 0.0122084351445946 0.0001169364386072 0.751967601569021 0.000116930981515412 0.178305347715309 0.000295230199413398 0.0319272448771395 0.000116933205987328 0.00333607932954038 0.000116934405936784 0.0184492165204609 0.000116940535411895 0.00257536148376162 0.000116923546527345 0.000116950236821435 0.000116933809952341
