N1 N2 Na Tsplit Tsc M1 M2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo pNoMigration pMigration robustness
8.62302 25.27133 9.84321 22.5 5.15714 26.90294 26.90294 28 113.166 15.515 0 0 17.52 7.226 19.114 7.913 76.532 14.518 -9 0 0.0281946 0.0065055 0.0282027 0.0059738 0.0273244 0.0047126 0.0276638 0.0044943 0.1100174 0.5155348 0.0648803 0.4835472 0.0282083 0.0060302 9.7e-06 0.0007613 0.0001433 0.0132207 0.8679107 5.34511120450492e-05 8.16079894382602e-05 5.3444171542796e-05 5.34732352765927e-05 5.34735048291236e-05 5.77225142308936e-05 5.3440493751436e-05 0.000475327163156159 5.34240576702395e-05 0.00258835573484987 0.000856653860956374 0.0741768028249838 0.00220598075650338 0.916477060273163 5.34473738334542e-05 0.00270633493376978 0.999645850095998 0.999645850095998 0.999008958307609
15.50715 11.71904 7.68534 22.5 6.85622 18.01909 18.01909 29 109.998 15.599 0 0 18.422 7.053 17.908 7.046 73.668 14.669 -9 0 0.0265927 0.005773 0.0263442 0.0055748 0.0263565 0.0046277 0.0261513 0.0045893 0.0240576 0.4306155 0.0229527 0.4497171 0.0265163 0.0054716 4.79e-05 0.0007512 0.0009758 0.0141584 0.8624457 4.06197549298793e-05 4.04327408817383e-05 4.05145889559181e-05 4.04460188827556e-05 4.05271770336587e-05 4.0430685951953e-05 4.04350084599863e-05 0.00192640755264308 6.2845227747831e-05 0.00672601097140987 4.04743663693724e-05 0.220816091012595 0.00166326242970915 0.766259317336274 4.04024974792005e-05 0.00218178263067722 0.999756487904407 0.999756487904407 0.999009892864878
20.26708 15.31186 14.59297 22.5 6.04141 13.25993 13.25993 30 103.336 34.432 0 0 18.04 8.937 16.548 8.558 68.748 24.401 -9 0 0.036328 0.0089602 0.0328814 0.0060968 0.03532 0.006758 0.0330695 0.0049956 0.0857849 0.4130673 -0.0303832 0.3963983 0.0346684 0.0071673 6.37e-05 0.0008753 0.0011649 0.0132864 0.8423092 4.02529319202774e-05 4.02432515793175e-05 4.0310243596262e-05 4.01884266463288e-05 4.01869465216283e-05 4.02028556847782e-05 4.02826065445998e-05 0.00140366691286774 4.02173299233983e-05 0.00380554977340647 0.0010411254941829 0.185060110994992 0.00202968577763244 0.806257654408894 4.01188806924882e-05 4.02031649154025e-05 0.999758595953985 0.999758595953985 0.999009910670549
7.12771 16.01694 11.02065 22.5 4.95289 29.5378 29.5378 31 97.908 16.572 0 0 14.47 6.481 14.442 6.277 68.996 15.348 -9 0 0.0249381 0.0063734 0.0250156 0.0063979 0.0235339 0.0045663 0.023526 0.004491 0.2185758 0.5812791 0.2282017 0.5729581 0.024987 0.0062792 1.02e-05 0.0008707 -0.0002106 0.0163524 0.8882934 4.84905973995795e-05 4.84591212653317e-05 4.84766254581532e-05 8.05971232751485e-05 4.84842818155132e-05 4.84992673465992e-05 4.85132627585737e-05 0.00096098965882501 4.84872413807139e-05 0.00503229834823884 0.00125612010651934 0.0385847045240493 0.0103753647170589 0.942112124715437 4.84698106230279e-05 0.00120992059854848 0.999676586002367 0.999676586002367 0.999009217882637
15.67098 0.90395 7.88822 22.5 17.34444 28.77754 28.77754 32 15.536 5.435 0 0 3.672 2.441 2.434 1.914 9.43 4.658 -9 0 0.0035454 0.0017417 0.0034183 0.0017119 0.0036931 0.00143 0.0033441 0.0014302 -0.176933 0.8457129 0.0607282 0.8410751 0.0035084 0.0016734 2.65e-05 0.0001735 0.004625 0.024255 0.8839284 4.91422306157338e-05 4.91017884756516e-05 4.91734075848446e-05 0.000329276668912527 4.90566977146286e-05 4.90174938838044e-05 0.00113413644643143 0.00694743685079335 0.0625539718370919 0.604186430710442 0.000895363284542864 0.0101360145550911 0.00572090065095893 0.307752394027077 4.91205338245611e-05 4.94628165595891e-05 0.999425175044643 0.999425175044643 0.999007077945395
18.44373 25.78639 11.77731 22.5 20.73521 19.24406 19.24406 33 86.64 38.563 0 0 17.006 9.15 16.148 9.802 53.484 24.583 -9 0 0.0374185 0.008917 0.0320841 0.0051489 0.0382818 0.0073702 0.0345516 0.0047494 -0.1195818 0.3538387 -0.2948022 0.3215902 0.034795 0.0067411 4.37e-05 0.0006905 0.0006787 0.0101789 0.8283393 5.51458253822502e-05 5.5154362753196e-05 5.55748089766805e-05 5.56762300911445e-05 5.47077306882049e-05 5.52874877780498e-05 0.00097384116542311 0.0986354706942217 0.00231533102883423 0.519149442135072 0.00119711528589453 0.0723343383677009 0.00110338886402505 0.303849435805347 5.49802169841116e-05 5.51099908273505e-05 0.999668417050295 0.999668417050295 0.999009148933055
22.14565 15.60586 0.80567 22.5 15.47377 27.19424 27.19424 34 112.154 28.356 0 0 22.208 8.986 21.312 8.904 68.634 19.125 -9 0 0.0280382 0.0064362 0.0266146 0.0042982 0.0300992 0.0055226 0.0290326 0.0041455 -0.2954954 0.3630171 -0.3372355 0.3491656 0.0273433 0.0051476 1.69e-05 0.0005856 0.0003425 0.0109366 0.8377313 4.39903630452545e-05 4.41404338955679e-05 4.40205838502456e-05 4.415784915309e-05 4.41968752492764e-05 0.000117751528130776 4.4104715257701e-05 0.0548198295072945 0.0003766323534033 0.487084292743914 4.40588203436627e-05 0.0206495181818763 0.000167722670884091 0.436387921001532 4.38081725006532e-05 4.38541996693318e-05 0.99966171271161 0.99966171271161 0.999009092335687
23.44886 10.46598 21.00344 22.5 18.82608 0.42306 0.42306 35 112.002 24.85 0 0 34.39 13.084 19.532 8.583 58.08 16.642 -9 0 0.0302748 0.0081134 0.0260921 0.0065688 0.0305073 0.0062436 0.0251986 0.0055278 -0.0620596 0.4629416 0.1395368 0.5285391 0.0304378 0.007221 0.0022544 0.0020017 0.0400387 0.0343808 0.741794 0.000169258378720785 0.001461257103387 0.00058824890603852 0.0146400559151304 0.000822928084344078 0.00618032938211874 0.00221716940304546 0.0684608071576194 0.000704779415481721 0.239219407231261 0.000200718171384201 0.109122121320182 0.000422671057475804 0.555533696038125 0.000128243442288091 0.000128308993397962 0.976131798785103 0.976131798785103 0.998725734796051
11.5875 2.01872 9.46355 22.5 2.49621 26.6473 26.6473 36 61.014 20.153 0 0 7.694 7.275 6.506 6.823 46.814 20.128 -9 0 0.017903 0.008531 0.0175627 0.0083591 0.0153641 0.005745 0.0150293 0.0056595 0.5546521 1.0339092 0.5763781 1.0741615 0.0177962 0.0082246 6.33e-05 0.0008896 0.0016624 0.0225507 0.883925 3.1852613378556e-05 3.18570551098322e-05 3.18522032856234e-05 3.18528844469388e-05 3.18397926372934e-05 3.18507468107389e-05 3.1869521466813e-05 0.000377016657305898 0.000122847417008203 0.00114497777158971 0.00176988357670651 0.0627507021681025 0.0480798822545115 0.885468007697805 3.18551684158406e-05 3.18524714188026e-05 0.999808882528688 0.999808882528688 0.999010335705121
26.25963 23.13676 20.5856 22.5 20.07622 21.77324 21.77324 37 55.152 26.361 0 0 11.062 6.568 9.052 6.512 35.036 16.253 -9 0 0.0480757 0.0089698 0.037983 0.0061833 0.047349 0.0073858 0.0405532 0.0059062 0.0511546 0.3162405 -0.2577734 0.3450453 0.0430447 0.0073231 1.53e-05 0.0007927 0.000261 0.0093265 0.8785251 5.02160078567908e-05 5.01876290655561e-05 5.03975769628651e-05 5.05953852780604e-05 5.01788987601427e-05 5.04702683993591e-05 0.000128673503622533 0.0683334327234318 0.00232389536287187 0.583202411640801 0.000581598129370168 0.0666601705551217 0.000460636231750479 0.277906056071879 5.06441762338854e-05 5.04358385948756e-05 0.9996979236998 0.9996979236998 0.99900939800516
28.73228 8.63678 24.23815 22.5 10.30661 9.32095 9.32095 38 100.536 35.088 0 0 17.924 9.308 15.496 8.257 67.116 24.817 -9 0 0.0321141 0.0097462 0.0297653 0.0071434 0.0307965 0.006924 0.029041 0.0056306 0.1255256 0.5184312 0.0880115 0.491418 0.0310928 0.0082576 0.0001531 0.0010295 0.002401 0.0159259 0.8815423 5.35567141878088e-05 0.000892963063851816 5.27355993435053e-05 0.00203417118364305 5.31776521140222e-05 0.00207403753993833 5.32636083699266e-05 0.00937711251118735 0.000859140485213442 0.0155365252238941 5.28901920400779e-05 0.188106678406918 5.34542782311678e-05 0.780693840272437 5.30952801153046e-05 5.33579885157926e-05 0.994838808821251 0.994838808821251 0.998965582580397
17.19872 22.08357 29.54406 22.5 8.79671 12.81058 12.81058 39 60.58 32.079 0 0 10.508 7.486 8.96 6.847 41.11 21.882 -9 0 0.0485197 0.0103142 0.0398903 0.0075984 0.0448714 0.0074556 0.0396715 0.0059457 0.310253 0.4132977 0.013016 0.4149942 0.0443422 0.0086847 0.0001373 0.0010004 0.0016063 0.0114705 0.8650733 2.62886080189391e-05 2.62763824955063e-05 2.62613901081853e-05 2.62439437002986e-05 2.6275033643848e-05 2.62523916455465e-05 2.62523672123079e-05 0.000939686513553846 2.62993867256093e-05 0.000891358052004401 0.000444969616490929 0.326988509082557 0.002596530434258 0.667876260007953 2.62581686139301e-05 2.62786210185268e-05 0.999842393970273 0.999842393970273 0.999010618621059
27.35552 0.78341 26.84946 22.5 10.74121 6.93221 6.93221 40 18.1 6.186 0 0 7.228 3.804 2.408 1.901 8.464 4.898 -9 0 0.0038329 0.0020632 0.0031986 0.0019297 0.0044231 0.0016734 0.0030645 0.0014808 -0.5710332 0.8115407 0.1083527 0.9627885 0.0036778 0.0020167 0.000162 0.0003447 0.022069 0.0379601 0.8507114 6.32724775722821e-05 6.34923014150082e-05 6.33267125806008e-05 0.000350543333476846 6.32753490807341e-05 0.00135304871861681 0.00248570549342214 0.0330254674167767 0.0114266075607487 0.45895679735942 0.00226281926038065 0.0248673449084787 0.00621846127142154 0.458673570387658 6.33808677151251e-05 6.28865812356738e-05 0.998042793975846 0.998042793975846 0.998995087337189
28.40581 16.05083 9.18111 22.5 19.23801 16.51735 16.51735 41 99.98 35.753 0 0 19.82 9.731 18.768 9.609 61.392 22.537 -9 0 0.0341358 0.0081888 0.0303234 0.0050001 0.0354011 0.0069878 0.0327955 0.0048222 -0.167377 0.3451492 -0.3064432 0.3377696 0.0322492 0.006341 1.96e-05 0.0006868 0.0003861 0.0109146 0.8525795 5.46623629893049e-05 5.28568386767824e-05 5.4075122303944e-05 5.38146623307459e-05 5.39970501637382e-05 5.34796294942596e-05 0.000644344304889332 0.12915573788139 0.000455737916912935 0.480246722409456 0.000183285651299155 0.0563832679831631 0.0015791701454675 0.330922183026012 5.38563710249747e-05 5.28086444259678e-05 0.999677079889763 0.999677079889763 0.999009222053394
8.99693 2.50318 28.81293 22.5 4.94782 29.16654 29.16654 42 56.716 23.929 0 0 7.704 7.744 7.188 6.661 41.824 22.526 -9 0 0.0158017 0.0091214 0.0157327 0.0093988 0.0139604 0.0065304 0.013815 0.0065784 0.3665323 0.9582815 0.3842662 0.9738824 0.0158663 0.0091433 9.91e-05 0.0009592 0.0026099 0.023104 0.9092364 3.59565823491898e-05 3.59481340750496e-05 3.59778397953071e-05 3.59789327291587e-05 3.594176437616e-05 3.59587863506639e-05 0.000235970295082145 3.59585074789065e-05 0.000466982101528158 3.59497672079326e-05 0.00222958874430967 0.0977507011988091 0.0194508190751412 0.879506325417428 3.5966848263441e-05 3.59760050760664e-05 0.999784222436671 0.999784222436671 0.999010127125787
18.87152 10.29592 26.40933 22.5 6.93751 22.05993 22.05993 43 108.898 26.383 0 0 17.088 8.053 16.26 7.919 75.55 21.531 -9 0 0.0338906 0.0103689 0.0323976 0.0081165 0.0317069 0.0072631 0.0306905 0.0060896 0.2269121 0.5517262 0.2031833 0.5355797 0.0331249 0.0089807 -1.92e-05 0.0009075 -0.0003306 0.0132328 0.8920056 3.11302094028925e-05 3.11290708557435e-05 3.11219124974191e-05 3.11198706344612e-05 3.11286171220117e-05 3.11257986931782e-05 3.11123044783993e-05 3.11256870796065e-05 3.11250611280706e-05 3.11234420963068e-05 0.000649108263446529 0.0399156589380889 0.00684055195492211 0.950940109205988 0.000126641010358574 0.00121668865320801 0.999812993309159 0.999812993309159 0.99901037043496
7.28816 28.46214 20.88148 22.5 19.91277 7.80654 7.80654 44 97.952 16.02 0 0 16.38 6.785 18.33 7.278 63.242 15.154 -9 0 0.0227161 0.0058905 0.0229583 0.0056969 0.0225924 0.0047548 0.023106 0.0044041 0.0098781 0.525349 -0.0442175 0.5104842 0.0229647 0.0056379 0.0001275 0.0006783 0.0028958 0.0149412 0.8756825 8.2290674293235e-05 0.00096882608973015 8.29519278683358e-05 0.00260411946992589 8.29006756552192e-05 0.00500540691315366 0.000608234604696002 0.183297769375427 0.000590559528947928 0.465380829483528 0.000272369280356202 0.0637785262984147 0.00106304877662171 0.266830354350777 8.31115184820154e-05 0.00926870103212277 0.991090181294984 0.991090181294984 0.998927622438269
4.24749 6.83954 21.31556 22.5 9.03659 4.44453 4.44453 45 53.23 16.445 0 0 7.914 4.905 9.6 5.27 35.716 15.648 -9 0 0.0131588 0.0059804 0.0134478 0.0060541 0.012298 0.004537 0.0127732 0.0045347 0.2161564 0.8018858 0.1306089 0.778089 0.0135909 0.0059846 0.0002876 0.0008198 0.0111673 0.0268925 0.8992488 0.000157570729785833 0.000161815630375179 0.000525162683318436 0.00040923509824894 0.000853415740990437 0.00211652446614932 0.00913913745378816 0.0425804370300125 0.00552568601102037 0.175268469690101 0.00682613699518165 0.236201764943015 0.0238600838130675 0.496057099290994 0.00015838778563912 0.000159072638313009 0.995774934360003 0.995774934360003 0.998974460372578
23.2106 24.0677 0.51742 22.5 19.55998 12.77679 12.77679 46 91.102 37.463 0 0 18.928 9.497 18.496 10.277 53.678 22.739 -9 0 0.0340103 0.0077248 0.0292947 0.0041205 0.0368437 0.0072646 0.033348 0.0044843 -0.3312351 0.2865941 -0.4911872 0.3081951 0.0316941 0.0056389 4.16e-05 0.0005733 0.0007154 0.0095537 0.8016308 5.89804068593359e-05 5.84746038629571e-05 5.86861357968815e-05 0.000414382192365752 5.94884021232661e-05 0.000440562737647466 0.000398964977746057 0.244690093082961 0.000983072893432968 0.352245715410366 5.91828756413157e-05 0.0545057041031157 0.0130951149321555 0.332813762121943 5.86664437210375e-05 5.91486802610971e-05 0.998909297020038 0.998909297020038 0.999002654157274
29.75199 13.30918 24.60879 22.5 7.3151 17.02017 17.02017 47 71.158 38.953 0 0 12.368 8.533 10.526 8.265 48.264 26.255 -9 0 0.0447159 0.0109424 0.0375406 0.0074703 0.0416451 0.0078209 0.0371623 0.0058254 0.2668203 0.4487109 0.0303326 0.4260572 0.0411966 0.008883 6.84e-05 0.0009082 0.0009565 0.0112674 0.8710601 3.54046124742956e-05 3.54188786894138e-05 3.53869026599619e-05 3.54288476693698e-05 3.53713794405481e-05 3.53715916753577e-05 3.54151701545023e-05 0.00234823940022678 3.54495679284655e-05 0.003920332176743 3.54607058384095e-05 0.193972482778306 0.000744217695152171 0.79862520972383 3.53853253831993e-05 3.54252438287068e-05 0.999787602747421 0.999787602747421 0.99901015571857
23.16478 20.35772 29.88639 22.5 16.09154 17.94214 17.94214 48 52.518 26.877 0 0 9.898 6.724 8.01 6.317 34.606 17.154 -9 0 0.048918 0.0100074 0.0394148 0.0072795 0.0464313 0.0073106 0.0402121 0.0062498 0.1948145 0.3803388 -0.0860216 0.3751422 0.0442182 0.0083822 5.18e-05 0.00097 0.0006589 0.0110395 0.885165 6.55648831093984e-05 6.55309950894067e-05 6.5377346913642e-05 6.54497915596009e-05 6.55852368272528e-05 6.91758485985796e-05 0.000282737420811109 0.0444452635421495 0.00100848715569812 0.546234215653522 6.58471085793509e-05 0.114428220192261 0.00287052878379156 0.290136621419567 6.57682812929752e-05 6.56263402290318e-05 0.999603263768895 0.999603263768895 0.999008597416208
23.14622 14.68404 17.07717 22.5 6.54211 23.11941 23.11941 49 71.652 44.007 0 0 12.188 8.741 11.848 9.849 47.616 29.426 -9 0 0.0402005 0.0093545 0.0343505 0.0057981 0.0382238 0.0070212 0.0346514 0.004768 0.1850721 0.4251083 -0.0353436 0.4086095 0.0372839 0.0072835 8.4e-06 0.0007942 -4.85e-05 0.0106254 0.8139735 2.23106824038708e-05 2.23251754297352e-05 2.22740839442308e-05 2.23170156266279e-05 2.23200033304969e-05 2.22885212859371e-05 2.23147984105301e-05 0.00263852279307438 2.23067445423833e-05 0.00685609653438322 2.23111470021007e-05 0.0590208962807156 2.23081345987005e-05 0.931216822907645 2.22938300708279e-05 2.22913475362516e-05 0.999866158550634 0.999866158550634 0.999010819121513
10.17083 5.4401 17.41777 22.5 18.25248 0.46245 0.46245 50 67.244 13.945 0 0 21.382 8.475 12.948 5.785 32.914 11.755 -9 0 0.015884 0.0046979 0.0136607 0.0048189 0.0153044 0.0036961 0.0129271 0.0037215 0.1348614 0.6096966 0.2057581 0.7785807 0.0170979 0.0051213 0.0023256 0.0021743 0.0733313 0.0579 0.6523118 0.000508848917982792 0.00631466988090822 0.000840700989183854 0.0165826829270889 0.000858940477362689 0.010326121864613 0.00163112405039664 0.0342427902415439 0.00225197349752642 0.335189536605678 0.00120987112453531 0.0412029572183389 0.00368396343534764 0.544787850877921 0.00018559067083565 0.000182377220737424 0.964554992318117 0.964554992318117 0.998480946660629
22.01919 3.20843 22.86646 22.5 1.07478 6.92604 6.92604 51 110.884 16.448 0 0 15.478 8.969 10.438 7.547 84.968 17.434 -9 0 0.0351457 0.0087255 0.0337747 0.0087206 0.0292806 0.0052199 0.0277405 0.0052694 0.8032208 0.779931 0.8658928 0.843988 0.0348943 0.0082894 0.0004341 0.0019358 0.0061062 0.0261134 0.7161829 3.26345626617473e-05 3.26418018703246e-05 3.26417034974547e-05 3.2641461691157e-05 3.26495103952158e-05 3.26339059019704e-05 3.26531019796707e-05 3.26453904292883e-05 3.26447361762493e-05 3.26459176002473e-05 0.00702117816491431 0.0696218899063053 0.00235479741998789 0.92061041130238 3.26469495806269e-05 3.26441646288655e-05 0.999804144266343 0.999804144266343 0.999010295650958
9.85807 17.22492 7.07683 22.5 10.0791 18.55324 18.55324 52 103.212 15.853 0 0 17.334 6.622 18.372 7.397 67.506 13.662 -9 0 0.0237414 0.005442 0.0239177 0.0051508 0.0240181 0.0044388 0.024296 0.0042073 -0.0616835 0.4542124 -0.0739622 0.4431067 0.0239179 0.0051934 8.84e-05 0.0007408 0.0016842 0.0150276 0.8704975 7.92822141651464e-05 8.01552867006784e-05 7.92721700323544e-05 8.04836896664034e-05 8.05970254283292e-05 0.000550249783275398 7.93264695307177e-05 0.120476502188067 0.00146943700983925 0.576295603037167 7.98196692824677e-05 0.0653622070844666 0.00215838926526896 0.232968245311763 7.99929487494993e-05 8.04368465973365e-05 0.999049807391526 0.999049807391526 0.999003866675266
10.10483 18.44622 26.79887 22.5 18.79953 19.15036 19.15036 53 109.432 17.432 0 0 18.19 7.69 18.246 7.216 72.996 15.915 -9 0 0.0267994 0.0070713 0.0265624 0.006336 0.0266282 0.0054566 0.0265076 0.0049946 0.0046529 0.4901235 -0.007992 0.4832715 0.0266583 0.0064752 -2.26e-05 0.0006728 -0.0003449 0.0126409 0.8826322 3.55477936348289e-05 3.55471424877347e-05 3.55428534943864e-05 7.21419449452655e-05 3.55629888866218e-05 6.52405925754356e-05 3.55954796551691e-05 3.55374661599373e-05 3.55408393729582e-05 0.0026669244172392 3.5538606347969e-05 3.55381636754038e-05 3.55547927812667e-05 0.00303769328782504 0.0020383095684439 0.991764184062475 0.954887772698534 0.954887772698534 0.998170590783787
1.72713 8.68673 9.50133 22.5 15.42864 2.28015 2.28015 54 29.692 8.073 0 0 4.236 3.028 10.698 4.974 14.758 6.694 -9 0 0.0057206 0.0027203 0.0066631 0.002598 0.0053538 0.0020804 0.0071753 0.0021235 0.216172 0.9132844 -0.3122614 0.7220774 0.0066121 0.0026639 0.0004203 0.0006396 0.0329973 0.0436169 0.7687857 0.00123535052775432 0.00494901004808087 0.00223069461766702 0.0191245887670558 0.000662671841259779 0.0599408571980631 0.00329434985979402 0.204060979603649 0.00600481536746714 0.547383498401796 0.00251511506345682 0.0488732666105486 0.00264785992954659 0.0967670086480079 0.000154800351914398 0.000155133163938784 0.911829500007062 0.911829500007062 0.992003250309707
10.9906 14.97708 29.68151 22.5 18.74735 24.27976 24.27976 55 108.34 17.626 0 0 17.936 7.706 18.212 7.462 72.192 16.244 -9 0 0.0267481 0.0073591 0.026655 0.0068127 0.0263294 0.0055141 0.0263001 0.0052447 0.0395655 0.5503759 0.0307872 0.490018 0.0266981 0.0068954 -3.5e-06 0.0007868 -6.6e-06 0.0142267 0.8960868 8.13810079929567e-05 8.14848587946261e-05 8.14844343266124e-05 0.000970185625988037 8.12471415988929e-05 8.14827251020484e-05 8.15599678251553e-05 0.00594109528841579 0.00128974551064753 0.0629011356537766 8.17718671574799e-05 0.0128073293925365 8.14783098035162e-05 0.40742397691623 0.0017753169782466 0.506239324321558 0.997200595974153 0.997200595974153 0.998987574779714
20.87385 17.90211 10.7756 22.5 10.90166 29.94984 29.94984 56 100.916 34.276 0 0 18.878 9.112 17.82 9.272 64.218 22.928 -9 0 0.034382 0.0087303 0.0309593 0.0057395 0.0349755 0.0071936 0.0326602 0.0050502 -0.0984019 0.3672321 -0.2180086 0.3778943 0.0326914 0.006952 2.08e-05 0.0007706 0.0004204 0.0118353 0.8576735 5.29203714847386e-05 5.31340542748991e-05 5.24192309637971e-05 0.000246220501274667 5.32764254038214e-05 5.27079718110917e-05 0.000734343497963773 0.0623050460523327 0.000660878017172083 0.514491927500085 0.000384787746748845 0.037854252267137 0.00305516383093605 0.379897287327058 5.27714328946456e-05 5.2863772458634e-05 0.999489267493454 0.999489267493454 0.999007625662882
23.3852 27.10029 10.0177 22.5 22.43806 15.09303 15.09303 57 59.936 31.227 0 0 12.296 7.724 10.906 7.658 36.734 19.511 -9 0 0.042402 0.0079987 0.0338242 0.0049754 0.0437011 0.0071275 0.0375918 0.0052744 -0.1353733 0.2911604 -0.4062066 0.2950554 0.0381506 0.0062034 3.75e-05 0.0007071 0.000614 0.0097932 0.8406308 7.27626158003176e-05 7.33357980124241e-05 7.40592640588243e-05 7.47948841274806e-05 7.43452929259285e-05 0.00182672504402374 0.000380514605402406 0.269915702343709 0.00143494244197823 0.369625479620186 0.000874601759452335 0.0803187295148509 0.00173605167688198 0.2733705737009 7.42370228068711e-05 7.31444148834075e-05 0.997803653400332 0.997803653400332 0.998992974165454
1.48759 24.07672 7.20721 22.5 2.08932 19.73692 19.73692 58 60.086 19.733 0 0 5.408 6.159 7.954 7.677 46.724 19.891 -9 0 0.0175757 0.0083077 0.0182561 0.0084796 0.0146944 0.0055982 0.0154121 0.0056321 0.6861603 1.1072836 0.6135704 1.0792662 0.0180232 0.0081574 0.0001073 0.0008532 0.0032732 0.0233219 0.8742729 5.03513331646738e-05 5.03916936593495e-05 5.03625940204179e-05 5.04673703792706e-05 5.04275170715379e-05 5.0324908956402e-05 5.03196959465094e-05 0.0119800259375368 6.58377473791758e-05 0.00588484560366908 0.00381774973980689 0.0724508101072911 0.0338535537036396 0.871493854675771 5.03006339203787e-05 5.03767377873362e-05 0.999697644142355 0.999697644142355 0.999009395643894
19.11494 9.95619 10.32388 22.5 21.88843 27.71426 27.71426 59 103.146 15.751 0 0 18.286 7.122 18.234 6.885 66.626 14.04 -9 0 0.023295 0.0052419 0.0234125 0.0052489 0.0240378 0.0043307 0.0239973 0.0043782 -0.1384449 0.4479541 -0.1108933 0.4424001 0.0233913 0.0051086 3.75e-05 0.000656 0.000782 0.0141451 0.8775862 4.98233262393376e-05 4.95929573623987e-05 4.96070933234008e-05 4.98471094668065e-05 4.97178902202375e-05 4.97456578088947e-05 0.000120520792046497 0.0370731150182067 0.000177594564817119 0.646743799271216 0.000939422821108035 0.0391804652028303 0.000299227818129782 0.27506787826636 4.99591878129023e-05 4.96830230513049e-05 0.999701636235954 0.999701636235954 0.999009429383098
10.19853 25.67045 22.84143 22.5 12.38931 14.57844 14.57844 60 111.644 24.138 0 0 18.93 8.115 18.668 8.032 74.046 18.494 -9 0 0.0308352 0.0084752 0.0295556 0.0066694 0.0302046 0.0065459 0.0295371 0.0055215 0.056618 0.4549106 -0.0035572 0.4698866 0.0302561 0.0073554 6.08e-05 0.0007449 0.001027 0.0126259 0.8805351 0.00019933059504154 0.000199111037121737 0.000199828739419815 0.00345305931437391 0.000199485042019775 0.000197653990896357 0.000199788813207904 0.339054045252416 0.00139247557379933 0.278290515783471 0.000199635037993256 0.0616423013945731 0.010023606065625 0.12328533953558 0.00457708559858693 0.176886738225874 0.99456533645262 0.99456533645262 0.998962940706229
8.25837 17.95394 10.6341 22.5 3.25424 27.69538 27.69538 61 111.352 14.544 0 0 16.108 7.593 16.536 7.582 78.708 13.899 -9 0 0.0288387 0.0059232 0.0289049 0.0057865 0.0269783 0.004145 0.0270595 0.0040299 0.2725369 0.5396833 0.2738268 0.5674104 0.0288831 0.0055599 1.14e-05 0.0009152 0.0001362 0.0158179 0.7964268 3.41941878684216e-05 3.41824660152446e-05 3.42455420060614e-05 3.42893642758738e-05 3.41553976988813e-05 3.42594185027905e-05 3.42798884432667e-05 3.43019018603774e-05 3.41243361257979e-05 3.4131976970862e-05 0.00176936587117572 0.300893487802294 0.00375353953073261 0.693172889331475 3.4309215103656e-05 3.42437694520637e-05 0.999794659546932 0.999794659546932 0.999010215430865
11.45826 21.53096 7.17139 22.5 18.81857 18.78436 18.78436 62 110.28 15.698 0 0 20.722 7.749 19.646 7.388 69.912 13.849 -9 0 0.0250371 0.0052722 0.0247296 0.0048701 0.0262719 0.0046622 0.0258446 0.0043436 -0.19415 0.4371442 -0.1810363 0.3933497 0.0249622 0.0049267 7.89e-05 0.0007501 0.0015024 0.0148127 0.8508193 8.9666498878535e-05 9.47498175839194e-05 8.46745478508447e-05 8.53817636696899e-05 8.49372079954649e-05 8.87509882874124e-05 0.00112333788594148 0.165043559065373 0.0386596073220338 0.289594102677022 0.00190486500357471 0.129149011246451 0.00157257219184744 0.372254611386664 8.50408096703499e-05 8.51315871554441e-05 0.999471749282043 0.999471749282043 0.999007476020982
10.5596 0.47499 29.25914 22.5 1.32166 28.18624 28.18624 63 38.646 31.483 0 0 6.402 13.096 3.052 7.886 29.192 29.426 -9 0 0.0119046 0.0123942 0.0109939 0.0120284 0.0100329 0.0086899 0.0090886 0.0085343 0.2517933 1.5281513 0.4113564 1.4921489 0.0116727 0.0121404 0.0002235 0.0013009 0.0091792 0.0351836 0.9067474 5.22180667571762e-05 5.22248485197762e-05 5.2219368283659e-05 5.22238169045466e-05 5.22141739175994e-05 5.22319314394052e-05 0.000269694502565276 5.22163859743291e-05 0.000307306253487463 5.2214387324193e-05 0.00236558240820029 0.0802515464139114 0.0356963333363974 0.880587320339244 5.22356197852116e-05 5.22181472880194e-05 0.99968663506203 0.99968663506203 0.99900930271256
