N dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo pNoMigration pMigration robustness
18.15954 53 77.078 14.493 0 0 12.812 6.206 12.794 5.633 51.472 13.535 -9 0 0.0181193 0.0050361 0.018143 0.0050359 0.0181197 0.003973 0.0181146 0.0039666 -0.0250445 0.5388565 -0.0188502 0.525113 0.0181333 0.004931 2.2e-06 0.0006363 -8.33e-05 0.0163215 0.8877365 4.28837748204002e-05 4.29103869977232e-05 4.28680709147566e-05 4.2945692455086e-05 4.29626871552287e-05 4.30269298726463e-05 4.29634914758325e-05 0.000363057370637916 4.29457684393266e-05 0.00493045311888643 4.29321735273999e-05 0.000259871681542333 4.29857755187296e-05 0.00673512665180691 0.00382783708730707 0.983454229338642 0.000257597542215841 0.999742402457784 0.993275036092612
25.99156 54 109.62 16.242 0 0 18.474 7.735 17.336 6.433 73.81 15.38 -9 0 0.0270616 0.0066835 0.026753 0.0060944 0.0269022 0.0051259 0.0264495 0.0047703 0.0056009 0.4854172 0.0322084 0.4685535 0.0269227 0.0062175 1.54e-05 0.0007583 0.0002513 0.014113 0.8808302 0.00011172591579252 0.000111739850944704 0.000111761962636699 0.000111764646534383 0.000111725727514449 0.000111709777454407 0.000111769920914129 0.00107385811056535 0.000111781706428508 0.0195113100327222 0.00011175552950863 0.0072316593509524 0.00102833705252509 0.0873376098134217 0.0019535571330062 0.880857933469079 0.000670427880877162 0.999329572119123 0.993253056615604
13.1529 55 56.544 12.42 0 0 9.232 4.68 9.828 4.861 37.484 11.142 -9 0 0.0131501 0.00431 0.0131876 0.0043219 0.0131678 0.0033992 0.0133358 0.0033004 -0.0398021 0.6084521 -0.0816964 0.6319379 0.0132164 0.0042412 4.75e-05 0.0005416 0.0018128 0.0200361 0.90939 0.000140086253723518 0.00070318212732684 0.000140706781664308 0.00270610801973928 0.000141043487446945 0.00292156532325083 0.000141446524652243 0.0153765761001187 0.00224650787113301 0.227512454819434 0.000141158831159754 0.00864122941378466 0.00103877851253728 0.0747110409692918 0.00783008485492739 0.655608030109809 0.00675269199315172 0.993247308006848 0.992903280673143
18.34369 56 78.332 15.473 0 0 13.182 5.595 13.01 5.718 52.14 13.958 -9 0 0.0184923 0.0054234 0.0184129 0.0052815 0.0184123 0.0042682 0.0183638 0.0040845 -0.0114234 0.5348405 -0.0158028 0.5454369 0.0184505 0.005151 -2.2e-06 0.0005752 0.0003421 0.016124 0.8932593 5.20736409437101e-05 5.20509031296827e-05 5.20710187148935e-05 5.1976638523295e-05 5.23610075652665e-05 0.000928589259529811 5.21179736959223e-05 0.000623224956150463 5.24632698783094e-05 0.0102902739782813 5.20430668812412e-05 0.00135789539216382 5.20721467339363e-05 0.00557611562719003 0.0050440094548854 0.975710661665733 0.00118912246840666 0.998810877531593 0.993225143389745
22.2738 57 94.48 16.639 0 0 15.752 6.638 15.638 6.503 63.09 15.731 -9 0 0.0224658 0.0061501 0.0223903 0.0059923 0.022279 0.0047356 0.0222384 0.0046202 0.0105376 0.5299301 0.0041273 0.5304938 0.0224536 0.005945 2.56e-05 0.0006597 0.0004812 0.0144471 0.8969857 6.94890694266106e-05 6.92157771145665e-05 6.96961226398381e-05 6.95471475272472e-05 6.94383796395864e-05 6.95168024964872e-05 6.93673675028767e-05 0.00704692108370538 6.93904594277296e-05 0.093626751725773 6.97576075206354e-05 0.00159471947666026 0.000338398501649009 0.0201487249432507 0.00618131363646968 0.870437751899196 0.000416903298844336 0.999583096701155 0.993266592529182
18.8045 58 79.536 15.556 0 0 13.55 6.079 13.758 6.26 52.228 13.868 -9 0 0.0182757 0.005228 0.018464 0.0052068 0.0185408 0.0041858 0.0185995 0.0041843 -0.084446 0.5250856 -0.0524731 0.5359937 0.0183578 0.0050682 -1.21e-05 0.0005748 -0.0003721 0.0152995 0.8937591 6.06905660300785e-05 6.05566421219676e-05 6.05835274375008e-05 6.05728308768995e-05 6.06206318120396e-05 0.000315625455412646 6.05437472594869e-05 0.00231698934962717 0.000186653979839592 0.0304125419898121 6.0577783016668e-05 0.00123327130119284 0.000248119800559621 0.00753668124286426 0.0047223563521335 0.952603614800004 0.000618649653691132 0.999381350346309 0.993255828312489
22.77718 59 96.856 17.391 0 0 16.208 6.688 16.034 7.023 64.614 15.272 -9 0 0.0230803 0.0062227 0.0230147 0.0060988 0.0230417 0.0049258 0.02296 0.0049025 -0.0138849 0.5158857 -0.0096109 0.5107887 0.0229996 0.006019 -4.78e-05 0.0006239 -0.0010451 0.0131949 0.9037765 4.21948468648805e-05 4.21324426767653e-05 4.21096363591367e-05 4.21267397683203e-05 4.21145775915801e-05 4.37054643530133e-05 4.20999798272095e-05 4.21489803015131e-05 4.21565871790642e-05 0.00240194033142951 4.21277962366041e-05 0.000904136774064193 4.21116812217943e-05 0.00297593804507515 0.00638734966133246 0.986865606455719 0.000254383707613696 0.999745616292386 0.99327520623056
0.19385 60 0.818 0.954 0 0 0.124 0.375 0.126 0.361 0.568 0.797 -9 0 0.0002011 0.0002909 0.0002007 0.0002926 0.0001951 0.0002474 0.0001956 0.000246 0.0285278 0.6945388 0.016415 0.6859039 0.0001994 0.0002837 -1.5e-06 1.64e-05 -0.0032019 0.0239247 0.9166154 2.02901003263692e-05 1.98249082237582e-05 2.01025822913463e-05 1.99647893438025e-05 1.97152935311261e-05 1.95666377574685e-05 1.9871181662341e-05 1.9335356648561e-05 2.02377549902531e-05 1.99260895099137e-05 1.99011641312884e-05 1.98360360762627e-05 1.98922941687751e-05 2.01854258204843e-05 0.291571107129099 0.70815024325642 0.000119464311473871 0.999880535688527 0.993282347421287
13.60876 61 58.508 12.429 0 0 9.434 4.521 9.914 4.81 39.16 11.233 -9 0 0.0138572 0.0043479 0.0140495 0.0043978 0.0136972 0.0033115 0.0138325 0.0033737 0.0184455 0.6332457 0.0279263 0.5960243 0.0139443 0.0042236 -9e-06 0.000477 -0.0001179 0.0165494 0.9002803 3.28895314420068e-05 0.000113597126631477 3.29137678425698e-05 3.29272914151142e-05 3.29124380514568e-05 3.29422371102678e-05 3.28707357150151e-05 6.59385677712463e-05 3.28930021540774e-05 0.00197452770507427 3.28995223834477e-05 3.29060022961836e-05 3.28984404215455e-05 0.000671253757108591 0.00602796671532743 0.990817663159255 0.000278182392492892 0.999721817607507 0.993273946356563
12.59023 62 53.16 11.168 0 0 8.924 5.165 8.9 4.353 35.336 10.591 -9 0 0.0124917 0.0039327 0.0124679 0.0039999 0.0124756 0.0030815 0.0124688 0.0030873 -0.0192321 0.6371691 -0.0322375 0.6355904 0.0124819 0.0038566 2.1e-06 0.0004094 7.94e-05 0.015659 0.8884481 4.18158086703376e-05 4.1778301820253e-05 4.1781497619536e-05 0.000732175280278684 4.17723454004122e-05 4.58095934786104e-05 4.17863113142573e-05 0.000349279439564775 4.17904249293697e-05 0.00563294860569018 4.17739251259037e-05 0.000105138368439098 4.17845755024915e-05 0.00235072210063988 0.00334364623909518 0.987105997182431 0.000945132827267833 0.999054867172732 0.993238320309674
16.46557 63 69.576 14.238 0 0 11.09 5.61 11.974 5.648 46.512 12.304 -9 0 0.0164882 0.0049356 0.0166017 0.0048634 0.0162363 0.0038217 0.0164854 0.0036899 0.0351458 0.5792966 -0.0036849 0.5882243 0.0165205 0.0047704 -2.45e-05 0.0004836 -0.0008073 0.0144443 0.8938972 4.60546039775569e-05 4.60510496291329e-05 4.6055061584497e-05 0.000463871575919102 4.60686040624358e-05 4.60426777751887e-05 4.60590812857584e-05 8.74800282010087e-05 4.60691472787207e-05 0.00504633628352188 4.60673288808421e-05 4.60584269561846e-05 4.60604655494761e-05 0.00273603721542801 0.00191124006162448 0.989294448388326 0.000694143572947913 0.999305856427052 0.993251785972404
4.58228 64 19.326 6.785 0 0 3.058 2.148 3.252 2.285 13.016 5.843 -9 0 0.0045807 0.0021802 0.0046307 0.0022059 0.0045308 0.0017711 0.0045854 0.0018061 -0.005961 0.7222577 0.0054351 0.74946 0.0046092 0.0021413 3.5e-06 0.0002047 2.8e-05 0.0190665 0.9233841 4.63982247213737e-05 0.000130782097270332 4.59214877283143e-05 4.60758810026198e-05 4.58497126682881e-05 0.00118686555092511 4.6239647538014e-05 4.60463329950214e-05 4.62511079609192e-05 4.61471813659938e-05 4.64919537205355e-05 4.61149712441996e-05 4.6101961620878e-05 4.60880880262115e-05 0.834247201991295 0.163881423809918 0.00150189295431604 0.998498107045685 0.993208142265823
1.99321 65 8.688 3.765 0 0 1.428 1.396 1.424 1.391 5.836 3.398 -9 0 0.0020601 0.0012968 0.0020527 0.0013182 0.0020475 0.0009999 0.0020464 0.0010281 -0.0581264 0.9017081 -0.0687518 0.9300765 0.0020507 0.001275 -5.7e-06 0.0001024 -0.0012297 0.0212045 0.9137119 2.16884083679775e-05 2.16894049666825e-05 2.17154725599877e-05 2.17193536929213e-05 2.168419226923e-05 2.16994927760533e-05 2.16758815090662e-05 2.16964187267833e-05 2.16855409450814e-05 2.16898731806107e-05 2.17172449349692e-05 2.16629852366731e-05 2.16923744217984e-05 2.17254470774467e-05 0.041711166760391 0.957985091148944 0.000130196324632852 0.999869803675367 0.993281779937299
5.5213 66 23.638 7.086 0 0 3.828 2.68 3.954 2.806 15.856 6.213 -9 0 0.005496 0.0022941 0.0055584 0.0022808 0.0055483 0.0018583 0.0055838 0.0018854 -0.0680033 0.7616384 -0.044638 0.7880331 0.0055213 0.0022364 -5.9e-06 0.0002451 -0.0011265 0.0176622 0.8779785 3.00156633805353e-05 3.0083567646635e-05 3.00110525546165e-05 3.00385251431014e-05 3.0042256473875e-05 2.9998160231801e-05 3.00371783392798e-05 3.00378960061052e-05 3.00633662044064e-05 3.00628299106004e-05 3.00537457204192e-05 9.78586934231299e-05 3.00243096091662e-05 0.000616520441721757 0.0340120056888724 0.964913146624762 0.000180189225430564 0.999819810774569 0.993279134374479
28.60493 67 112.118 21.636 0 0 18.442 7.233 17.95 7.854 75.726 17.746 -9 0 0.0295224 0.0080691 0.0288882 0.0065214 0.0293184 0.0062421 0.0287479 0.0051443 -0.0002382 0.467888 0.004944 0.45604 0.029201 0.0070357 -4.3e-06 0.0007465 7.16e-05 0.0131677 0.8774139 4.07310558391902e-05 4.07232924409392e-05 4.07189827333713e-05 4.07305631664169e-05 4.07412867566953e-05 4.07100304270285e-05 4.07333095290855e-05 4.07263243413039e-05 4.07449530377373e-05 0.0044871353155657 4.07188202514748e-05 0.00158686788279538 4.0730444523382e-05 0.00586304133189361 0.00118790290560585 0.986427043501093 0.000244355211363641 0.999755644788637 0.993275737206993
23.56991 68 99.136 16.547 0 0 17.09 7.245 16.36 7.068 65.686 15.339 -9 0 0.0235238 0.0062159 0.0231653 0.0058896 0.0234944 0.004682 0.0232582 0.0046481 -0.0216319 0.5085058 -0.0359618 0.4957876 0.0233755 0.0059454 3.09e-05 0.0007314 0.0004929 0.0147226 0.9017553 0.000104198193868868 0.000389593116430014 0.000104212574268359 0.00214113526865363 0.000104188489491359 0.00108091269931864 0.000104152128396523 0.00309420835175814 0.00134963617336786 0.0806970922787218 0.000104111294932269 0.00303354930245335 0.000381795525710629 0.0263695175704391 0.00173151449904909 0.87921018253314 0.00392424034203087 0.996075759657969 0.993072235187179
16.70111 69 71.916 14.22 0 0 11.742 5.51 11.826 5.756 48.348 13.086 -9 0 0.0169559 0.0049383 0.0170282 0.0049717 0.0169375 0.003835 0.0169612 0.0039237 -0.0272054 0.5504406 -0.010421 0.5609185 0.0169543 0.0047846 -3.78e-05 0.000487 -0.0008996 0.014083 0.9042512 3.3278124728184e-05 3.32976946222026e-05 3.32966619474679e-05 3.33214141720226e-05 3.32654711267301e-05 0.000409231094667163 3.33184008554339e-05 0.000940266710336551 3.32697456783959e-05 9.7685265667023e-05 3.32430677239347e-05 3.33867249378692e-05 3.32582460650481e-05 0.000372995659497726 0.00510760557830455 0.99273928013967 0.00057569046126377 0.999424309538737 0.993258125914373
20.61017 70 86.32 16.005 0 0 14.63 6.818 14.64 6.273 57.05 14.679 -9 0 0.0204139 0.0054856 0.020279 0.0055522 0.0202044 0.004387 0.0202072 0.0043575 0.0226006 0.5219507 -0.009199 0.5369907 0.0203215 0.0053588 -2.5e-05 0.0005736 -0.0005437 0.0140541 0.9019963 4.45149692640469e-05 4.45305246930081e-05 4.45200459378157e-05 0.000262742241961027 4.45128411713204e-05 9.42757178157116e-05 4.45370577966675e-05 4.453801780156e-05 4.45637433870159e-05 0.00799404677495234 4.45215713002555e-05 0.000994901045731015 4.45448151126576e-05 0.00508476688588084 0.002774948150072 0.982393535597123 0.00053509634084293 0.999464903659157 0.99326029458871
9.76941 71 41.28 9.917 0 0 7.042 4.176 6.71 3.819 27.528 9.05 -9 0 0.0097633 0.0034908 0.0097124 0.0034413 0.0097442 0.002761 0.0096507 0.0026319 -0.0302679 0.6567444 -0.0166362 0.6751711 0.009731 0.0033358 -6.8e-06 0.0003307 0.0003175 0.0181535 0.8911942 3.97485326668575e-05 3.97471153544972e-05 3.97365736531649e-05 3.97361237963236e-05 3.97355890720252e-05 0.000327190436556332 3.9728236592794e-05 0.00107122603070426 3.97425561710324e-05 0.00105605972389822 3.97320749549768e-05 0.000444803049066834 3.9764977856924e-05 0.000224714982868442 0.010482515379393 0.986035818617394 0.0005258943710992 0.9994741056289 0.993260785905876
23.48053 72 99.966 17.427 0 0 16.646 7.355 16.152 6.395 67.168 15.622 -9 0 0.023894 0.0061493 0.0238316 0.0060643 0.0238428 0.00497 0.0236714 0.0047731 -0.0077648 0.4968437 0.009347 0.5081424 0.0238783 0.0059075 1.54e-05 0.0006653 0.0003731 0.0139615 0.8848135 4.76687362839278e-05 4.7637945879027e-05 4.76374428852555e-05 4.76482461383259e-05 4.76472367726658e-05 4.76558134449173e-05 4.76779515169962e-05 0.00166176947291682 4.76576111744728e-05 0.00812803446410463 4.76506936436148e-05 0.000654650302633177 4.76505843001272e-05 0.00683923504390261 0.00409109457453625 0.978148683879867 0.000285895421404119 0.999714104578596 0.993273538047368
14.50236 73 62.158 13.995 0 0 10.09 5.474 10.244 5.467 41.824 12.348 -9 0 0.0146361 0.0046862 0.0147036 0.0048236 0.014633 0.0036404 0.0146764 0.0038265 -0.0288319 0.6186289 -0.0250152 0.5894738 0.0147165 0.0047272 4.66e-05 0.0006888 0.0010382 0.0201272 0.9135 0.000118931374127193 0.00011883165646139 0.000118988599525808 0.000163039933229633 0.000118834772020442 0.000118930093864023 0.00235483154586762 0.0202524706505148 0.000912660694494103 0.104338827914441 0.00110673733478097 0.0105469309399694 0.000928003213223298 0.0560608545831191 0.0724922030264006 0.73024892366796 0.000757556429228489 0.999242443570771 0.993248386163299
29.30403 74 111.204 22.711 0 0 18.61 7.92 18.684 8.446 73.91 18.04 -9 0 0.0296896 0.0083548 0.0289991 0.0067468 0.0296826 0.0064586 0.0291521 0.0056047 -0.0363465 0.4575059 -0.0333107 0.4629943 0.0293736 0.0072913 2.92e-05 0.0008331 0.0006249 0.0145426 0.8684415 7.94313005710083e-05 0.000223945147294929 7.94351715118219e-05 7.94970725611813e-05 7.94840831618123e-05 0.0011694225227091 7.94769672385378e-05 0.00299168877590077 0.000944381993038991 0.0206151046499867 7.94049371489157e-05 0.00209680086444794 0.000257901833459475 0.0473912598488955 0.0113302170820311 0.912502547750042 0.00171121529780985 0.99828878470219 0.993196702595011
8.11792 75 33.856 8.865 0 0 5.604 3.572 5.352 3.287 22.9 8.087 -9 0 0.0080929 0.0031687 0.0080467 0.0031544 0.0080344 0.0023905 0.0079634 0.0024003 -0.0280176 0.6948872 -0.0107889 0.7215226 0.0080641 0.0031086 -5.6e-06 0.0002995 -0.0005586 0.0155748 0.9124888 3.21400936435827e-05 0.000267349296176388 3.22621218067157e-05 3.21706179735597e-05 3.21678189809848e-05 3.22326902923716e-05 3.22049608999542e-05 3.22009455621215e-05 3.21689028134918e-05 0.000491775608153694 3.22528136833383e-05 3.21303968662912e-05 3.22798237738273e-05 0.000399263912589634 0.010067547672363 0.988419852324421 0.000428322638873602 0.999571677361126 0.993265985209307
3.24019 76 13.542 4.914 0 0 2.134 1.741 2.44 1.894 8.968 4.532 -9 0 0.003163 0.0017341 0.0031853 0.0016774 0.0031293 0.0013573 0.0032156 0.0013064 -0.019875 0.8680897 -0.0930692 0.8542318 0.0031818 0.0016701 7.7e-06 0.0001667 0.0010039 0.0206354 0.9107211 3.24503649569089e-05 0.00041238833071197 3.24197417347436e-05 3.24458455481234e-05 3.2424634087352e-05 0.000577519237827044 3.24006194685836e-05 3.24496521895614e-05 3.24449818906679e-05 3.24387925232499e-05 3.24806248714204e-05 3.24209159406093e-05 3.24382709150802e-05 3.23885976613089e-05 0.0338575728618263 0.964763316527847 0.00111964815486614 0.998880351845134 0.993228907071028
11.21968 77 47.872 11.15 0 0 7.636 4.009 7.994 4.033 32.242 10.316 -9 0 0.0110943 0.0037931 0.0111533 0.0039219 0.0112404 0.0030513 0.0113413 0.0030225 -0.0822305 0.642549 -0.1078005 0.6332474 0.0110915 0.0037753 -3.24e-05 0.0003678 -0.0014554 0.0154136 0.9193274 3.27581225411708e-05 3.27606472071622e-05 3.27570903728318e-05 0.000499726558783878 3.27544013062536e-05 3.27630803699635e-05 3.27623482841153e-05 3.27544320949915e-05 3.27507220140507e-05 0.000543481431790437 3.27501584814625e-05 3.27460031147307e-05 3.27411615334268e-05 0.000517191613672055 0.00481326952645593 0.993266032701978 0.00066351990058126 0.999336480099419 0.993253426648577
22.29819 78 95.902 16.603 0 0 15.856 6.875 15.944 6.646 64.102 15.673 -9 0 0.022845 0.006266 0.0226215 0.0061018 0.0226775 0.0047806 0.022677 0.0048031 0.0011028 0.5330799 -0.034096 0.5267382 0.0227117 0.0060622 -2.15e-05 0.0006606 -0.0004645 0.0135518 0.9133505 3.96583185003587e-05 3.96921746902874e-05 3.96662715315206e-05 3.96942483526012e-05 3.97018968854346e-05 3.96844642677728e-05 3.9686249871569e-05 0.000799592589280354 3.96776399218692e-05 0.00721028921883037 3.97080474960871e-05 0.00120645218728126 3.96962217884662e-05 0.00131003446539332 0.000662288602963288 0.988414477402945 0.000238097374227975 0.999761902625772 0.993276068580328
4.74243 79 19.912 5.76 0 0 3.236 2.209 3.504 2.519 13.172 5.325 -9 0 0.0045466 0.0020522 0.004654 0.0020605 0.0046249 0.0015539 0.0047005 0.001597 -0.1158644 0.8026931 -0.0850788 0.7771765 0.0045901 0.0019917 -1.03e-05 0.0001765 -0.0008714 0.0177198 0.8982203 2.17813759066712e-05 2.17812910338752e-05 2.17793804134054e-05 2.17804329971612e-05 2.1783914982981e-05 2.17809682804747e-05 2.17833353816195e-05 2.17810119194139e-05 2.17828527616464e-05 2.1782719591222e-05 2.17804081114028e-05 2.17814505464061e-05 2.17815140784323e-05 2.17811765211236e-05 0.00418876996670605 0.995506288200768 0.000130687363614569 0.999869312636385 0.993281753969359
21.72516 80 91.368 16.259 0 0 15.574 6.616 15.264 6.417 60.53 15.589 -9 0 0.0215002 0.0056301 0.0214424 0.0058296 0.0215236 0.0045994 0.0214289 0.004662 -0.0218647 0.4929154 -0.0148946 0.550455 0.0214721 0.0055337 8e-07 0.0006159 0.0003242 0.0145453 0.8995102 6.00784104224433e-05 6.01071614764428e-05 6.00964712461065e-05 6.01210043844945e-05 6.008269872231e-05 6.00675263883828e-05 6.0060693505862e-05 0.000633597059962516 0.000575046195787362 0.0165629467951487 6.01028972245167e-05 0.00168704115121901 6.01175087683568e-05 0.00870059717258751 0.00580590134746168 0.965494035905694 0.00036055327264018 0.99963944672736 0.99326958383955
4.98132 81 20.89 6.397 0 0 3.41 2.509 3.638 2.684 13.842 5.881 -9 0 0.0048529 0.0022157 0.0049295 0.0022332 0.0048628 0.00172 0.0049271 0.0017557 -0.058349 0.8206718 -0.0525149 0.7773371 0.0048915 0.0021758 3e-07 0.0002171 0.000262 0.0195248 0.9165113 3.64605955664607e-05 0.000452503145749485 3.6431832837183e-05 3.64441606335344e-05 3.64694004270266e-05 9.13878781796401e-05 3.64335761110638e-05 0.000474091573152534 3.64312876767478e-05 0.00137057892435194 3.63936637978824e-05 3.64362051602478e-05 3.64368164469909e-05 0.00120372343520087 0.00724389442402928 0.988835883080679 0.00068969701339333 0.999310302986607 0.99325202423892
2.01715 82 8.734 3.713 0 0 1.472 1.477 1.5 1.525 5.762 3.29 -9 0 0.0020305 0.0012158 0.0020229 0.0011976 0.002039 0.0009855 0.0020469 0.0010035 -0.0623404 0.868611 -0.0620048 0.891646 0.0020244 0.0011784 -2.3e-06 0.0001132 -0.0007766 0.0202051 0.8905822 2.69131537273068e-05 2.6891978043717e-05 2.69217932207516e-05 2.69225223372735e-05 2.69236061962863e-05 2.68742350434693e-05 2.69281353803253e-05 2.69306316499405e-05 2.69188788474358e-05 2.69191496487174e-05 2.69324875869658e-05 0.000632273018318592 2.692415357389e-05 2.69269879281675e-05 0.0519348052084445 0.947082994060053 0.000161447288568804 0.999838552711432 0.993280126480723
14.83884 83 62.782 13.256 0 0 10.392 4.734 10.578 5.431 41.812 12.419 -9 0 0.0148081 0.0044999 0.0148771 0.0045281 0.0147147 0.003621 0.0147672 0.0036424 -0.0028698 0.5499339 0.0087776 0.584929 0.014834 0.0043742 -8.6e-06 0.0004647 -0.0001213 0.0152974 0.8934532 4.20057960912669e-05 4.19927491714377e-05 4.20147717643345e-05 4.19903061417198e-05 4.20082688282059e-05 0.000223783198167341 4.1990562581408e-05 8.78215320941589e-05 4.19883281415559e-05 0.00312764946201771 4.19984886091385e-05 0.000558945491179425 4.20016657060837e-05 0.00147716625181084 0.00833137866010923 0.985815264467586 0.000433795090164306 0.999566204909836 0.99326569406784
12.81464 84 54.294 12.385 0 0 9.122 4.902 8.894 4.477 36.278 11.171 -9 0 0.0126306 0.0040631 0.012569 0.0040825 0.0127969 0.0032914 0.0127326 0.0033558 -0.0779732 0.5975428 -0.0783837 0.6002937 0.0126348 0.0040109 3.51e-05 0.0004846 0.0012038 0.0173149 0.894457 5.96103400216637e-05 5.96936318517071e-05 5.9694578515041e-05 0.000866429086842067 5.96879207499082e-05 0.000100255998940024 5.96710693820138e-05 0.000426980791013195 0.000460683937737732 0.0104386973523079 5.97478084551164e-05 0.00679877421510016 0.000755804902663264 0.00457970064173767 0.0103683118057375 0.964846255918945 0.00120537155692041 0.99879462844308 0.993224261980266
