N1 N2 Na Tsplit Tsc M1 M2 shape1M1 shape2M1 shape1M2 shape2M2 propNtrlM1 propNtrlM2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo
21.74653 3.0074 0.85961 29.5 0.55691 9.25062 9.25062 19.56879 46.11202 9.27967 182.29393 426 426 22 109.45 14.223 0 0 16.678 8.882 10.702 5.989 82.07 13.743 -9 0 0.0335736 0.0059753 0.0323376 0.0066853 0.0280291 0.0039898 0.0263103 0.004166 0.8198801 0.6172524 0.9289284 0.720814 0.0332698 0.00587 0.0003142 0.0016987 0.0047729 0.0256255 0.660378 4.26781692740139e-05 4.25935815907618e-05 4.26050509777079e-05 4.25182135155915e-05 4.26581121707808e-05 4.25920648281204e-05 4.26307871002508e-05 4.26301663525027e-05 4.26253039456017e-05 4.26910968273817e-05 0.00166537987473906 0.251757067472722 0.00508975574821987 0.740976381436453 4.25618190125009e-05 4.2631102270543e-05
3.53524 22.09737 11.20869 29.5 0.52773 16.94718 16.94718 12.30455 65.60755 7.03812 35.15627 146 146 23 116.276 20.849 0 0 10.676 6.208 19.596 11.271 86.004 18.891 -9 0 0.0374219 0.0101096 0.0399722 0.0068748 0.0305344 0.0060116 0.0327662 0.004584 0.891187 0.8876054 0.9112716 0.5745149 0.0400192 0.0074367 0.0013222 0.0036485 0.0184561 0.0498238 0.6150316 2.00190604805175e-05 2.00127657175755e-05 2.00154562746611e-05 2.00174933462229e-05 2.0021505989053e-05 2.0013257426462e-05 2.00221341578842e-05 2.00196426257336e-05 2.00178460298881e-05 2.00191587745562e-05 0.0109417212826614 0.982950212869627 0.000434092526961645 0.00543375998642334 2.0016049334434e-05 2.00189641691054e-05
2.0231 16.00348 25.72922 29.5 4.88793 1.93646 1.93646 5.60891 130.26675 6.64988 55.00474 43 43 24 107.788 26.147 3.446 11.978 8.088 9.864 70.426 34.61 25.828 27.807 -4.472 13.28 0.0100335 0.0104696 0.0321048 0.0122056 0.0118368 0.0111287 0.0293195 0.0085564 -0.317204 1.3938334 0.3126773 0.9002792 0.0479517 0.0213307 0.0268825 0.0208621 0.3530349 0.213677 0.2092839 1.83526362070391e-05 1.83526195975756e-05 2.24769883328169e-05 3.63932955158306e-05 1.835249087825e-05 1.99798762428e-05 0.000232268712354404 0.0233442120364401 1.83523880686966e-05 3.19324878980868e-05 0.00638435373846825 0.969149027799753 0.000133338239389432 0.000535901575612107 1.83525846479808e-05 1.83525305932574e-05
10.48963 27.46616 2.85928 29.5 5.30698 27.08027 27.08027 17.54208 184.17355 14.86197 66.37385 441 441 25 106.892 32.006 0 0 16.846 7.945 17.076 9.086 72.97 23.46 -9 0 0.0355625 0.0085896 0.0330319 0.0060215 0.0339275 0.0065389 0.0326907 0.004705 0.1769982 0.4618641 0.0370915 0.4286241 0.0342887 0.006991 -8.5e-06 0.000806 -1.98e-05 0.0119794 0.8477898 2.718054662736e-05 2.71646118411383e-05 2.72095852956621e-05 2.72201940612026e-05 2.72311796739909e-05 2.72334654168991e-05 2.71857042523008e-05 0.000503842752440968 2.72138722213351e-05 0.000966032863002598 0.000850612688215437 0.0490640218923962 0.00161737497535061 0.946726131847252 2.71458676842077e-05 2.71979542678499e-05
22.55893 28.34123 7.05947 29.5 14.82507 5.55495 5.55495 14.97668 121.60244 1.39729 11.44421 343 343 26 50.084 20.729 0 0 10.382 5.641 8.904 5.638 30.796 13.101 -9 0 0.0478632 0.0075176 0.0375032 0.005575 0.0475102 0.0063973 0.0401247 0.0053322 0.0249806 0.2978743 -0.2667083 0.3173919 0.0432109 0.0063344 0.0005277 0.001201 0.0063268 0.0144171 0.8366786 2.23952721709742e-05 2.23953539705888e-05 2.23958979044572e-05 0.0005888098840456 2.23965257448839e-05 0.0010287803770281 5.40798968350007e-05 0.551155180351662 0.000192393636846877 0.00317974144702947 2.2395499531977e-05 0.43240969899475 2.23961881328765e-05 0.0112121480958785 2.23961572846657e-05 2.23964211841766e-05
12.97784 6.95257 19.31664 29.5 20.82802 3.54942 3.54942 2.71773 119.8496 16.4102 32.17178 435 435 27 82.15 17.91 0.332 2.983 20.148 13.266 14.526 7.996 47.144 17.61 -8.41 4.742 0.0190936 0.0061413 0.0179889 0.0061822 0.0190296 0.0047124 0.0174252 0.0048563 -0.0249884 0.5842465 0.1031792 0.6238254 0.0209611 0.0089069 0.0024199 0.0070851 0.0464034 0.1152065 0.7293535 3.96687800725228e-05 3.99901375689088e-05 3.96151221144812e-05 0.0128399493556785 3.99476778120957e-05 4.01057499514021e-05 0.00613549487131532 0.625476900902647 3.98813833232709e-05 3.98609045277758e-05 0.00420580952872048 0.350902969924506 3.99674386307844e-05 4.00350115945921e-05 4.0133906113089e-05 3.96693054237028e-05
16.89986 7.4484 19.75002 29.5 19.8087 15.40006 15.40006 10.45376 46.85671 0.08979 89.78197 261 261 28 91.93 17.423 0 0 17.994 8.317 14.922 6.771 59.014 15.428 -9 0 0.021782 0.006496 0.021414 0.0061276 0.0218269 0.0049763 0.0209395 0.0047106 -0.0443971 0.542945 0.0667948 0.5781465 0.0217891 0.0061482 0.0001911 0.0008061 0.0046775 0.018186 0.8852983 5.75434027683662e-05 0.000179100488200388 5.75836005025177e-05 0.000361330083355479 5.76961625955551e-05 0.000801936691208117 0.000333537211887257 0.816244920084237 0.000411712652026565 0.0135951326468176 0.00252418914710017 0.148990145199773 0.000428891056011692 0.015841315068392 5.74880739623166e-05 5.74784311620043e-05
14.55166 25.1492 23.60201 29.5 6.15367 24.0256 24.0256 13.54563 109.95673 1.54251 109.6302 137 137 29 59.318 31.058 0 0 9.624 6.491 9.262 7.673 40.432 20.663 -9 0 0.0511178 0.0107819 0.0428515 0.0079502 0.0458997 0.0077211 0.0410064 0.0059074 0.4481339 0.4390709 0.1788803 0.4594599 0.0473875 0.0091171 0.0004028 0.0013168 0.0042748 0.0138639 0.8488703 4.83589870962591e-05 4.8459955962222e-05 4.84209375142473e-05 4.82911766087028e-05 4.84453610868311e-05 4.83827728269885e-05 4.84180737387449e-05 0.000455171813248033 4.83412340287563e-05 0.000453502737216274 0.00105488128947034 0.366011690681461 0.0018336277173586 0.629707159365514 4.83725859747443e-05 4.84753108937279e-05
21.21241 1.03707 10.61581 29.5 23.34776 13.09707 13.09707 6.25316 80.01267 15.253 158.55251 90 90 30 35.346 13.466 0 0 21.724 12.7 3.252 2.572 10.37 6.832 -9 0 0.0073493 0.0035568 0.0041264 0.0027572 0.0090463 0.0037045 0.0038396 0.0021443 -0.7255116 0.6995749 0.2045152 1.1835946 0.0067459 0.0034405 0.0010081 0.0012667 0.072893 0.069507 0.4419927 2.6208611039645e-05 2.62525444834607e-05 3.15158350220108e-05 0.00227580338635339 2.61867787262739e-05 2.62477821375543e-05 0.0051698970714925 0.748744539945729 0.000194065876066315 0.000240660622367444 0.00320288625200802 0.239478728226618 0.000246219162789559 0.000258511409333564 2.6136535416032e-05 2.61399604171243e-05
6.46742 24.62473 22.14367 29.5 26.66065 15.54041 15.54041 7.91955 98.56106 1.14706 169.05238 163 163 31 93.996 17.685 0 0 14.614 6.546 24.8 11.596 54.582 15.973 -9 0 0.0201607 0.0059066 0.0214982 0.0056424 0.019568 0.0049838 0.0224323 0.0047755 0.1159443 0.576166 -0.1770777 0.5496597 0.021525 0.0056988 0.0006956 0.0013447 0.0169732 0.0310897 0.8234776 6.08921572602711e-05 6.05837488966757e-05 6.10221672363964e-05 0.00559896932040596 6.02652965439489e-05 0.000286517255001898 0.0103000667119522 0.545914440507182 6.03577648925966e-05 6.26260029746632e-05 0.00789738400888816 0.428419127928229 0.000158001103502464 0.00093566710185239 6.07172839892975e-05 6.33616411926491e-05
23.2832 16.96849 16.35001 29.5 9.17642 22.10737 22.10737 5.04287 44.13677 0.75158 193.96039 193 193 32 65.774 34.167 0 0 12.182 8.47 10.142 7.174 43.446 23.045 -9 0 0.0465114 0.0098899 0.0383461 0.0067996 0.0435618 0.0073408 0.0381651 0.005743 0.2555329 0.3930882 0.0185417 0.3852134 0.0427713 0.0081287 0.0003425 0.0011971 0.0040074 0.0138069 0.8389584 3.91524349636253e-05 3.92532935981188e-05 3.92763289843386e-05 3.93452902850129e-05 3.93208205881864e-05 6.58041250032328e-05 0.000411160622829441 0.00628993869350369 3.93061731874437e-05 0.0028336522322318 0.00163650187402835 0.882567403643455 0.000545139544907914 0.105336162196503 3.93170974213308e-05 3.92656285097596e-05
4.22963 12.89584 7.58885 29.5 24.96224 20.03664 20.03664 0.0999 31.10687 7.53177 121.43009 98 98 33 92.64 26.171 28.004 25.018 13.784 7.635 38.812 20.375 12.04 17.399 25.946 30.162 0.0074597 0.0053495 0.0143797 0.005254 0.0073675 0.0049588 0.0144137 0.0047783 0.0172083 0.8915347 -0.0137135 0.6427698 0.0467719 0.0243382 0.0358523 0.0265025 0.5090129 0.3343067 0.2857207 2.03331507528139e-05 2.03220987302845e-05 0.00313507912532678 0.00699869448719905 2.03193380303857e-05 2.03007752346327e-05 0.018227653087188 0.726432981955699 2.03074539072718e-05 2.03352813280746e-05 0.0184034706265098 0.226598948448295 2.03132087863472e-05 2.03170836761981e-05 2.0314574282471e-05 2.03093050537666e-05
24.39898 14.85247 21.16592 29.5 8.21307 4.64711 4.64711 9.31224 42.36827 15.65774 41.19099 136 136 34 64.672 33.881 0 0 13.502 9.345 9.312 6.745 41.858 22.173 -9 0 0.0486611 0.0102237 0.0394573 0.0074878 0.0444965 0.0073428 0.0376398 0.0059065 0.361192 0.4094118 0.1960779 0.4430849 0.0450716 0.0085773 0.0010125 0.0015596 0.0117963 0.0177813 0.8082644 4.17982759738109e-05 4.17431064058426e-05 4.18503402081696e-05 0.000200916658853315 4.18244536326982e-05 0.000157572053692242 0.000179091973520874 0.000726651320783181 4.18168574089602e-05 0.00118493103397547 0.000999306958709128 0.842584438907295 0.00135862332210162 0.152315811071985 4.18175006051068e-05 4.18061648490313e-05
24.21445 16.29982 17.24658 29.5 5.18888 12.57039 12.57039 10.17092 147.17247 6.96868 183.66975 374 374 35 46.988 21.44 0 0 8.718 5.567 6.446 4.831 31.822 14.608 -9 0 0.0520723 0.0086867 0.0418087 0.0070469 0.0468484 0.0059804 0.040335 0.0051774 0.4502424 0.3981465 0.1457423 0.4309382 0.0473594 0.0076287 0.0004189 0.0014091 0.0044776 0.0150606 0.8335474 2.66231055710375e-05 2.66214464230093e-05 2.66073529378906e-05 2.66100702996087e-05 2.66155537937104e-05 4.9650700999572e-05 2.66063061999515e-05 0.00107990201669744 2.66223283437747e-05 0.00023882314340267 0.000218118135124432 0.956425455339253 2.66090648940812e-05 0.041721911208082 2.66148341563036e-05 2.66093938211946e-05
26.10093 5.69346 12.46 29.5 15.69299 24.35069 24.35069 18.63866 54.6565 8.44941 11.98413 299 299 36 85.606 17.042 0 0 15.258 7.027 13.298 6.562 57.05 15.588 -9 0 0.0203587 0.0059668 0.0203336 0.0059198 0.0203814 0.0046018 0.019829 0.0046496 -0.0377576 0.5732378 0.0770372 0.5713245 0.0204412 0.0058044 9.5e-05 0.0007808 0.0021975 0.0176474 0.8736605 8.60489556400393e-05 0.000130845538738992 8.57021787360065e-05 8.63667409955111e-05 8.61859118955303e-05 0.000819332290923683 0.00019370794061992 0.0961836896033898 0.00497868850725477 0.248132197361184 0.00114103735194535 0.207338938376957 0.00235540757100994 0.434971792597252 0.000457244321719801 0.00295281475173793
12.84738 29.81807 12.83269 29.5 20.50075 18.31119 18.31119 16.38631 121.65237 17.57852 102.45222 460 460 37 103.144 33.027 0 0 17.854 8.325 18.01 9.041 67.28 22.915 -9 0 0.034813 0.0088816 0.0318506 0.0059332 0.0344732 0.0070175 0.0328074 0.0050607 0.012879 0.394434 -0.1248945 0.3795744 0.0334018 0.0072223 7e-05 0.0007866 0.0009985 0.0118935 0.8751352 6.07805942151851e-05 6.05508066979132e-05 6.06931821403979e-05 6.07078851927754e-05 6.04711167631927e-05 6.08066597630664e-05 0.000256406896471541 0.100288385810382 0.000832244700658457 0.116685288034016 0.000886587829511495 0.171337888923009 0.00174285366627929 0.607485118198698 6.07468976721371e-05 6.0468798528676e-05
10.58119 20.1879 1.89961 29.5 27.04324 23.034 23.034 8.54408 151.64276 11.29336 89.6473 160 160 38 109.514 17.26 0 0 19.102 7.629 24.312 9.604 66.1 14.757 -9 0 0.0245273 0.0057248 0.0253843 0.005205 0.0246444 0.0048412 0.0260103 0.004418 -0.0266252 0.4616958 -0.1031401 0.4299102 0.0255364 0.005355 0.0005806 0.0010351 0.0116853 0.0200733 0.8227894 6.13603305346911e-05 6.13695787782754e-05 6.09742653264059e-05 0.00185858792500422 6.09168970630067e-05 0.00118429245244973 0.0058119725262794 0.478801839113509 6.08679646916215e-05 0.00411213124247853 0.106722471955769 0.386447414440897 0.000313972039757772 0.0143196170288561 6.09734663857148e-05 6.12387722184825e-05
23.13943 25.75235 20.32141 29.5 27.84636 14.47402 14.47402 8.59577 83.29801 7.40177 21.06057 16 16 39 51.78 21.694 0 0 10.544 5.963 9.018 5.948 32.218 13.606 -9 0 0.0506679 0.008622 0.0403221 0.0066451 0.0493058 0.0072043 0.0419946 0.0059703 0.106651 0.321797 -0.1640558 0.351152 0.0460826 0.0073611 0.0005875 0.0011592 0.0068423 0.0132916 0.8620939 0.000141234301420548 0.000140497727045047 0.000140619152426191 0.00400377964826071 0.000141396824196279 0.0100476534428964 0.0025999848629304 0.363673156236073 0.000962057362226959 0.259986244000124 0.0175008986863664 0.225467936678245 0.00101900251390282 0.113894554313413 0.000142974020971952 0.000138010229500415
20.99025 11.43069 18.51266 29.5 9.10668 27.18068 27.18068 12.9797 167.79251 7.87219 42.43957 460 460 40 85.306 44.843 0 0 14.38 9.599 12.96 9.753 57.966 30.896 -9 0 0.0382753 0.0110272 0.0337914 0.0075499 0.0353431 0.0075663 0.0326405 0.005566 0.2870443 0.5217517 0.1299999 0.5031164 0.0361187 0.0090679 8.53e-05 0.0010207 0.0009561 0.0138638 0.8563121 1.11002455152792e-05 1.11291731866686e-05 1.11232156979023e-05 1.11965347951507e-05 1.1109845257886e-05 1.11326761636248e-05 1.11185081516994e-05 0.00436986879988965 1.1107938930228e-05 0.0107381687037829 1.11393541384144e-05 0.0753713150625413 1.11928176763352e-05 0.909387062281256 1.11513879119766e-05 1.10834551044974e-05
27.5353 2.25622 25.18309 29.5 9.95622 3.99256 3.99256 5.32768 171.37115 11.33661 151.76913 465 465 41 53.44 23.067 0.008 0.141 18.592 20.904 6.532 4.89 28.308 15.625 -9 0 0.0139498 0.0098371 0.0105752 0.006172 0.0138798 0.0077289 0.0100966 0.0049372 -0.1350906 0.8349022 0.1500836 0.9622018 0.0134559 0.0092298 0.0011935 0.0037578 0.0281986 0.0622228 0.4640246 6.95775082383823e-06 6.95548642353189e-06 1.57046448230312e-05 6.95554266182226e-06 6.9519729731289e-06 6.95263594330439e-06 5.15833655758372e-05 0.106861852423694 6.95497382622627e-06 9.23047985409799e-05 0.000619982718462252 0.777607116679824 0.00114329173691755 0.113552524946808 6.95567766937322e-06 6.95464503382215e-06
8.87407 29.44244 21.60948 29.5 4.26794 25.63145 25.63145 18.76844 71.95578 19.83358 42.5616 16 16 42 78.424 38.137 0 0 10.856 7.745 11.882 9.853 55.686 27.152 -9 0 0.0469483 0.0118614 0.041461 0.0085811 0.0405983 0.0079158 0.0381336 0.0058645 0.6032598 0.5517437 0.3431212 0.5444129 0.0443559 0.0096995 0.0001513 0.0012431 0.0020988 0.0145294 0.8356857 4.20930107825788e-05 4.20354912998106e-05 4.20558298965812e-05 4.20593099948407e-05 4.20099302510063e-05 4.20837109297295e-05 4.20533925133415e-05 4.20596318799275e-05 4.20815795212329e-05 4.210897802837e-05 0.00182033747310601 0.437559103843729 0.00744575858726698 0.55267007188845 4.20327356750718e-05 4.2054606676005e-05
15.61716 2.17005 6.64314 29.5 15.38855 10.77962 10.77962 4.35218 169.93846 9.12549 165.77207 423 423 43 39.906 16.926 0.06 0.791 13.074 14.658 5.748 3.566 21.024 10.275 -8.852 1.938 0.0093456 0.0051869 0.0076542 0.0039485 0.0096112 0.0046033 0.0075462 0.0030627 -0.1695909 0.715996 0.0002197 0.8193984 0.0094774 0.0058843 0.0009775 0.0032148 0.033871 0.0847144 0.5902652 6.6310530708067e-05 6.62955262534991e-05 0.000469028781020081 0.00306476325428035 6.63213217087615e-05 6.62695935525753e-05 0.018778304902818 0.673920574151141 6.63007393263111e-05 6.63066606693943e-05 0.0065381258457253 0.296566269261509 6.6288558460059e-05 6.62964619888658e-05 6.62460658900942e-05 6.62983449480362e-05
18.31832 23.88751 22.85556 29.5 16.31611 14.79275 14.79275 19.43693 178.71885 13.39525 159.90477 33 33 44 63.81 34.277 0 0 11.892 8.079 11.558 8.87 40.356 21.329 -9 0 0.0464799 0.0102206 0.0383978 0.0068225 0.0440911 0.0080846 0.0388033 0.005758 0.204527 0.3872898 -0.0448615 0.3904886 0.0430252 0.0082593 0.0005864 0.0011713 0.0072348 0.0144529 0.8423215 9.26697588140909e-05 9.27440431667996e-05 9.26380237282044e-05 0.00655822378241934 9.27870849198359e-05 0.00233425445468922 0.00303665584307817 0.0808403546071593 9.25530785752381e-05 0.0251976357972974 0.00547646709819809 0.741485660800364 0.000391543366385495 0.134030145711959 9.27977264252853e-05 9.2868822820374e-05
6.63478 3.20053 11.46275 29.5 13.28281 10.92331 10.92331 3.1227 61.01524 10.51546 153.89787 455 455 45 39.8 11.672 0 0 8.372 6.825 6.606 3.883 24.822 10.248 -9 0 0.0094148 0.0041625 0.0091665 0.0040299 0.0093564 0.0031558 0.0088586 0.0029854 -0.0390013 0.7374701 0.0766145 0.7769919 0.0096537 0.0043184 0.0003631 0.0015444 0.0154275 0.0519796 0.7865499 4.03267161794502e-05 4.03238933868264e-05 0.000198927057287099 0.000271149837120673 4.03145984786313e-05 0.000133722575283829 0.00433202905836182 0.59724118533863 4.73617767100049e-05 0.000165352796168061 0.00308665253523099 0.393894437878715 0.000213697974004049 0.000213833636366623 4.0347213937629e-05 4.03371141391929e-05
3.22139 18.38771 23.05981 29.5 21.26002 22.10452 22.10452 3.93401 127.84237 6.70535 117.47752 284 284 46 56.598 17.345 0 0 7.878 4.335 18.508 14.194 30.212 11.672 -9 0 0.0111975 0.0045121 0.0131741 0.0053082 0.0107364 0.0035966 0.0137327 0.0046934 0.1375292 0.8084447 -0.1887945 0.6403352 0.013034 0.0051147 0.0008482 0.0015848 0.0298663 0.0511573 0.650973 5.1644469347765e-05 5.20659560592599e-05 5.2121425315905e-05 0.006553700444031 5.22125447014626e-05 5.07850858305081e-05 0.00758188933806335 0.474492536690303 5.19006610631064e-05 5.09240775460526e-05 0.00756517554490678 0.503237201480376 5.23819118689459e-05 5.17273129707245e-05 5.21743268914334e-05 5.15587307253197e-05
22.95952 25.61294 8.35871 29.5 23.91242 23.02833 23.02833 17.51689 151.47516 19.05955 178.22012 106 106 47 56.4 26.805 0 0 11.382 6.886 10.176 6.624 34.842 16.966 -9 0 0.0460972 0.0081458 0.0368425 0.0056686 0.0460101 0.0070099 0.0395581 0.0054779 3.8e-05 0.3132779 -0.2790375 0.3410875 0.0416632 0.00666 0.0001934 0.0008197 0.0024124 0.0101481 0.8462089 6.24836931017579e-05 6.25422624675998e-05 6.2927473703472e-05 0.0014069929921479 6.26798649999688e-05 0.00211678596908596 0.00682856379045758 0.440965322521535 0.000151659417549533 0.148796724604128 0.000590902714658631 0.322096314129889 0.000698315450909987 0.0759719086180075 6.29018108960116e-05 6.29746864618103e-05
1.15082 27.54812 22.36446 29.5 12.85979 24.95834 24.95834 19.93085 89.09762 11.73235 171.67269 68 68 48 25.556 8.511 0 0 3.312 2.418 9.682 4.86 12.562 6.703 -9 0 0.0047541 0.0025854 0.0055285 0.0027701 0.0044744 0.0020089 0.0062699 0.002324 0.1851049 0.933143 -0.5025321 0.7624857 0.0053871 0.0027099 0.0002458 0.000492 0.0225796 0.0358829 0.8252571 9.84326575638152e-05 9.81302057028232e-05 0.000310474696406378 0.000250143917850584 0.000696188589014298 0.00253206209689464 0.0075491768345061 0.0440318555721229 0.0228307068165565 0.251320850112292 0.0028701564038734 0.0592366438104533 0.0164082800671105 0.591570439869532 9.87713486218758e-05 9.76870014989204e-05
21.34068 4.73117 16.16749 29.5 14.15967 14.7347 14.7347 4.18303 0.0237 7.45675 22.03428 12 12 49 74.836 16.88 0 0 13.104 6.21 11.226 5.52 50.506 15.134 -9 0 0.0184834 0.0060001 0.018168 0.0059721 0.0179297 0.0045442 0.0174004 0.0045369 0.0856792 0.58639 0.1441721 0.6194483 0.0183835 0.0058318 5.77e-05 0.0006506 0.0017314 0.0174024 0.899134 6.13312421965078e-05 6.13018131628382e-05 6.11032245212789e-05 6.10885388436179e-05 6.13348373175031e-05 6.11399361592175e-05 0.000347248366514233 0.0881017156973475 0.00837775554826626 0.405392031442119 0.000646413247465349 0.0882062746841557 0.00405634163865231 0.403583472388892 0.000860128309556034 6.13190848302854e-05
28.2589 6.36631 8.22379 29.5 3.01219 1.05693 1.05693 18.899 119.27048 5.83256 178.53135 172 172 50 99.876 37.255 0.004 0.089 36.01 24.082 11.804 7.291 52.058 26.869 -9 0 0.0407216 0.0094344 0.0276019 0.0105941 0.0373511 0.0064299 0.025914 0.007355 0.3475731 0.5413174 0.211554 1.0381318 0.0430018 0.0100788 0.0088401 0.0089934 0.1137778 0.1124149 0.2009059 1.16229453549242e-05 1.1621767850152e-05 1.1622264166796e-05 2.92152978649622e-05 1.16230975641774e-05 1.16237961984058e-05 7.51383987333176e-05 0.000391743330952359 1.16221226966253e-05 1.36826525412685e-05 0.00405164964595865 0.994909321115474 7.89385828251294e-05 0.000357329498780064 1.16225979621641e-05 1.16228850769707e-05
22.53359 11.21726 9.50901 29.5 28.32497 5.36097 5.36097 4.88475 132.60362 2.05544 77.02342 190 190 51 108.524 29.421 0.004 0.063 32.566 17.04 20.156 9.386 55.798 21.316 -9 0 0.0299342 0.0077121 0.0254578 0.0063764 0.030155 0.0063759 0.0251191 0.0055982 -0.0469128 0.4320283 0.06202 0.5430944 0.031163 0.0077515 0.003467 0.0046176 0.057209 0.0709333 0.5994346 4.06161363951326e-05 4.04778431248299e-05 4.07503073365246e-05 0.00265412981024445 4.06465530191412e-05 4.0565780671068e-05 0.00271180206711621 0.691583852578317 4.0655692106057e-05 4.06733995117411e-05 0.0011287304737482 0.30128388999265 4.06397324173845e-05 0.000231418126551028 4.06039123366789e-05 4.05475944543084e-05
18.09252 7.40576 21.83767 29.5 15.64311 20.57205 20.57205 18.64428 117.77375 6.43705 48.66789 346 346 52 94.988 19.262 0 0 16.984 7.893 14.642 6.453 63.36 17.46 -9 0 0.0233386 0.0070412 0.0227168 0.0067334 0.0230519 0.0055402 0.0223404 0.0053594 0.0207215 0.5216138 0.0464949 0.5645093 0.0231872 0.0067286 0.0001595 0.0008252 0.0036086 0.017741 0.8874809 0.000151391255217404 0.000160037223486514 0.000152564616048664 0.000191031156535958 0.00155661152598021 0.000928619066185455 0.0143456478380198 0.266619306579792 0.0182372762200682 0.0821812476124821 0.0241763085822574 0.451892361878917 0.0107849867475361 0.126522295999398 0.00195002730576605 0.000150286392308497
26.43187 21.48341 4.73511 29.5 8.64719 15.97867 15.97867 0.40091 64.56603 2.5754 139.52909 298 298 53 54.844 25.737 0.056 1.208 13.326 7.941 11.406 8.043 30.056 18.038 -8.34 4.629 0.0454196 0.0084397 0.0353067 0.0073745 0.0463269 0.0069993 0.0378111 0.006012 -0.0788859 0.4529762 -0.2834885 0.4927079 0.0477628 0.0104812 0.0073996 0.0125704 0.0800007 0.1331811 0.739832 2.23276330164223e-05 2.21966628110763e-05 2.22478451686419e-05 0.000349056519485547 2.21077724310107e-05 2.23741851425083e-05 0.000234728743151846 0.0364658339237161 2.22639158507258e-05 2.238139478867e-05 0.0244512674717973 0.938253996048274 2.22416945495081e-05 2.23655290552875e-05 2.22698789115738e-05 2.23407818496434e-05
7.38828 18.03654 18.48685 29.5 6.08063 14.46183 14.46183 9.79911 164.90095 12.5828 54.0207 233 233 54 101.606 34.355 0 0 14.226 8.885 20.66 14.147 66.72 26.663 -9 0 0.0317482 0.0109358 0.0320976 0.0091423 0.0286904 0.0080022 0.0298038 0.0063515 0.387352 0.681375 0.2738596 0.6416857 0.0329936 0.009812 0.0010707 0.0020589 0.0171183 0.0302529 0.8110932 7.77257891087203e-06 1.03068072795636e-05 7.77477069275611e-06 7.77353093417353e-06 7.77416059359269e-06 7.77505007773771e-06 6.72964159738032e-05 0.000229459467559933 7.7751368259051e-06 2.16396099633459e-05 0.000537029516644514 0.997167410462307 0.000165988663318972 0.00173867658997954 7.77373129164528e-06 7.77350764637248e-06
23.7 18.98812 27.68732 29.5 16.48781 29.63966 29.63966 15.71677 64.36463 7.51543 191.40236 351 351 55 55.276 27.767 0 0 9.68 6.519 8.004 5.785 37.59 19.135 -9 0 0.050505 0.0099309 0.040966 0.0074298 0.0471292 0.007412 0.0411603 0.0060881 0.2766933 0.3589671 -0.0254916 0.3725199 0.0458422 0.0085245 0.0001068 0.0009947 0.0010157 0.0109536 0.8841034 4.66269806589094e-05 4.74567847122999e-05 4.6665363871705e-05 4.65895981423581e-05 4.66756399924035e-05 4.65977788633516e-05 0.000129076540739478 0.00366383243681728 4.65603413756641e-05 0.00728012234385749 0.000620828738755632 0.131533492006428 0.00509619373603997 0.851255877087038 4.66988142781026e-05 4.67058084292357e-05
10.29721 23.23544 16.22473 29.5 3.33052 22.14389 22.14389 14.41286 36.71876 2.52269 74.17317 383 383 56 67.456 43.188 0 0 9.67 7.671 9.334 8.428 48.452 31.235 -9 0 0.0465607 0.0104605 0.0402557 0.0074467 0.039836 0.0067238 0.0366047 0.0049385 0.6607946 0.5107546 0.402659 0.5385947 0.0435408 0.0085827 0.0001327 0.0013609 0.0014495 0.0151287 0.8046281 2.65222481853675e-05 2.65377982004438e-05 2.65286859219753e-05 2.65213372364553e-05 2.65271908319358e-05 2.65216962495807e-05 2.65329452808783e-05 2.65230755558291e-05 2.65541853646328e-05 2.65340341802684e-05 0.000285246639236435 0.0779375426505762 0.000403090524621465 0.921055771346973 2.65201473652134e-05 2.65254942202374e-05
15.49096 24.65178 15.69441 29.5 2.08418 5.98479 5.98479 10.79549 96.1641 15.96654 99.35076 240 240 57 49.154 24.436 0 0 8.068 5.097 7.854 6.015 33.232 16.787 -9 0 0.0527801 0.0084841 0.0446946 0.0063626 0.0466748 0.0063573 0.04129 0.0053759 0.5399843 0.4062639 0.3489516 0.4022138 0.0498067 0.0070318 0.0010693 0.00266 0.0110669 0.0267159 0.7115281 5.9669960408207e-05 5.96917313581283e-05 5.9712699851512e-05 5.96335701956429e-05 5.97102923813667e-05 5.97521251117836e-05 8.5506137083255e-05 0.000304561382225916 5.96918008380703e-05 5.97515747666304e-05 0.00203871956339212 0.65495367023692 0.0216426122814463 0.320377880914229 5.97273146922593e-05 5.9708415100304e-05
