N1 N2 Na Tsplit M1 M2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo
14.999 18.97442 0.17042 16 7.21569 7.21569 65 104.936 13.361 0 0 22.03 7.17 22.126 7.224 60.78 10.807 -9 0 0.0207266 0.0033921 0.0207621 0.0032358 0.0234803 0.0035661 0.023478 0.0035571 -0.4700219 0.3537264 -0.4602588 0.3422684 0.0208381 0.0031583 9.37e-05 0.0005031 0.00229 0.0124384 0.8001561 6.0277056771409e-05 6.04557236034865e-05 6.05388905032682e-05 6.11523605390468e-05 6.04612675211795e-05 6.0174747787377e-05 0.000575541012161324 0.142103554461741 0.0028472918802489 0.314893257443817 6.03074031372842e-05 0.282703993538233 0.00209473387856245 0.254237901147169 6.01826656673467e-05 6.01765225376068e-05
12.96537 11.52153 24.73414 16 10.03752 10.03752 66 103.762 16.892 0 0 17.618 6.731 17.098 6.865 69.046 15.929 -9 0 0.0249733 0.0063362 0.0249365 0.0062678 0.0246551 0.0049356 0.0244697 0.0047826 0.0314313 0.4853822 0.0573849 0.5133879 0.0250501 0.0061297 9.52e-05 0.0007796 0.0021135 0.0157173 0.8967119 0.000167962199950265 0.000423752190434737 0.000165164851240071 0.00891129631785111 0.000168257765125892 0.00237321721892824 0.000165517802497111 0.0351092267996395 0.000166414634317788 0.50009628275388 0.000166316009502667 0.066254628721458 0.000922948837964654 0.296718380563293 0.00397741676287828 0.0842132165710386
8.74591 0.25243 6.44637 16 9.41107 9.41107 67 7.332 3.388 0 0 3.994 2.442 0.874 1.047 2.464 2.306 -9 0 0.0013927 0.0009749 0.0009808 0.0008817 0.0018203 0.0009172 0.0009409 0.000718 -0.7874066 0.8168016 0.0839239 1.0087247 0.0012877 0.0009509 0.000101 0.000191 0.0353673 0.0529865 0.7356845 5.19001463622877e-05 5.30837763210517e-05 5.23630484753655e-05 0.000238947920704455 0.000394560534144118 0.000209266981772224 0.00526602271725324 0.04394570733843 0.0226760093282189 0.482808744186951 0.00175520847565586 0.033992829285768 0.0174871714237792 0.390964607258455 5.14297224061092e-05 5.21478553026725e-05
9.1443 16.56796 7.64768 16 25.58842 25.58842 68 87.8 13.256 0 0 16.094 6.337 16.342 6.211 55.364 11.554 -9 0 0.0192714 0.004023 0.0192421 0.0040153 0.0201419 0.0034716 0.0202117 0.0035697 -0.1796956 0.4309222 -0.1972128 0.4264845 0.0192956 0.0039076 3.88e-05 0.0005913 0.0009586 0.0149956 0.871446 4.00871969405247e-05 4.00341642052527e-05 3.98947696122344e-05 3.99659180196541e-05 4.0371840354391e-05 4.0037746828379e-05 3.99586621841812e-05 0.0396448699853603 0.000979266211769662 0.406468488984821 4.03169468908663e-05 0.0496571801927852 0.000493120386143368 0.502356347391008 4.00156738707389e-05 4.00439292063019e-05
22.80592 15.37783 11.93768 16 1.56013 1.56013 69 116.102 19.684 0 0 26.868 8.805 22.94 8.479 66.294 14.397 -9 0 0.027149 0.0060014 0.0259674 0.0048043 0.0291983 0.0053253 0.027471 0.004554 -0.2973725 0.3742378 -0.2190105 0.381712 0.0269818 0.0051866 0.0004237 0.000834 0.0081658 0.0159562 0.805733 0.000106757807232454 0.000106582520669482 0.000105445070159878 0.0166927954045632 0.000318387855660048 0.0839711291809535 0.00140809704318063 0.0731894269365851 0.000660939328867762 0.534085340338787 0.00102587882990543 0.0786316328565063 0.000428679126668504 0.209058760330748 0.000105937889763451 0.000104209479748694
14.40361 23.45031 11.00162 16 24.02345 24.02345 70 115.81 17.277 0 0 22.004 7.773 22.726 7.509 71.08 13.862 -9 0 0.0258019 0.0056385 0.0254761 0.0046788 0.0279372 0.0049404 0.0278222 0.0041488 -0.3195508 0.3884796 -0.3470204 0.3838357 0.0257007 0.0050099 6.18e-05 0.0006538 0.0011488 0.0127761 0.8648801 5.24752384732866e-05 5.26267056297676e-05 5.20001560136186e-05 5.22921706179693e-05 5.21162733575709e-05 5.25314719635067e-05 0.000215786594613398 0.0637783245904859 0.00287196448960652 0.493707947158035 5.20626205508245e-05 0.0581137240463037 0.000172956867388525 0.380668301173834 5.21912194945087e-05 5.2699223631774e-05
17.36254 29.68367 27.33859 16 25.03688 25.03688 71 71.026 36.2 0 0 13.368 8.383 12.01 8.266 45.648 23.668 -9 0 0.0429651 0.0100251 0.0355421 0.006534 0.0423346 0.0079467 0.0374024 0.0058431 0.0340277 0.3751036 -0.2062611 0.3719577 0.0392468 0.0079837 -6.8e-06 0.0008257 8.9e-06 0.0106883 0.8764033 5.44971587899457e-05 5.43753871441718e-05 5.45682009781797e-05 5.42593213365304e-05 5.43334065667832e-05 0.000254908092487702 0.000880022475151399 0.0626120619550956 0.00233527919636289 0.509284766631542 0.00117058710709061 0.0153756041843169 0.0011587999666345 0.406546998986681 5.44861711901386e-05 5.44517586323043e-05
17.3397 9.15052 1.92325 16 17.06136 17.06136 72 84.774 12.311 0 0 16.44 5.973 16.316 6.449 52.018 9.489 -9 0 0.0179846 0.003343 0.0180774 0.003335 0.0192962 0.0030615 0.0192613 0.0031407 -0.2746065 0.4052352 -0.2414585 0.4300262 0.0180723 0.003213 4.13e-05 0.0005025 0.0010839 0.0137561 0.8248436 5.76669294371764e-05 5.75385281969129e-05 5.79809188963949e-05 5.80424786375062e-05 5.83918188533145e-05 0.000174904194496768 0.000345977842758006 0.0631834087399667 0.00101687384316454 0.122712020106959 5.77608625792444e-05 0.234762510444389 5.80652035817155e-05 0.577282730335217 5.81411848899577e-05 5.79865679765807e-05
19.65516 27.60106 20.63097 16 20.25094 20.25094 73 74.986 37.673 0 0 14.726 8.659 13.528 9.323 46.732 24.198 -9 0 0.0401813 0.0089128 0.0330672 0.005279 0.0409139 0.0074438 0.0359733 0.0048878 -0.0966459 0.3359184 -0.3312202 0.3499413 0.0367373 0.0069001 0.0001131 0.0008207 0.0014175 0.0111301 0.832331 5.61358929443316e-05 5.64037174275325e-05 5.6346631072389e-05 0.000788031830090681 5.61775107249148e-05 5.5756455196927e-05 5.63363974262162e-05 0.19207347046796 0.00131511219939836 0.44476029256226 5.64878943148056e-05 0.123734841986934 0.000960736169596613 0.235862317394581 5.57355416371076e-05 5.58173484355373e-05
10.14308 27.95031 23.8474 16 22.02627 22.02627 74 108.444 25.95 0 0 18.708 8.53 19.336 8.846 70.4 19.163 -9 0 0.0281777 0.0077034 0.0274659 0.0063101 0.0283612 0.0058873 0.0280719 0.005214 -0.0569614 0.4713068 -0.1004095 0.4548194 0.0277572 0.0067608 -6.46e-05 0.0006971 -0.0011342 0.0131981 0.8729408 5.8682373934727e-05 0.000549185346260447 5.80141253904794e-05 0.0020430302168922 5.75901731471902e-05 0.00167839455615694 5.79323218578823e-05 0.0423855045634243 0.00166794317010434 0.485821099420476 0.000111918436792743 0.0234486437077739 5.76118441245481e-05 0.441888385030577 5.7776146156292e-05 5.82885669308938e-05
8.07548 23.62467 19.85497 16 9.19266 9.19266 75 99.732 16.325 0 0 16.63 6.873 18.742 7.451 64.36 14.768 -9 0 0.0231733 0.0058475 0.0233552 0.005598 0.0230682 0.0048751 0.0236269 0.0045951 0.0104941 0.494644 -0.0568609 0.4943657 0.0233485 0.0055501 8.42e-05 0.0006958 0.0019732 0.0149222 0.8869931 7.67654638816986e-05 0.000695248519966339 7.90344513857615e-05 0.00104338293622713 7.76150952642421e-05 0.00108986413174103 0.00115795153704193 0.280789309292338 0.00262575399884463 0.288789095648853 0.000598057268604116 0.189632061423335 0.00077185869930532 0.230762111727044 7.81541985653946e-05 0.00173373560760138
18.44969 27.59431 26.76669 16 22.61075 22.61075 76 72.202 37.189 0 0 13.796 8.725 12.156 9.063 46.25 23.925 -9 0 0.0431605 0.0105526 0.0357174 0.0067006 0.0424862 0.0084126 0.0375411 0.0059271 0.0349923 0.3712216 -0.2052254 0.3497539 0.0394632 0.0084437 2.43e-05 0.0008406 0.0002279 0.0104121 0.888533 5.68536986744628e-05 5.78844526308584e-05 5.69951842896074e-05 5.70830956900138e-05 5.6873125230065e-05 5.68142929040181e-05 0.0011202077569328 0.0460059285052181 0.00609400142172807 0.569012292691778 0.000239938322953966 0.024608612445156 0.00229094697825546 0.350170706784963 5.70427227404848e-05 5.78185208551797e-05
24.55575 0.17155 18.43007 16 19.53946 19.53946 77 4.806 2.602 0 0 2.326 1.764 0.68 0.86 1.8 1.75 -9 0 0.0009035 0.0007065 0.0007363 0.0006871 0.001163 0.0006915 0.000699 0.0005381 -0.6362821 0.8854097 0.0787237 1.0032717 0.0008671 0.0006887 4.72e-05 0.0001163 0.0245902 0.0471064 0.7856621 4.80582533738927e-05 4.82880932666932e-05 4.7579006347038e-05 9.62390562953782e-05 4.83421749319256e-05 4.7542423151128e-05 0.00522030271202165 0.0267288755681153 0.0494362528054509 0.518117884922927 0.00226138858525478 0.012689080986053 0.019161907867589 0.365953104312413 4.74223651731398e-05 4.77308676361524e-05
12.57469 13.22975 14.77393 16 0.13511 0.13511 78 104.946 15.014 0.002 0.045 30.908 10.415 32.674 11.229 41.362 13.604 -9 0 0.021141 0.0057553 0.0216887 0.0053191 0.0205489 0.0046587 0.021001 0.0043255 0.1063283 0.5870697 0.1287327 0.5518826 0.0273785 0.0057312 0.0059636 0.0036279 0.1249234 0.0692629 0.4016984 0.000230373025898314 0.00144529808535015 0.00105837995978064 0.00939277130140419 0.00102835570784908 0.00500240393377783 0.00186477821981813 0.0181156201814937 0.000230374682095299 0.500431341103608 0.00240467626877572 0.037438193351057 0.000230441703102378 0.420666199310549 0.000230370987612292 0.00023042217782821
17.93437 7.73442 4.25469 16 27.86262 27.86262 79 80.266 13.106 0 0 15.154 6.279 14.792 6.11 50.32 11.499 -9 0 0.0174086 0.0038435 0.0173952 0.003851 0.0184551 0.0035177 0.0183531 0.0034823 -0.2321772 0.4452929 -0.2129036 0.4568996 0.0174108 0.0037358 8.9e-06 0.0005124 0.0002361 0.013705 0.862514 5.19999824635846e-05 5.29508763993856e-05 5.20868986217325e-05 5.20659725436209e-05 5.22527882806399e-05 5.21352619632517e-05 0.000751072894288377 0.0435819126760705 0.0264781281328856 0.473948184002723 0.000276756863622735 0.0316955037896769 0.00268945263151071 0.42016086466207 5.21655301505226e-05 5.24670367287481e-05
2.59202 28.29258 25.9134 16 28.38598 28.38598 80 42.822 11.528 0 0 6.796 4.112 8.074 4.319 27.952 10.085 -9 0 0.0099957 0.0039054 0.0100146 0.0037824 0.0097944 0.0030725 0.0101546 0.0030723 0.0348546 0.6817111 -0.0904485 0.668892 0.0100275 0.0037426 2.23e-05 0.0003895 0.0013933 0.0186274 0.9057637 0.000174594038974742 0.000887562651663339 0.00101002078513349 0.000173657788952414 0.000175813578092439 0.000172338916188397 0.0125532374069605 0.0393695867505353 0.219795347058582 0.336168211625988 0.000654311067869771 0.020003150151675 0.0693382855744828 0.269881859004667 0.0182474331478996 0.0113945904523347
3.30179 28.13362 13.23283 16 27.7924 27.7924 81 52.072 11.74 0 0 8.274 4.532 9.438 4.292 34.36 10.59 -9 0 0.0120684 0.004036 0.0121985 0.0040087 0.0120172 0.0032049 0.0123453 0.0031336 -0.0050719 0.6639341 -0.0778231 0.6192464 0.0121337 0.0038862 3e-07 0.0004078 0.0003503 0.0160092 0.9075795 0.000129177031285268 0.000129709055430051 0.000129333098522687 0.000129890874505231 0.000129363206280489 0.00438207541137367 0.000129048526040075 0.00496768397215247 0.000129286175337803 0.562305605602164 0.000128991449284895 0.0122100491603812 0.00374798983336189 0.150534837861338 0.00852782674637372 0.252289131996169
8.79271 5.94489 2.41122 16 23.35327 23.35327 82 55.662 11.161 0 0 9.976 4.799 10.298 5.085 35.388 9.445 -9 0 0.0125456 0.0035427 0.012625 0.0035569 0.0127867 0.0028596 0.0128775 0.003014 -0.0939451 0.5800047 -0.0904242 0.5704442 0.0126511 0.0034384 6.58e-05 0.0004499 0.0027394 0.0169873 0.8680378 5.29753630695588e-05 5.28880756643927e-05 5.32244573174956e-05 5.29328518993236e-05 5.33733189657305e-05 0.00105973204452411 5.29464161365729e-05 0.133119247671366 0.0123330437250202 0.51855130375006 5.32096348868984e-05 0.0835440269088887 0.00518070615126825 0.245734661654314 5.30555144531612e-05 5.26724621647946e-05
21.05254 7.80942 20.96627 16 11.04149 11.04149 83 96.31 17.302 0 0 17.02 6.7 16 6.544 63.29 16.234 -9 0 0.02251 0.0062645 0.0225128 0.0062183 0.0227328 0.0048574 0.0224323 0.0048684 -0.0700115 0.5255787 -0.0113003 0.5257269 0.0226067 0.0060997 9.52e-05 0.0006983 0.0022402 0.0155345 0.9096744 0.000124492968924338 0.000125176315295161 0.000124144080371317 0.00121541963711843 0.000668786082996745 0.00483388458796755 0.00170049274264015 0.357427249844908 0.00437533647597791 0.423970893850687 0.000414112788717834 0.0273521933759831 0.000124174330583839 0.158078436888231 0.00256709482055081 0.0168981112090466
24.26141 6.35737 21.07558 16 11.12989 11.12989 84 87.332 16.816 0 0 16.16 6.764 13.854 6.069 57.318 14.404 -9 0 0.0206102 0.0055222 0.0203753 0.0056388 0.0207185 0.0044804 0.020068 0.0044342 -0.0372081 0.5263392 0.0432665 0.5416555 0.0205471 0.0054588 5.44e-05 0.0006485 0.001235 0.0153104 0.8943899 0.000100466729748358 0.00171065158953031 0.000100449996035534 0.00163761154269616 0.000101492514422392 0.00565946254938774 0.000100306237575308 0.100239507053886 0.00156611678398306 0.555494152019537 0.00197458670607373 0.0397686502060015 0.000744881877738446 0.282890229127874 0.00124524145039387 0.00666619361511632
14.41508 22.86309 21.09758 16 23.80707 23.80707 85 110.99 27.876 0 0 19.97 8.784 19.668 8.848 71.352 19.51 -9 0 0.0317614 0.0082805 0.029919 0.0059732 0.032256 0.0065778 0.0310541 0.0049144 -0.0883471 0.430057 -0.1584198 0.406348 0.0308935 0.0068916 5.33e-05 0.0007881 0.0008947 0.0129982 0.86554 4.91053304217478e-05 4.88922870687025e-05 4.90271860391295e-05 4.90904371709396e-05 4.90834194796933e-05 0.000307971849935759 0.000552502736668801 0.0376059625710047 0.000821934435603899 0.562945710008595 4.90066941926691e-05 0.0220386650672374 0.00125411747104511 0.374080613937124 4.89238761105884e-05 4.93926923018904e-05
28.4693 7.01203 16.30617 16 26.72998 26.72998 86 92.202 16.177 0 0 16.646 6.712 15.924 6.378 59.632 14.315 -9 0 0.0209013 0.0052861 0.0208815 0.0053002 0.0215117 0.0043678 0.0213082 0.0043024 -0.1305135 0.4870586 -0.0971489 0.4990259 0.0209124 0.0051426 2.1e-05 0.0006805 0.000528 0.0156954 0.8957264 6.61509890254484e-05 6.60170432519596e-05 6.62654294799047e-05 6.62244930873707e-05 6.61474781461838e-05 0.00152039035808692 6.62191196785006e-05 0.036733316386633 0.00987566129193849 0.489991106073867 6.61984994942661e-05 0.0460171690697586 0.000276545114519269 0.410580518522866 6.63374142869826e-05 0.0044757327158798
6.36349 23.53564 29.2957 16 4.62256 4.62256 87 94.92 18.399 0 0 14.296 6.717 19.324 7.778 61.3 16.955 -9 0 0.0221573 0.0068114 0.022898 0.0066487 0.0213584 0.0051636 0.0227683 0.0051093 0.1150684 0.5906252 -0.009923 0.5643576 0.0227041 0.006556 0.0001764 0.0008138 0.0041839 0.0176666 0.9005863 6.42386046659645e-05 6.40992657637314e-05 6.41708261914638e-05 0.000289920285953142 0.00014253371874791 0.000792827203287075 0.00090417149042714 0.0483724956787608 0.000539845288813906 0.47558152742487 0.00187171709694157 0.0715765826901496 0.0013568286003578 0.398250627740003 6.41898517566939e-05 6.42242333096753e-05
28.98758 22.51504 5.32546 16 18.41405 18.41405 88 97.808 35.641 0 0 22.176 10.085 20.714 10.013 54.918 21.225 -9 0 0.030858 0.0071646 0.0266578 0.0037307 0.0353369 0.0069242 0.0319764 0.0043823 -0.5377954 0.295066 -0.6741828 0.2987886 0.0288101 0.0051798 5.22e-05 0.0005511 0.0010397 0.010355 0.8011375 5.64663866709793e-05 5.64869818312236e-05 5.6354613633428e-05 5.64772205873063e-05 5.64262301940375e-05 0.000695666293727602 0.000515167046975436 0.145248306919744 0.000599217577383537 0.291876240147359 5.63434748420644e-05 0.14672891621191 0.00109572143771081 0.412789388907663 5.63702680433897e-05 5.6450281725067e-05
27.96604 23.62327 24.47036 16 22.27686 22.27686 89 51.61 22.369 0 0 10.418 5.901 8.732 5.654 32.46 14.643 -9 0 0.0468511 0.0084881 0.0367036 0.006181 0.046982 0.0071456 0.0399161 0.0057018 -0.0221801 0.3038745 -0.3324005 0.3372032 0.0417565 0.0070613 -2.09e-05 0.000735 -0.0001861 0.0089927 0.864368 4.86317436862382e-05 4.86617021026313e-05 4.87467858776161e-05 4.83856063287403e-05 4.85242680620037e-05 0.000605598500687376 4.85820371082455e-05 0.0702848540301238 0.000349668009984655 0.459676154597115 4.83132648412957e-05 0.150987085376231 0.000354864239285523 0.317303292410877 4.8550277121205e-05 5.00871505684053e-05
24.4221 24.27476 19.29521 16 24.12542 24.12542 90 51.512 31.134 0 0 10.88 7.42 8.936 7.611 31.694 18.965 -9 0 0.0427779 0.0078574 0.0334964 0.0054336 0.0435376 0.006676 0.0369582 0.0051751 -0.084956 0.309316 -0.3838592 0.3367729 0.0380985 0.0063261 -3.86e-05 0.0006867 -0.000425 0.0093921 0.8252178 3.36455756859212e-05 3.37854726203472e-05 3.35884395391985e-05 3.36654799755961e-05 3.36439458625415e-05 0.000152837337782331 3.37484563837802e-05 0.0189672829820008 3.37213071859759e-05 0.444260651515683 3.37877327742664e-05 0.0257574121420568 0.000455198346977777 0.510069273377204 3.37998994946921e-05 3.39579887732907e-05
23.25557 24.25281 18.28663 16 21.7075 21.7075 91 56.34 36.476 0 0 11.528 8.231 10.41 8.915 34.4 22.407 -9 0 0.041076 0.0086128 0.0326271 0.0053437 0.0419602 0.0071146 0.0360635 0.0050474 -0.1092674 0.344103 -0.3909092 0.34885 0.0368657 0.0067366 1.41e-05 0.000661 0.0001398 0.0090904 0.8392332 3.68266660638398e-05 3.79010764094332e-05 3.70781081319474e-05 3.69334623416756e-05 3.69703245153516e-05 3.72299485150123e-05 3.80935656585391e-05 0.0505113356024571 3.72815811851198e-05 0.181702822207783 3.7329997804751e-05 0.0566705167269962 0.000261263016378873 0.710443620431528 3.76917440148722e-05 3.71055402158916e-05
28.96201 19.56318 6.06803 16 23.8193 23.8193 92 86.104 45.011 0 0 18.972 11.266 17.932 11.783 49.2 26.059 -9 0 0.030714 0.0077635 0.0261588 0.00383 0.0344197 0.0072001 0.0309064 0.0043999 -0.468357 0.311434 -0.6190647 0.3293812 0.028455 0.0055128 1.86e-05 0.0005435 0.000303 0.0099672 0.7774617 4.07498242592739e-05 4.10218232910038e-05 4.06908865335905e-05 4.08752306329207e-05 4.05762425819703e-05 0.000516747128339107 0.000131210871471127 0.0660324974608583 4.07951171440076e-05 0.268418900786485 4.07968323811747e-05 0.113375854317927 0.000419182175994585 0.550738532007355 4.07888616036937e-05 4.0780433142288e-05
25.9964 23.24399 21.69208 16 18.86787 18.86787 93 58.464 32.38 0 0 12.09 7.831 10.156 7.556 36.216 19.977 -9 0 0.0436732 0.0089781 0.0348007 0.0060048 0.0443364 0.0073453 0.0380254 0.0053824 -0.0826817 0.3319078 -0.353244 0.3429482 0.0392818 0.0073164 4.49e-05 0.0007393 0.0004972 0.0095127 0.8804386 5.44331978738417e-05 5.42116902235439e-05 5.42182600702634e-05 0.000217483245487369 5.41350046444745e-05 0.000198048747019855 0.000462008451418326 0.0826314516343792 0.000318790024463396 0.300622446735113 5.44131220766533e-05 0.0740316418012299 8.14432924779044e-05 0.541056728774307 5.45084082336686e-05 5.40376109820584e-05
29.70703 9.52551 19.5771 16 17.19722 17.19722 94 106.594 24.106 0 0 20.106 7.921 18.312 7.724 68.176 18.366 -9 0 0.0262888 0.0067858 0.025617 0.0055845 0.0271097 0.0054146 0.0262686 0.0048776 -0.1453809 0.4465496 -0.1065941 0.4199678 0.0259871 0.0060114 3.42e-05 0.000709 0.000654 0.0134371 0.8760943 3.92370451232666e-05 3.94635737597654e-05 3.93056331347337e-05 3.93434745932345e-05 3.9138557362085e-05 0.000595175262685917 3.87901937926446e-05 0.0348857315813801 3.92386729576273e-05 0.583940523074948 3.91625304719733e-05 0.0433515407671208 3.9089936021018e-05 0.336796071064202 3.91079550868849e-05 3.90806773601025e-05
5.79526 25.19459 26.77809 16 24.78439 24.78439 95 84.584 17.262 0 0 13.588 6.672 14.43 6.592 56.566 15.611 -9 0 0.0201144 0.0061176 0.0202312 0.006055 0.0197861 0.0046935 0.0200218 0.0047389 0.0374198 0.5946894 0.0134338 0.568858 0.0202572 0.0059324 8.44e-05 0.0007167 0.0022022 0.0174373 0.8982936 7.14966866410215e-05 7.16083402705623e-05 7.17274901120916e-05 7.16667695314909e-05 7.1691179990071e-05 0.000894906383813815 0.00114720254353273 0.0817017123148267 0.00193438059235544 0.444483493061924 0.00192498889034321 0.0733642962275906 0.00165197540642751 0.389450606758027 0.00142807454498914 0.00166017280962515
14.15194 22.83198 25.504 16 24.27414 24.27414 96 105.316 32 0 0 18.532 8.555 18.116 8.931 68.666 22.192 -9 0 0.0342232 0.0094033 0.0313861 0.0063986 0.0340425 0.0072221 0.0322904 0.0052221 -0.0144543 0.4323315 -0.1251612 0.405744 0.0328264 0.0077303 2.18e-05 0.0008066 0.0001809 0.0122634 0.8851777 5.041862063747e-05 5.04289548672503e-05 5.04108961842191e-05 5.07096099760661e-05 5.10277207389885e-05 0.000859845888318508 0.000237706586440189 0.0345442624852095 0.0013314730529241 0.534302231008054 5.04676726363109e-05 0.0291020325335166 0.000837073390109572 0.398380925103175 5.05786136541027e-05 5.04078635584196e-05
17.97545 13.64644 20.62019 16 23.14017 23.14017 97 110.022 23.395 0 0 20.188 8.476 19.328 8.108 70.506 17.585 -9 0 0.0281199 0.0073845 0.0273282 0.0059414 0.0288144 0.0058356 0.0280472 0.0049263 -0.1233787 0.4430187 -0.1118732 0.4488408 0.0277885 0.0064466 6.45e-05 0.0007443 0.0011653 0.0134101 0.8701667 5.78038666674389e-05 5.75707527021412e-05 5.70903412221485e-05 5.70713564679751e-05 5.76709080367844e-05 5.59610722981466e-05 0.00145650187884896 0.127497446683379 0.00143470541920151 0.479825231696317 0.000947381489310545 0.0624437499720765 0.00192989568296646 0.324008411069811 5.74771242273268e-05 5.60306864672866e-05
16.55714 3.72368 15.76489 16 17.21257 17.21257 98 54.036 12.318 0 0 10.298 5.193 8.692 4.655 35.046 10.993 -9 0 0.0127588 0.0042234 0.0125595 0.0043089 0.0127811 0.0032542 0.0123284 0.0033252 -0.0401793 0.6347938 0.0432176 0.6648005 0.0127153 0.0041663 5.62e-05 0.0004754 0.0026695 0.0184292 0.9120227 6.21075617377023e-05 0.000172152765458766 6.21252908868976e-05 0.000481245522818268 6.18489048047221e-05 0.00171022893798044 0.000200608004616595 0.158466548713708 0.0030169962390069 0.605934922994862 6.22364768711706e-05 0.039648570254331 0.00234095499593608 0.182081365694203 9.52349368890362e-05 0.00560285270588923
28.66774 4.79297 29.73974 16 8.15225 8.15225 99 78.482 17.843 0 0 15.696 7.319 12.23 5.864 50.556 16.403 -9 0 0.0187985 0.0063399 0.0184889 0.0062531 0.0186744 0.0049609 0.0176975 0.0047744 -0.0121323 0.5982131 0.1407146 0.6209232 0.018763 0.0061852 0.0001194 0.0007047 0.0032298 0.018328 0.8997321 9.05481734042063e-05 9.00307916511183e-05 0.000396670124485164 8.99696578729165e-05 9.01739486164021e-05 0.000534856921379709 0.00285738990319529 0.223760419157115 0.0014458208721263 0.259176486145926 0.00299075699899444 0.300350677962367 0.00491202000164215 0.203034014585805 9.00713159360682e-05 9.00934394833729e-05
4.82967 13.3744 7.919 16.5 10.21986 10.21986 0 59.332 11.821 0 0 9.934 4.774 11.416 5.263 37.982 10.525 -9 0 0.0135507 0.0038024 0.0136596 0.0039108 0.0135061 0.0031116 0.0139238 0.0032132 -0.0010263 0.5677676 -0.0985996 0.5624719 0.013672 0.0037684 6.69e-05 0.0004856 0.0023164 0.0166485 0.8784619 5.25809708578357e-05 0.000403849446877967 5.24615398532582e-05 5.2713538688625e-05 5.27146515806189e-05 5.27216308735416e-05 0.000335806159595292 0.0781693890384167 0.0021511162518172 0.551823898978904 0.000428613504381297 0.0515078226580719 0.00136011719708611 0.313164600948152 5.28361316578748e-05 0.000338757353184796
27.43651 26.73835 24.87386 16.5 29.00382 29.00382 1 50.506 18.126 0 0 10.452 5.045 8.592 4.994 31.462 11.877 -9 0 0.0494418 0.0078318 0.038444 0.0060455 0.0496057 0.0066409 0.0419721 0.005683 -0.0211604 0.280128 -0.3471838 0.3116673 0.0439942 0.0067417 5.13e-05 0.0008046 0.0005529 0.0095045 0.8723506 4.9699999535976e-05 4.87232342813808e-05 4.84847130499445e-05 4.86287324493015e-05 4.85869833458257e-05 0.000517139996561967 0.000747149049553046 0.133001841286766 0.000137101182508075 0.532474739588566 0.000749192516182344 0.100376720381776 0.000269279642484479 0.231384379515193 4.92237543151257e-05 4.91094234304292e-05
7.72695 21.26712 2.69499 16.5 22.10467 22.10467 2 83.982 12.976 0 0 15.316 6.004 16.232 6.503 52.434 10.981 -9 0 0.0181156 0.0038015 0.0183081 0.003688 0.0190967 0.0033616 0.0193549 0.0034258 -0.2074026 0.463442 -0.2153576 0.4302104 0.018245 0.0035706 3.32e-05 0.0004731 0.0012231 0.0135493 0.8486369 5.08294336847594e-05 5.10064612816281e-05 5.06391335450296e-05 5.10336130949307e-05 5.04653072329497e-05 5.12042701203261e-05 0.000795288026988232 0.0874373327609595 0.00110845820550736 0.303161650245813 5.10865314573375e-05 0.161625292953239 0.00383544849168547 0.441577984894711 5.03749207172584e-05 5.1904749962133e-05
4.58452 14.7114 7.90856 16.5 28.92487 28.92487 3 57.334 11.688 0 0 9.73 5.044 10.428 5.004 37.176 10.758 -9 0 0.013023 0.0039001 0.013051 0.0039137 0.0132214 0.0031805 0.0134181 0.0032042 -0.0816792 0.5872331 -0.1326629 0.5986044 0.013067 0.0038194 3e-05 0.0004874 0.0011316 0.0177364 0.8924465 9.7910726934754e-05 0.000889910577088935 9.82491627414305e-05 0.00127970252006242 9.76004055464669e-05 0.000826786895129758 0.000682974649051969 0.0286352599129826 0.00282195407074292 0.764781605126247 0.000674446053817456 0.0176260127747514 0.000339191590937919 0.144040459972329 9.77551433625333e-05 0.0370101804182734
11.75836 24.52113 5.95559 16.5 29.41182 29.41182 4 108.162 14.606 0 0 20.75 7.178 21.678 7.675 65.734 12.409 -9 0 0.0227555 0.0044387 0.0227393 0.0043196 0.0246326 0.0041246 0.0248496 0.0040627 -0.3098747 0.3975634 -0.3482461 0.3692143 0.022775 0.0041885 2.76e-05 0.0004919 0.0007525 0.0111161 0.8559054 5.95567466939803e-05 5.96402824189443e-05 5.93598574296788e-05 5.91753075112708e-05 5.94394188895729e-05 0.000383818882879894 0.000626974009599591 0.0828846600480765 0.00324822594315022 0.574858598573091 6.58828614776159e-05 0.0280453664564945 0.0088660907924274 0.300604567833443 5.90825644163109e-05 5.95604220003319e-05
