N1 N2 Na Tsplit shape1Ne shape2Ne propNtrlNe1 propNtrlNe2 M1 M2 shape1M1 shape2M1 shape1M2 shape2M2 propNtrlM1 propNtrlM2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo
6.69506 7.55883 12.6779 5.5 7.47844 140.93578 462 66 25.44903 25.44903 17.9866 100.57553 12.28811 36.67974 245 245 29 13.922 14.093 0 0 4.992 4.14 2.35 3.557 6.58 9.064 -9 0 0.0028292 0.0030893 0.0024538 0.0033072 0.0032618 0.0031669 0.0025171 0.0033982 -0.5073162 0.85142 0.0060288 0.9777241 0.0027834 0.0031939 0.0001419 0.0003009 0.0373751 0.0689998 0.9533597 6.94278390678656e-05 6.93870045735717e-05 0.000198281600217558 6.91941424135019e-05 0.000887712926205418 6.96047279199682e-05 0.629088062010819 6.99232435609354e-05 0.0586962499139956 6.88935072775836e-05 0.234311374995392 6.87300782597249e-05 0.0761243302175829 6.93476540690905e-05 7.02351678454261e-05 6.92449707996902e-05
1.86163 1.39853 27.02675 5.5 1.08195 94.87291 92 463 28.3759 28.3759 16.31102 26.08307 15.56244 135.24447 188 188 30 3.906 6.257 0 0 0.584 1.643 1.46 1.547 1.862 4.724 -9 0 0.0006854 0.0016331 0.0008563 0.0016073 0.0006895 0.0016215 0.0009364 0.0014787 -0.010155 0.5425038 -0.3624113 0.8350555 0.0008481 0.0016148 7.73e-05 0.0001955 0.0769993 0.1501242 0.9279238 4.37950638893428e-05 4.4055839780594e-05 0.000168146405909109 4.37160299564452e-05 0.000614986256832473 4.37668307650681e-05 0.132054622645433 4.3687490807167e-05 0.397544733258285 4.35170468410222e-05 0.16546613416851 4.38623663644075e-05 0.303714093898752 4.355559340691e-05 4.35398181303477e-05 4.37872863370978e-05
26.67042 22.98365 9.37475 5.5 2.30251 165.56329 114 148 21.54086 21.54086 19.30394 39.64484 9.3746 57.29178 352 352 31 10 20.35 0 0 2.794 6.703 3.018 6.629 4.188 8.014 -9 0 0.0015753 0.0029201 0.0016143 0.0026986 0.0020312 0.0043569 0.0020802 0.0042173 -0.1451667 1.0022298 -0.1914678 0.9768251 0.0016757 0.0027995 8.09e-05 0.0002364 0.0398899 0.0891928 0.9570389 6.4946769604474e-05 6.49297610530313e-05 6.49597739366754e-05 6.48792340549043e-05 0.00177273656681481 6.49662726648458e-05 0.180493142117096 6.49778226416585e-05 0.356846387624571 6.49346596014363e-05 0.157173160515014 6.49731687226044e-05 0.303000200041355 6.49433371018759e-05 6.49481848959355e-05 6.49141508717127e-05
5.22552 25.92157 3.5889 5.5 16.72077 82.04469 251 146 27.00706 27.00706 16.83999 19.74765 4.65617 130.81687 129 129 32 26.076 14.975 0 0 5.092 4.241 6.214 4.647 14.77 9.073 -9 0 0.0051279 0.0029859 0.0053154 0.002914 0.0055985 0.0034071 0.0059147 0.0033629 -0.2169594 0.7758541 -0.3164365 0.7326976 0.0052881 0.0028986 6.64e-05 0.0002238 0.009911 0.0266375 0.9400861 3.95713139296818e-05 3.9386143853845e-05 3.96599741216162e-05 3.93531295479657e-05 0.00141568605775416 3.95393075268941e-05 0.0242669052725858 3.94990909556084e-05 0.747489436738754 3.96669792647367e-05 0.0106954500145809 3.95334157357502e-05 0.215697492740961 3.97404090158813e-05 3.95926390577418e-05 3.94867723551191e-05
24.89912 22.04653 14.2345 5.5 5.66688 7.22108 336 412 12.96403 12.96403 6.54141 31.11948 2.96536 111.99772 107 107 33 90.03 20.623 0 0 23.76 8.686 23.546 8.564 42.724 13.343 -9 0 0.014883 0.0043835 0.0147487 0.0044707 0.0188734 0.0049683 0.0187799 0.0049392 -0.8355874 0.5082609 -0.8614572 0.4768546 0.0149808 0.0043488 0.000165 0.0004516 0.0059194 0.0156725 0.9134727 6.79787206093015e-05 6.79601570598137e-05 0.0023323205648655 6.78508376215996e-05 0.00173656302394239 6.78080649714735e-05 0.597353497724333 6.79698195006875e-05 0.0755473782374976 6.78133596192416e-05 0.218067373617666 6.78422558182424e-05 0.104283805602326 6.79866418812797e-05 6.79642574980639e-05 6.78871147905153e-05
19.929 27.09697 22.01809 5.5 11.89041 198.65122 197 419 7.72599 7.72599 5.14852 93.19157 3.75962 67.86321 193 193 34 63.896 39.541 0.058 0.881 12.396 13.614 27.39 23.677 24.052 23.23 -8.966 0.76 0.0121902 0.0124407 0.0146019 0.0105409 0.0129181 0.013024 0.0165395 0.0109438 -0.0830766 1.023368 -0.5036488 0.8187139 0.0153727 0.0113708 0.0019767 0.0035956 0.0862423 0.1357355 0.7558861 0.000154379640678566 2.11730252517313e-05 0.000884076540549809 2.11714045257503e-05 9.64226810154708e-05 2.11716870947029e-05 0.194900595907121 2.11718868220378e-05 0.000561256149805068 2.11722130472354e-05 0.801768847918098 2.11724546342017e-05 0.00144387218264109 2.11725182786779e-05 2.11717553261172e-05 2.11720351102875e-05
20.68928 27.27861 29.54089 5.5 2.93931 138.32481 110 260 16.86957 16.86957 15.30057 141.31461 8.48833 182.49687 229 229 35 20.462 26.386 0.004 0.089 4.608 8.099 7.634 10.433 8.216 14.484 -9 0 0.0055497 0.0116789 0.0054527 0.0096552 0.0057603 0.0116086 0.0062028 0.0101653 -0.0295839 0.9522197 -0.356107 0.9820927 0.0058848 0.0106019 0.0003836 0.0007495 0.0760484 0.1243344 0.9635149 2.37334705808814e-05 2.37313176439137e-05 0.000169895741377881 2.37345607218485e-05 0.000162686245513933 2.37344729443088e-05 0.595158804368622 2.37381396039911e-05 0.00127930496536835 2.37337127701192e-05 0.398530632783958 2.37286071326365e-05 0.00446132761690473 2.37344928961542e-05 2.37442761983402e-05 2.37352277630274e-05
8.93033 1.0718 29.45799 5.5 12.60674 161.18912 115 184 19.43377 19.43377 7.34117 194.90477 13.39654 22.9801 475 475 36 5.526 7.124 0.008 0.141 1.694 3.244 0.862 1.458 2.962 4.965 -9 0 0.001283 0.0021018 0.001162 0.0020869 0.0013124 0.0018247 0.0010779 0.0015895 -0.1930618 0.9284873 0.0559227 0.8598604 0.0013271 0.0021115 0.0001046 0.0003306 0.0516283 0.1141691 0.9267644 0.00164913233362593 8.44879293516746e-05 0.000193873440402902 8.46763767619553e-05 0.00174548487754123 8.47227484454979e-05 0.524930676613277 8.44830972859006e-05 0.0146682710407683 8.51088284999547e-05 0.397659859468689 8.40271205744672e-05 0.0583907163219443 8.49302231069572e-05 8.47878053668536e-05 8.47617743577575e-05
23.70842 5.38735 11.44675 5.5 12.54519 30.25619 26 202 15.8623 15.8623 7.06679 19.45019 15.32073 130.53636 376 376 37 33.018 15.153 0 0 7.294 4.469 5.93 4.408 19.794 11.254 -9 0 0.0072663 0.0040657 0.0071126 0.0041257 0.0076353 0.0036737 0.0072508 0.0037716 -0.238567 0.7323571 -0.0731004 0.8094786 0.0073188 0.004021 0.0001293 0.000442 0.0110898 0.0298807 0.9249796 6.86268235552303e-05 6.84814257369115e-05 0.00162675248429156 6.85448328458793e-05 0.000929267504037151 6.8367992252526e-05 0.319163360061982 6.79219120295887e-05 0.416435556060584 6.81684236950139e-05 0.145223514072569 6.8493741154094e-05 0.115937611446592 6.84013050481939e-05 6.85290105806237e-05 6.84029030459281e-05
16.91352 26.3541 6.97193 5.5 0.32113 183.3313 456 452 2.0064 2.0064 16.83645 34.97013 19.89023 139.70899 214 214 38 78.524 29.406 0.078 1.171 22.362 9.904 25.848 11.544 30.236 17.069 -9 0 0.0111682 0.005363 0.0114009 0.0054481 0.0148258 0.0065335 0.0158084 0.0068377 -0.9310679 0.5452338 -1.0358361 0.5822473 0.0117999 0.0051018 0.0005153 0.0013491 0.0453988 0.1193944 0.872389 7.30459985325497e-05 7.32684214884327e-05 0.00416730759176605 7.31411079934548e-05 0.000976424728243142 7.32484692366635e-05 0.369579521302033 7.32295049050343e-05 0.00213483434374373 7.33336809942807e-05 0.615583112920429 7.32782690086007e-05 0.00682629712805876 7.33492713358846e-05 7.32216004414136e-05 7.33856617898809e-05
19.34551 1.28876 8.27759 5.5 3.92703 162.74171 432 372 16.79136 16.79136 12.24071 195.468 7.10535 55.58411 419 419 39 18.088 12.65 0.008 0.109 6.768 7.822 2.666 2.884 8.646 7.369 -9 0 0.0038316 0.0029915 0.0031713 0.002716 0.0043447 0.0031945 0.0031885 0.0025148 -0.4367694 0.8462997 -0.0382362 0.8159232 0.0037636 0.0029535 0.0002621 0.0006908 0.0396034 0.0877307 0.8128836 3.23531806283088e-05 3.23680084195566e-05 0.000241092839413687 3.23668321910484e-05 3.23790843055232e-05 4.76385480627205e-05 0.840947033673586 3.23763847961812e-05 0.000536124066044518 3.23579692516967e-05 0.156394749391145 7.79920221046962e-05 0.00146408833367845 3.23707765729582e-05 3.23679845910147e-05 3.23409052088632e-05
12.95388 19.73052 21.7124 5.5 12.32468 100.46997 114 213 13.63293 13.63293 14.02316 149.32544 4.63342 184.27979 462 462 40 29.696 26.108 0 0 5.52 6.569 7.078 8.385 17.098 15.567 -9 0 0.00618 0.0055623 0.006424 0.0055762 0.0063894 0.0058104 0.0068274 0.0060144 -0.0315321 0.8682567 -0.1453801 0.8624495 0.0064275 0.0054838 0.0001255 0.0004639 0.0140564 0.0439695 0.9511297 5.5500792697713e-05 5.46865708847147e-05 5.55229658551357e-05 5.51450979023297e-05 0.000219808825219962 5.55777089281758e-05 0.40719839803079 5.56052222584677e-05 0.00799733660600018 5.57799812656725e-05 0.545225736104067 5.5301318725101e-05 0.0387488627624158 5.56581679062437e-05 5.52959360755459e-05 5.57839090079619e-05
6.40076 4.70749 17.00332 5.5 5.71031 34.69173 396 86 23.53513 23.53513 10.51594 160.34038 10.70875 19.64951 118 118 41 18.682 12.744 0.01 0.148 7.808 5.943 3.16 3.921 7.704 8.245 -9 0 0.0040908 0.0033105 0.0031469 0.0031686 0.0043724 0.0030601 0.0030622 0.0029494 -0.2850842 0.8333045 0.0969909 1.0262779 0.0042042 0.0032652 0.0005854 0.0008846 0.087667 0.1147562 0.8054833 0.000462048968364426 7.95456037353748e-05 0.00778724765611 7.95628642501273e-05 0.00947546568216003 7.94731652792085e-05 0.711007806779305 7.9427352492725e-05 0.0134447622381765 7.94584699694081e-05 0.241339768793586 7.95289577910395e-05 0.0157672095133064 7.96797997399413e-05 7.95325860818957e-05 7.94815696524279e-05
6.7876 23.30816 29.36489 5.5 6.97325 71.0762 289 149 15.43863 15.43863 19.95084 99.22932 0.5978 58.50321 329 329 42 30.628 27.043 0 0 5.978 6.151 6.81 7.163 17.84 18.855 -9 0 0.0067815 0.0070883 0.0067531 0.0068895 0.006731 0.006471 0.006961 0.0065791 -0.0394977 0.9379742 -0.1650338 0.9368451 0.0069389 0.0069727 0.0001715 0.0005255 0.0192964 0.0433414 0.9555407 0.000705082170710714 0.000104985282749812 0.0010131897192986 0.000105048343120114 0.00642479335209056 0.000105216438334836 0.279216022689689 0.000105532492824739 0.132707446322218 0.000104949215370788 0.402152194943429 0.000105431893734526 0.176834777518126 0.000105275901458577 0.000104989189883493 0.000105064526962042
16.18661 6.46973 14.83794 5.5 17.43077 23.83931 478 156 9.38684 9.38684 11.75584 35.92876 8.72283 167.28823 254 254 43 53.316 17.945 0 0 13.196 6.927 8.954 5.703 31.166 13.674 -9 0 0.0120946 0.0049196 0.0114866 0.0051718 0.0125043 0.0043242 0.0113086 0.0046028 -0.1709019 0.6537475 0.0403494 0.7260553 0.0120408 0.0049821 0.0002503 0.0006597 0.0117797 0.0268038 0.8991642 0.00107799934935653 5.97904059852603e-05 0.000877417153596575 5.9683530546435e-05 0.00226984899877792 5.9770246894761e-05 0.609757449669259 0.000242934242860968 0.0263540552819721 0.000288261563251217 0.321196705210029 0.000281464868904264 0.0372953338016026 5.97777915327521e-05 5.97716258228344e-05 5.97362596074002e-05
23.94962 7.56719 18.0395 5.5 12.84997 156.44002 150 473 9.22806 9.22806 19.21784 93.61065 1.2972 104.32088 395 395 44 45.38 29.144 0 0 8.428 8.136 9.958 7.459 26.994 19.025 -9 0 0.0098723 0.006907 0.0101883 0.0068433 0.0099844 0.0070397 0.0104156 0.0065247 0.0158047 0.8738993 -0.1149755 0.7942228 0.0102994 0.0068725 0.0002691 0.0006111 0.0175434 0.036879 0.9470594 7.37907651701951e-05 7.44031904937803e-05 7.36659107211396e-05 7.31426679768037e-05 0.00246398009096917 7.29771936279865e-05 0.479811873004564 7.37283762477604e-05 0.0581790784102181 7.35263629262333e-05 0.369132280383634 7.34735812994157e-05 0.0896033901896635 7.36482640531753e-05 7.36022091054067e-05 7.34393993291858e-05
3.08441 6.43744 20.71448 5.5 16.92078 26.32235 418 158 16.93856 16.93856 11.03372 95.65367 17.80393 109.90346 416 416 45 29.74 14.43 0 0 4.738 3.513 5.22 4.179 19.782 12.348 -9 0 0.0073643 0.0046079 0.0074217 0.004753 0.0069114 0.0037112 0.0070473 0.0038391 0.160826 0.8806093 0.0988403 0.8592457 0.0075644 0.0046998 0.0001713 0.000575 0.0112115 0.030539 0.9189858 0.000149100021584376 0.000149293864413139 0.00126954886703319 0.000149008152809808 0.00704644768912744 0.000149672436381494 0.11389854182314 0.00187595736609656 0.274964858087557 0.00340311206260536 0.335456842307429 0.00481404274284692 0.250074722721656 0.00629908612309448 0.000149213106890009 0.000150552627335241
3.0593 24.88889 27.13376 5.5 18.40753 94.40246 97 186 22.21577 22.21577 3.44861 186.05739 8.77043 137.10669 447 447 46 16.296 15.053 0.044 0.497 2.476 3.406 5.638 8.831 8.138 8.982 -8.96 0.894 0.0031095 0.0034447 0.0036533 0.0038709 0.0029918 0.0030704 0.003883 0.0037675 0.093578 0.9577035 -0.2430132 0.8722719 0.0037946 0.0041529 0.0004132 0.0015952 0.0325665 0.0898198 0.8160217 0.000664229683562816 4.94738925176869e-05 0.000767304353558877 4.94072543678343e-05 0.000224098892319702 4.94458473335345e-05 0.681853878449175 0.000288795145039636 4.94198487805475e-05 4.93956197698896e-05 0.314045210574697 0.00160482939290867 0.000156365895596498 4.93735020903161e-05 4.94085323575585e-05 4.93631159246955e-05
20.93989 4.74329 6.96372 5.5 18.05007 190.52998 481 474 19.39924 19.39924 15.72702 194.62238 0.95883 176.16701 230 230 47 51.428 14.247 0 0 15.462 7.783 9.642 4.934 26.324 10.372 -9 0 0.0101891 0.0034857 0.0095411 0.0034973 0.0117782 0.0035466 0.0101377 0.0034752 -0.5326458 0.5663216 -0.199537 0.6378607 0.0101758 0.0034157 0.0003107 0.0006874 0.0183208 0.040821 0.8553815 7.20304385401532e-05 7.20585563418541e-05 0.00269684484905128 0.000266594663857115 0.000453370332985977 7.20481024877373e-05 0.855152205680834 0.00134315716519972 0.00569452426590109 0.000483401180776894 0.120025349229557 0.000884113338026188 0.0122799190263156 0.000360295686902832 7.20375814758826e-05 7.20499017462973e-05
29.45822 0.22257 5.5184 5.5 9.33881 72.12798 227 390 4.65762 4.65762 19.58255 36.63293 19.64737 193.12476 203 203 48 11.226 6.899 0.01 0.1 8.854 6.513 0.728 1.125 1.634 2.538 -9 0 0.002212 0.0015051 0.0006627 0.000954 0.0029562 0.0018913 0.0006658 0.0008318 -0.8064107 0.8710852 -0.0067726 0.9940774 0.0019446 0.0014535 0.0005072 0.000664 0.1294021 0.1231785 0.3501132 7.6865964426907e-05 7.66354879254931e-05 0.00174826366388744 0.000891434107102012 0.000468012149560672 7.67176312753954e-05 0.73553145850214 0.00182467643434758 0.00838202757431633 0.00092805563247751 0.231859295957379 0.00255810624675607 0.0127517676817414 0.00267350501761706 7.67286468717631e-05 7.64493021760325e-05
17.84369 14.85586 17.83615 5.5 6.28788 6.4818 394 100 21.27274 21.27274 4.41365 116.4963 3.6403 56.28725 380 380 49 72.944 19.808 0.044 0.984 16.594 8.153 14.462 7.034 41.844 14.948 -8.926 1.655 0.014908 0.0050792 0.0148118 0.0052311 0.0164719 0.0048289 0.015871 0.0048947 -0.3881199 0.5620089 -0.2741386 0.5669281 0.0151588 0.0051722 0.000299 0.0015111 0.0094806 0.0406231 0.9057201 0.00035110869993705 6.20194902676959e-05 0.261206507358947 0.000315150571085004 6.18692470250663e-05 6.19989172705255e-05 0.615944317248952 0.000683766703681517 6.20125493967004e-05 6.20901319229299e-05 0.120458417887746 0.000482612433138982 6.19869902763906e-05 6.18665549324538e-05 6.20687599108909e-05 6.22064555100629e-05
2.09293 17.98837 25.8455 5.5 2.03189 159.19621 267 106 7.00932 7.00932 19.94401 30.27056 7.82707 2.20211 243 243 50 7.812 11.479 0.036 0.266 2.092 2.592 2.462 4.311 3.222 7.555 -9 0 0.0014525 0.002673 0.0014359 0.0027013 0.0014979 0.0024737 0.0016021 0.0029425 -0.1363645 0.71946 -0.0774968 0.909317 0.0017281 0.0027405 0.0002839 0.0005402 0.1434187 0.2052968 0.9096805 7.2299911132027e-05 7.22519108962843e-05 0.00128931542911612 7.235709505756e-05 0.00777500416485866 7.23050510666909e-05 0.565718959328004 7.22711378127206e-05 0.0728893621667266 7.24455359783578e-05 0.288490159022613 7.2315535924179e-05 0.0631142354745574 7.22695337325259e-05 7.22910488940293e-05 7.21576536297617e-05
29.67981 8.94474 23.10482 5.5 14.66025 135.49496 203 492 26.46355 26.46355 3.58528 87.72244 15.19248 16.52727 32 32 51 58.06 26.645 0.002 0.045 15.572 12.325 16.52 7.869 25.966 17.142 -9 0 0.0106542 0.0073136 0.0114308 0.0065428 0.0118723 0.0074306 0.0120978 0.0056916 -0.3158918 0.8985382 -0.2912098 0.6885499 0.0121656 0.0072013 0.0011232 0.0020797 0.0504486 0.0690414 0.8523414 0.00255295983622203 8.17205770330943e-05 0.00842058805857824 8.17066007372074e-05 0.00659392489692129 8.17199742297408e-05 0.450669389828127 8.16992435782672e-05 0.00330919739418132 8.1671825628398e-05 0.520157809731683 8.17277802129614e-05 0.0075606490009684 8.1737527349095e-05 8.17934221753808e-05 8.17043023740722e-05
23.1232 20.55366 8.96089 5.5 13.01118 174.5061 156 128 13.14102 13.14102 5.31165 152.13662 13.08708 190.09108 22 22 52 36.74 26.815 0.334 1.846 14.328 14.926 11.988 14.411 10.09 11.851 -8.51 3.048 0.0061223 0.0051992 0.0055834 0.0052032 0.0068996 0.0061996 0.0062344 0.0060158 -0.1890774 1.0265378 -0.230687 1.0652759 0.0084591 0.0053058 0.0026062 0.0031672 0.2047781 0.186416 0.5006233 0.000308549230310927 3.66122790636722e-05 0.00371910710019248 3.66110964484489e-05 0.000308429854214107 3.66083315477615e-05 0.501924568428173 3.66094055651385e-05 0.00107004006676593 3.66093974772222e-05 0.491262960768081 3.66052348042802e-05 0.00107682830361868 3.66079843048999e-05 3.662399624367e-05 3.66285231893253e-05
24.57727 1.64848 17.89621 5.5 18.08426 25.50779 65 27 9.95938 9.95938 1.98667 193.28264 5.9157 161.53214 418 418 53 20.104 14.091 0.332 1.461 10.786 14.389 2.25 2.291 6.736 5.619 -8.286 4.006 0.0044936 0.0038185 0.0025836 0.0021089 0.0049389 0.0036944 0.0025329 0.0017495 -0.4320541 0.8068376 0.0091645 0.9949432 0.0049772 0.0052264 0.0014385 0.0037595 0.075954 0.1556113 0.1539302 0.000110705644681095 0.00011057846321659 0.00118217898254413 0.0019789943765296 0.000110658010809926 0.000110453473576906 0.191797821469368 0.178844508721041 0.000110823010354555 0.000110522732035486 0.252443865793305 0.372645775636107 0.000110721226548683 0.000110824441702424 0.000110750221429796 0.000110817796750551
2.21982 7.23159 3.19023 5.5 2.31822 131.05519 76 48 0.71824 0.71824 17.79792 154.50867 3.78188 62.34649 483 483 54 5.086 6.48 0.944 1.931 1.46 3.372 2.326 5.007 0.356 1.905 -9 0 0.0005292 0.0012987 0.0007264 0.0015502 0.0005119 0.0011619 0.000756 0.0016297 0.003516 0.5598628 0.0067769 0.7584292 0.0021913 0.002352 0.0015635 0.0020064 0.58898 0.3584696 0.2448649 0.000342700038651149 9.65321252332116e-05 0.00741864472767155 9.62271986435256e-05 0.00134435840637935 9.63512177892258e-05 0.14350902912358 0.00135492673362921 0.489505827059798 9.6418837499922e-05 0.0578048685483819 0.000874181342779223 0.296541540656829 0.000725646968195899 9.63276335481452e-05 9.64193813918226e-05
26.57127 12.48387 19.12405 5.5 1.81381 71.16979 278 232 13.6219 13.6219 0.32249 181.54379 3.48617 104.83992 154 154 55 45.106 34.536 3.69 6.388 23.418 26.551 12.864 15.631 5.134 12.543 -4.944 9.225 0.0067369 0.0080181 0.004583 0.0058762 0.0082058 0.0087057 0.0051706 0.0063244 -0.5341511 0.8107424 -0.267777 0.7906047 0.0118294 0.009734 0.0061695 0.0073386 0.3241684 0.3141095 0.4049688 0.0381158022061402 6.68582948534993e-05 0.0295128474820052 6.68349991063613e-05 0.00626176098104072 6.68417583754876e-05 0.730799812345474 6.68417185067286e-05 6.68477068094424e-05 6.68459273443265e-05 0.194574507764058 6.68191581342469e-05 6.6843024074895e-05 6.68459588440774e-05 6.68521898689491e-05 6.68384853636962e-05
21.80776 24.54915 0.30187 5.5 18.84415 165.456 449 367 16.51767 16.51767 17.19268 22.34172 6.75354 24.20672 109 109 56 64.92 26.088 0 0 19.322 10.249 18.156 10.135 27.442 10.243 -9 0 0.0086007 0.0024632 0.008586 0.0024852 0.0131814 0.0051086 0.0128527 0.0050633 -1.2012866 0.6761644 -1.1183144 0.716986 0.0086146 0.0023951 2.13e-05 0.0001905 0.0015658 0.0127773 0.8887345 3.27301454723283e-05 3.27483450321011e-05 0.000392771864414387 3.26673659080296e-05 3.27731297477336e-05 3.27329871413308e-05 0.0485253713494547 3.27292101360197e-05 0.45905970625969 3.26849393051069e-05 0.0448710162651164 3.27713806074619e-05 0.446790591213204 3.27772756994443e-05 3.27242896987932e-05 3.32039793721817e-05
6.62489 4.39006 27.24444 5.5 16.7572 149.62962 424 124 0.73143 0.73143 1.37026 111.99012 14.57262 192.92943 176 176 57 42.83 22.379 11.572 14.939 22.11 15.896 5.468 8.429 3.68 9.024 4.176 15.061 0.0074827 0.0058014 0.0027262 0.0044121 0.0072694 0.0048897 0.0025785 0.0038157 0.0058926 0.9227931 0.0358991 1.0121866 0.0211449 0.0162255 0.0160404 0.0159379 0.5009488 0.3086762 0.3294957 0.00148751917778402 0.00012227139634098 0.462508074153743 0.00318908532090697 0.00103803272226868 0.00012244264994787 0.230186004561515 0.000641367728587502 0.000122400719915168 0.000122389464901078 0.299571772451024 0.000397079130834361 0.000122922726236528 0.000122380117636605 0.00012300137804552 0.000123256300312979
5.87461 18.66059 21.51508 5.5 3.07272 30.83475 282 108 3.98196 3.98196 18.26993 58.5824 6.46498 107.84718 335 335 58 21.33 16.287 0.012 0.155 5.848 5.52 6.088 6.691 9.382 9.534 -9 0 0.0041317 0.0035711 0.0039763 0.0034495 0.0042929 0.0036219 0.0043605 0.0037981 -0.059296 0.8915232 -0.2430323 0.9156592 0.0044849 0.0035039 0.0004309 0.0006941 0.0697839 0.1014288 0.8392807 6.03301355013749e-05 6.03155429005572e-05 0.00579441756641967 6.03672679960128e-05 0.00399735941079748 6.03221700054482e-05 0.584372995660306 6.0408959774016e-05 0.012628636061328 6.04180079210092e-05 0.381463546105386 6.03718509249104e-05 0.0111392973689624 6.03965708484523e-05 6.03507637063874e-05 6.04665572220862e-05
