N shape1Ne shape2Ne propNtrlNe dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo pNoMigration pMigration robustness
27.6616 18.69498 68.20231 179 94 56.396 43.998 0 0 8.896 8.465 9.126 8.561 38.374 30.528 -9 0 0.0142429 0.012142 0.0139348 0.0115174 0.0139576 0.0113731 0.0139401 0.0112457 0.010836 0.6604988 -0.0444977 0.6835554 0.0140906 0.0117963 1.8e-06 0.0004613 -0.0007518 0.0157727 0.9806969 7.79869502996155e-06 7.79851419812997e-06 7.79873871857923e-06 7.79875293687232e-06 1.28528786263893e-05 7.79809249757541e-06 0.000163516439305767 7.79900128245917e-06 0.000515438621394579 7.79863572703936e-06 0.000191574192501087 7.802350090193e-06 0.000623416364567166 7.79794118158736e-06 0.998415211930386 7.79885155620767e-06 5.18456720075078e-05 0.999948154327992 1
12.02473 10.35676 195.11986 36 95 6.07 12.726 0 0 1.026 2.695 1.08 2.615 3.964 8.751 -9 0 0.001417 0.0031054 0.0014062 0.0030724 0.0014065 0.0030238 0.0014218 0.0030054 0.0089768 0.8529243 -0.0531701 0.855543 0.001418 0.0030723 6.4e-06 0.000148 0.0013322 0.0306249 0.983692 0.000119576589658673 1.80295098617216e-05 0.000986860341712004 1.80473962204142e-05 1.80651658061406e-05 1.80550752929656e-05 1.8048159435449e-05 1.80539224075464e-05 1.80547590281358e-05 1.80552669040837e-05 1.80573578668185e-05 1.80463984681494e-05 1.80575608654409e-05 1.80516522602937e-05 0.998658885576064 1.80552681481052e-05 0.00117863407855192 0.998821365921448 1
17.29946 3.28061 108.75766 38 96 7.624 19.595 0 0 1.258 3.564 1.192 3.387 5.174 13.456 -9 0 0.0018434 0.0047986 0.0018084 0.0047023 0.001813 0.0047004 0.0017944 0.004618 0.0432801 0.8178105 0.0542333 0.8267524 0.0018328 0.0047559 6.8e-06 0.0001264 0.0023792 0.0285065 0.9900262 1.84359818110952e-05 1.84727496363767e-05 1.84829064295549e-05 1.84479472741553e-05 1.84376065465815e-05 1.84292756891608e-05 0.00106661933432957 1.84736894837674e-05 1.84970050092178e-05 1.84907820237829e-05 0.000573798872069918 1.85024056326718e-05 1.84424522866098e-05 1.84548381357981e-05 0.99811957533541 1.84388182316517e-05 0.000110706467386924 0.999889293532613 1
19.32911 5.34512 85.93864 469 97 77.698 23.89 0 0 12.8 6.863 12.852 6.598 52.046 18.382 -9 0 0.0183757 0.0068114 0.0184033 0.0068182 0.0182832 0.0059175 0.0182962 0.0060354 -0.0156471 0.6110449 0.0123992 0.6328806 0.0184139 0.0067029 2.45e-05 0.0006488 0.0005495 0.0174828 0.9380172 4.40913545296542e-05 4.42181597886432e-05 4.41797247300807e-05 4.40093040785666e-05 4.40578132445121e-05 4.39804166683369e-05 0.00234501453179448 4.40660569068204e-05 0.0109060607429272 4.39866155760452e-05 0.000904733360472169 4.41148417772049e-05 0.0124320575846794 4.4071311416906e-05 0.972927167958323 4.41902230874629e-05 0.000264536773039794 0.999735463226961 1
14.03756 17.72489 29.75862 2 98 21.98 8.089 0 0 3.81 2.954 3.626 2.678 14.544 6.66 -9 0 0.0051802 0.0025392 0.0051155 0.0024716 0.0051734 0.0020963 0.0051216 0.0020503 -0.0279499 0.7946104 -0.0493719 0.7628011 0.0051614 0.00247 1.35e-05 0.0002565 0.0005866 0.0214793 0.9106495 6.09272240842417e-05 6.09114577927252e-05 6.09061020512383e-05 6.09104429431221e-05 6.09264566563631e-05 6.09189342720988e-05 0.000503333993870179 6.08847474947357e-05 0.0105478807947199 0.00139999562800821 0.000169481644296723 0.000105845012963173 0.00213561742358536 0.00234380764968857 0.976932581510726 0.00543507097684777 0.000365500617799789 0.999634499382201 1
7.27741 4.96437 181.77699 18 99 1.852 5.463 0 0 0.306 1.033 0.306 1.145 1.24 3.655 -9 0 0.0004163 0.0012195 0.000426 0.0012874 0.0004358 0.0012646 0.0004358 0.0013041 -0.0342888 0.7175953 -0.0134179 0.6864298 0.0004243 0.0012744 3.2e-06 6.91e-05 -0.0018249 0.0277292 0.9860325 1.2999908244138e-05 1.29997635344216e-05 1.29997914259567e-05 1.29995671523808e-05 1.29993950409029e-05 1.29989340499344e-05 1.29995432370844e-05 1.29996350487011e-05 1.30000088899819e-05 1.29998857417695e-05 1.29997809632024e-05 1.29996566357108e-05 1.29998531955444e-05 1.29997142174141e-05 0.99980500512751 1.29994351130258e-05 7.79973594477344e-05 0.999922002640552 1
26.01836 5.6328 147.10034 185 0 40.352 50.509 0 0 6.336 8.767 6.584 9.193 27.432 35.109 -9 0 0.0104876 0.0132807 0.010313 0.0128475 0.0103671 0.0128521 0.0103125 0.0126305 0.0067002 0.7748619 -0.0130057 0.753626 0.0103912 0.0130012 -9.2e-06 0.0004453 -3e-06 0.0241254 0.985156 1.75751962274014e-05 1.7575697137916e-05 1.75777579921492e-05 1.75743111396397e-05 1.75751833532307e-05 1.75759777246344e-05 1.7577792459868e-05 1.75750945394723e-05 0.000119185119645534 1.75776807323556e-05 1.75755105109999e-05 1.75745809731717e-05 0.000657817602949143 1.75764196661049e-05 0.998994511335041 1.75747399074928e-05 0.000105454123574971 0.999894545876425 1
9.40148 13.35673 58.2968 392 1 33.586 16.239 0 0 5.49 4.227 5.64 3.994 22.456 12.2 -9 0 0.0078624 0.0044479 0.0078481 0.0043681 0.0078771 0.0040319 0.0079194 0.00398 -0.0527826 0.7393273 -0.077389 0.7200338 0.0078474 0.0043262 -7.8e-06 0.0003096 -0.000139 0.018823 0.9519866 2.26189320247112e-05 2.26195524715686e-05 0.000151450652844602 2.26225064708727e-05 2.26220955667798e-05 2.26227457156054e-05 0.000351919844683211 2.26193875024412e-05 0.00338259804383089 2.26161482200311e-05 8.2212397553991e-05 2.26255124862766e-05 0.00151024905004396 2.26234812022796e-05 0.994295358002763 2.26216466196412e-05 0.00026455648509414 0.999735443514906 1
10.71592 16.4629 166.73569 293 2 28.61 22.404 0 0 4.536 4.551 4.792 4.684 19.282 15.933 -9 0 0.0068234 0.0057352 0.0068604 0.0057897 0.0067136 0.005366 0.0067857 0.0054245 0.0227568 0.7759715 0.0088793 0.7848662 0.0068265 0.0057181 -1.54e-05 0.0002996 -0.0007732 0.0218268 0.9774992 1.82487284555751e-05 1.82469647410238e-05 1.82489192523782e-05 1.82477554204964e-05 1.82467294457329e-05 1.82491142159345e-05 1.82478953616472e-05 1.82482609635421e-05 0.00112495467677608 1.82451312468412e-05 1.8246914142032e-05 1.82495591894715e-05 0.000615083234791065 1.82469428302345e-05 0.998022742325155 1.82468480131054e-05 0.000109488211531141 0.999890511788469 1
21.99107 12.26604 19.85693 465 3 89.28 22.925 0 0 15.06 7.164 14.562 6.966 59.658 18.651 -9 0 0.0211471 0.0070348 0.0211187 0.0070389 0.0210816 0.0058917 0.0209356 0.0059296 -0.0204811 0.5606304 0.0096141 0.5450684 0.0211231 0.0069347 -9.8e-06 0.0005945 -0.0002861 0.0135667 0.9401684 0.00046601377311461 3.39379186989274e-05 0.000256892995387054 3.39056204541734e-05 3.39448282659833e-05 3.39430627477514e-05 0.000682490174407047 3.38944233145151e-05 0.00510110063455083 3.39069482505029e-05 0.000511560978852352 3.38821700820697e-05 0.00360288448568072 3.39333699893407e-05 0.989073801700124 3.39069160797867e-05 0.0008586381986685 0.999141361801331 1
25.1333 10.6871 89.90108 8 4 13.14 14.159 0 0 2.146 3.072 2.228 2.954 8.766 9.967 -9 0 0.0030973 0.0034788 0.0031294 0.0036158 0.0030758 0.003441 0.0030989 0.0033416 -0.0221307 0.8444318 -0.0291279 0.8499002 0.0031013 0.0034886 -1.2e-05 0.0001448 -0.0005129 0.0220604 0.9826049 1.22928303121734e-05 1.22924589538927e-05 1.2292624662139e-05 1.22919932684576e-05 1.22926409222927e-05 1.22934242039716e-05 1.22924491916945e-05 1.2291874901707e-05 1.22923496032043e-05 1.22932692070779e-05 1.22926448739234e-05 1.22925529296301e-05 1.22929126625583e-05 1.22924653683771e-05 0.999815610762684 1.22927462544351e-05 7.3755972322927e-05 0.999926244027677 1
26.0811 13.31107 90.87853 377 5 84.474 42.727 0 0 13.942 9.038 13.874 9.33 56.658 30.054 -9 0 0.0208712 0.0116539 0.0206111 0.0112827 0.0207698 0.0109446 0.0206171 0.0108497 0.0074263 0.5965047 0.0041621 0.6033254 0.0207924 0.011403 5.13e-05 0.0006819 0.0013568 0.017729 0.9664649 3.41420055748511e-05 3.41425860452466e-05 3.41398767077354e-05 3.41442378770781e-05 3.41421519423508e-05 3.41536222527688e-05 0.00165473444852697 3.41443347894884e-05 0.0024935695611888 3.41519994654612e-05 0.000350131389667129 3.41390695926967e-05 0.00529446196309122 3.41506215014497e-05 0.989831505400694 3.41467310829159e-05 0.000204864480400031 0.9997951355196 1
25.97968 18.17015 85.20159 191 6 53.454 44.553 0 0 8.8 8.346 8.48 7.968 36.174 31.016 -9 0 0.0128296 0.0112905 0.0126968 0.011078 0.0128194 0.0109391 0.0127106 0.0107989 -0.0251638 0.6848032 -0.017309 0.725008 0.0127189 0.0111232 -4.43e-05 0.0005413 -0.0015838 0.017676 0.9875286 2.43127665688231e-05 2.43072457664173e-05 9.0548412169422e-05 2.43072719701518e-05 0.000436681059696783 2.43079799322808e-05 9.81549584288262e-05 2.43062047143945e-05 0.000331393031269923 2.43056150696997e-05 2.43108592192032e-05 2.43112963300648e-05 0.000918115294937969 2.43097533953361e-05 0.997882025203213 2.43030473175727e-05 0.000624464736103878 0.999375535263896 1
20.7097 17.25306 30.96829 59 7 37.55 21.655 0 0 6.346 4.834 6.398 4.944 24.806 15.456 -9 0 0.008833 0.0056356 0.0088221 0.0056392 0.0087887 0.0052532 0.0088005 0.0052455 -0.0157374 0.6797354 -0.0201731 0.7027349 0.0088213 0.0055891 -6.3e-06 0.0003538 -7.89e-05 0.0186911 0.9699796 3.00551227572311e-05 3.00484882075374e-05 0.000544573701591924 3.00511446385041e-05 3.00492161575958e-05 3.00499424552468e-05 0.000669030286791426 3.00507524528676e-05 0.00534880868063311 3.00551900313143e-05 0.00033370897996333 3.00469690387839e-05 0.00291405393243048 3.00501862781276e-05 0.989889317197238 3.00502093343023e-05 0.000694827615808039 0.999305172384192 1
28.79164 9.25064 170.48059 477 8 106.542 30.468 0 0 17.46 8.422 17.67 8.414 71.412 22.665 -9 0 0.0280648 0.0098352 0.0273218 0.0088081 0.0276074 0.0082721 0.0272449 0.0076544 0.0372078 0.5136758 -0.0040258 0.5265422 0.0276832 0.0092018 -1.01e-05 0.0007022 -0.0005314 0.01427 0.9375063 0.000254171884338252 1.65013559323096e-05 1.64997072475419e-05 1.65021534733545e-05 1.65034015996261e-05 1.65031098370439e-05 1.65030931281143e-05 1.65027724480005e-05 0.000761258859171533 1.65014097677351e-05 1.6500845903825e-05 1.65019479307102e-05 0.000647354558824711 1.65010607233266e-05 0.998139191968733 1.65018709410343e-05 0.000336681612428128 0.999663318387572 1
21.06937 10.07404 40.88227 335 9 65.674 36.566 0 0 11.044 8.051 10.83 7.658 43.8 25.938 -9 0 0.0155918 0.009368 0.0155627 0.009364 0.0154808 0.0088565 0.0154155 0.008804 0.0120011 0.6480953 0.0095957 0.6275406 0.0155735 0.0092961 -3.7e-06 0.0005447 -0.0005009 0.016294 0.9704278 1.9208227949809e-05 1.92072729816641e-05 1.92066744838892e-05 1.92096704985661e-05 1.92103673989197e-05 1.92108386657519e-05 0.000388885401650984 1.92065724216266e-05 0.00130304774170872 1.92090974908998e-05 0.000110669799358711 1.92073233126529e-05 0.00225561039105873 1.92105483039953e-05 0.995730491611862 1.92084608531826e-05 0.0001152530519786 0.999884746948022 1
22.95488 4.0492 15.42399 182 10 49.15 39.879 0 0 8.06 7.46 7.944 7.503 33.146 28.298 -9 0 0.0116809 0.0102008 0.0115877 0.0100192 0.0116243 0.0096315 0.0115905 0.0095968 -0.0941788 0.7181789 -0.0825875 0.7286195 0.0116091 0.0100605 -2.52e-05 0.0004244 -0.0010001 0.0178733 0.9864811 3.14619200031671e-05 3.1465303839068e-05 3.14402603442699e-05 3.15096959591661e-05 3.14738336299701e-05 3.14946390496742e-05 3.1489875005031e-05 3.14447953686497e-05 0.00300169040172891 3.1545340573792e-05 0.000511196816912283 3.13820659002935e-05 0.00359055617958034 3.14806236724611e-05 0.992518975725802 3.13925226310043e-05 0.000188845652825315 0.999811154347175 1
24.52012 3.34102 183.58467 382 11 79.75 46.011 0 0 13.014 9.583 13.156 9.432 53.58 32.257 -9 0 0.0193869 0.0119743 0.0192787 0.0118479 0.0191716 0.0113905 0.0191621 0.0113265 0.0071039 0.5908607 -0.0121568 0.5816756 0.0193959 0.011909 6.31e-05 0.0006815 0.0017973 0.0182025 0.9782446 2.00590290130927e-05 2.00641652239434e-05 2.00602439191742e-05 2.00624945039349e-05 2.0052711504646e-05 2.00623517033494e-05 2.00639386908841e-05 2.0049001593086e-05 0.00103815382715512 2.00616639485793e-05 0.000180507218860314 2.00446925712469e-05 0.0016769268561895 2.00634287307775e-05 0.996863714741368 2.00536350243306e-05 0.000120360995868141 0.999879639004132 1
4.00533 8.97492 97.28723 357 12 12.484 8.601 0 0 2.152 2.365 2.022 2.344 8.31 6.506 -9 0 0.0029321 0.0023649 0.0029282 0.0023366 0.0029489 0.0021462 0.0029123 0.0021249 -0.0636765 0.7736744 -0.0125912 0.7846514 0.0029247 0.0023063 -5.5e-06 0.0001408 -1.94e-05 0.0210083 0.9485676 1.3691969698364e-05 1.36910619931412e-05 1.36922388415558e-05 1.36927657394892e-05 1.36920116552827e-05 1.36930705187159e-05 1.36930340626842e-05 1.36921278510536e-05 1.36930303222479e-05 1.36921842156399e-05 1.36918364367931e-05 1.36925434651921e-05 0.000220345851540854 1.36926357021265e-05 0.999587962211473 1.36914264840948e-05 8.21531184465488e-05 0.999917846881554 1
20.9967 3.31002 80.67395 331 13 61.982 43.661 0 0 10.066 8.41 10.084 8.702 41.832 30.745 -9 0 0.0148377 0.010981 0.0147496 0.0109793 0.0146285 0.0104772 0.0146335 0.0104873 0.0215732 0.6562778 -0.0188834 0.6752241 0.0148178 0.0109392 2.41e-05 0.0006615 0.0019574 0.0245475 0.9814851 8.68111160724736e-05 8.68973773292642e-05 0.000523162001655586 8.68306087711144e-05 0.00119985636576104 8.68563636903905e-05 0.00283732169560459 8.68662573399379e-05 0.0030313551230675 8.68905445960556e-05 0.00295652244042578 8.68689339433853e-05 0.0100203592979401 8.68447921121142e-05 0.97864973748034 8.68196013505044e-05 0.00207041383327987 0.99792958616672 1
23.38445 10.36175 82.57121 428 14 85.372 34.165 0 0 14.634 8.498 14.052 8.18 56.686 24.759 -9 0 0.020172 0.0090733 0.0199187 0.008985 0.0202236 0.0084402 0.0200404 0.0083935 -0.0257001 0.5883096 -0.0478196 0.6085543 0.0200484 0.0089576 3.1e-06 0.000648 -0.000295 0.0163103 0.9636486 2.39187670438153e-05 2.3921196971274e-05 2.39286324036694e-05 2.39158936773704e-05 2.39183957041994e-05 2.39208438929981e-05 0.000520156736018768 2.39161519191983e-05 0.00114442481091113 2.39209231342559e-05 0.000485488589487184 2.39185055398503e-05 0.0025752083061477 2.39257663819942e-05 0.995011596296871 2.39201838953889e-05 0.000143523729693327 0.999856476270306 1
8.59793 13.93796 96.3835 6 15 5.008 5.284 0 0 0.776 1.233 0.818 1.569 3.414 3.541 -9 0 0.0011822 0.0012856 0.0011944 0.0013235 0.001181 0.0012044 0.0011929 0.0012843 -0.0273275 0.9029624 -0.028327 0.9060535 0.0011908 0.0012964 2.6e-06 8.83e-05 0.0003185 0.0251684 0.9417074 0.000377440188824454 2.27435805160374e-05 0.000296291854440184 2.27456192402942e-05 2.27455867981488e-05 2.27441212419386e-05 2.27456738913815e-05 2.27461466076391e-05 0.0003053931726807 2.27431017241545e-05 2.2743864245064e-05 2.27445138567511e-05 2.27431020860157e-05 2.27444659275752e-05 0.998747939876228 2.2745131691879e-05 0.000764710951061057 0.999235289048939 1
3.5903 0.24568 117.06769 9 16 0.308 2.166 0 0 0.056 0.47 0.062 0.547 0.19 1.347 -9 0 7.63e-05 0.0005377 7.43e-05 0.0005481 6.93e-05 0.0004786 7.1e-05 0.0005032 0.014695 0.2039915 0.0039402 0.1886407 7.45e-05 0.000532 -8e-07 1.64e-05 -0.0009294 0.0179965 0.9875379 1.82911890016823e-05 1.8293692310744e-05 1.82954775231388e-05 1.82937086568534e-05 1.8293229027929e-05 1.82941931199344e-05 0.000517513652931267 1.82928239893362e-05 0.000133623865920972 1.82931429653208e-05 1.82932648331072e-05 1.82933631712206e-05 1.82934289035541e-05 1.82934945592598e-05 0.999111049209412 1.82922636735962e-05 0.000109761489640282 0.99989023851036 1
6.05337 14.64352 60.00339 122 17 10.352 10.201 0 0 1.794 2.329 1.762 2.348 6.796 7.252 -9 0 0.0023789 0.0025155 0.0023817 0.0024943 0.0024213 0.002462 0.0024122 0.0024462 -0.0639178 0.9041256 -0.0465236 0.9244983 0.002377 0.0024815 -3.2e-06 0.0001227 -0.0007237 0.021349 0.9617451 1.45281108232019e-05 1.45270525002235e-05 1.45273437344267e-05 1.4528494946045e-05 1.45274734809758e-05 1.45274365814045e-05 1.45276942819944e-05 1.45273664641809e-05 1.45274370954541e-05 1.4527563525572e-05 1.45277566952947e-05 1.45282368297996e-05 0.00022543126138684 1.45283454528025e-05 0.999571179892753 1.45285334492362e-05 8.71659120662774e-05 0.999912834087934 1
20.28689 18.44841 179.27519 221 18 42.536 40.176 0 0 7.02 7.677 6.92 7.525 28.596 28.011 -9 0 0.0099962 0.0097912 0.0099478 0.0098392 0.0100391 0.0096027 0.0100109 0.0095943 -0.0390261 0.7337227 -0.0752249 0.7551174 0.0099458 0.0097329 -2.62e-05 0.0003621 -8.72e-05 0.019974 0.9881047 0.00014190899749289 1.67288475323926e-05 1.67298678221786e-05 1.67281980354536e-05 1.67297899442563e-05 1.67308636707357e-05 1.67291986930459e-05 1.67292033826195e-05 0.00101644120656628 1.67295162512217e-05 0.00018240634518756 1.67278219706535e-05 1.67304365864572e-05 1.67317353929465e-05 0.998458488408864 1.67295626071325e-05 0.000225556564497907 0.999774443435502 1
19.05762 4.12517 137.25369 26 19 6.552 17.764 0 0 1.06 2.995 1.05 2.927 4.442 12.358 -9 0 0.001576 0.0044316 0.0015767 0.0044548 0.0015508 0.0042519 0.001548 0.0042332 0.0077558 0.8623242 -0.0402904 0.8706513 0.001565 0.0043823 -1.14e-05 0.0001474 -0.0009207 0.0234489 0.9946077 1.07481750660843e-05 1.07470885356423e-05 1.07472403094846e-05 1.07473756893114e-05 1.07469909849154e-05 1.07477944657865e-05 1.07474030888024e-05 1.07474917087224e-05 1.07475559599368e-05 1.07476482401442e-05 1.07476457490603e-05 1.07474853500371e-05 1.07477093623797e-05 1.07476417016903e-05 0.999838787319292 1.07474344962653e-05 6.44846650512245e-05 0.999935515334949 1
16.81887 18.8899 54.00377 120 20 31.084 24.425 0 0 5.366 5.277 5.254 5.379 20.464 16.64 -9 0 0.0073675 0.006012 0.0073542 0.0061158 0.0072807 0.0057632 0.0072491 0.0058085 0.0243089 0.7684184 0.02029 0.7580055 0.0073729 0.0060275 1.2e-05 0.0003195 0.0014847 0.0215333 0.9769267 4.93723383377903e-05 4.93842828859709e-05 4.93859655785188e-05 4.93816758125152e-05 0.00072440198905572 4.93758223049992e-05 0.00112040139068801 4.93857356190292e-05 0.0119220663210773 4.9386200712807e-05 4.9381502987237e-05 4.93814774890776e-05 0.016412229624424 4.93822500592083e-05 0.969277697255831 4.93861671370494e-05 0.000971302073975514 0.999028697926025 1
25.7236 0.4464 159.00441 192 21 40.364 51.833 0 0 6.634 9.258 6.87 9.794 26.86 35.161 -9 0 0.0097321 0.0129765 0.0097071 0.0129007 0.0097645 0.0127131 0.0097893 0.0127646 -0.0413191 0.4850793 -0.0476305 0.4434199 0.0097166 0.012881 -3e-06 0.0003796 0.0005594 0.0167236 0.9907466 9.8962287829212e-06 9.8957077797822e-06 9.8951589970405e-06 9.89607950462831e-06 9.89582265684932e-06 9.89506566867525e-06 9.89550433922484e-06 9.89630269674938e-06 9.89589924098999e-06 9.89550577221279e-06 9.89575373953749e-06 9.8955580437233e-06 9.89580154412336e-06 9.8967660493504e-06 0.99985156306381 9.89578137421879e-06 5.93740633898968e-05 0.99994062593661 1
20.35022 8.45783 62.93443 222 22 44.984 40.001 0 0 7.094 7.666 7.978 8.255 29.912 27.562 -9 0 0.0104503 0.0097004 0.0107274 0.0099816 0.0104455 0.0094407 0.0106919 0.0096486 0.0058338 0.7638648 -0.0046308 0.7716553 0.0106124 0.009833 2.35e-05 0.0004133 0.000747 0.0191839 0.9840268 0.000512144147760895 3.35273505618654e-05 3.35397873857635e-05 3.35266644874828e-05 0.000355792117247705 3.3503313054031e-05 0.000112353996684162 3.35251766566786e-05 0.00185437342818023 3.35454222195823e-05 0.000496511473065879 3.35257801316337e-05 0.00284715670814123 3.3535133798576e-05 0.993519904912457 3.35345881671229e-05 0.00100203338049774 0.998997966619502 1
19.90083 4.205 34.80093 27 23 13.202 18.802 0 0 2.216 4.014 2.312 3.858 8.674 12.529 -9 0 0.0029892 0.0042643 0.0030288 0.0042653 0.0030696 0.0044105 0.0030966 0.0044144 -0.0398887 0.8983797 -0.018001 0.9019412 0.0030225 0.0042682 1.35e-05 0.0001686 0.0020652 0.0245945 0.9842775 4.42114690177207e-05 4.42144910700104e-05 0.00139548118835123 4.42097982081159e-05 4.42102714655137e-05 4.42156029710108e-05 4.42197885503975e-05 4.4212712098864e-05 0.00735255609086346 4.42151542588631e-05 4.42274638642242e-05 4.42052302584743e-05 0.00348196185794135 4.4213418405769e-05 0.987239435788194 4.42096744810319e-05 0.0016165428210836 0.998383457178916 1
24.23903 0.16698 17.4332 77 24 16.502 36.949 0 0 2.812 6.802 2.85 7.135 10.84 24.687 -9 0 0.003792 0.00869 0.0038284 0.0087268 0.0038656 0.0087385 0.0038729 0.0087168 -0.0065016 0.4745332 -0.0020243 0.4991966 0.0038042 0.0086655 -6e-06 0.0002692 0.0014596 0.0255062 0.9923602 1.02254602716782e-05 1.02252263110857e-05 1.02249559236758e-05 1.02251389611228e-05 1.0225636536137e-05 1.02253662553247e-05 1.02252732236765e-05 1.0225536491122e-05 1.02253877383156e-05 1.02260380948668e-05 1.02247982554315e-05 1.02250547777679e-05 1.02258219787869e-05 1.02250143525113e-05 0.999846620023749 1.02252670797367e-05 6.13517842590242e-05 0.999938648215741 1
10.75898 11.9888 41.59678 306 25 31.962 19.438 0 0 5.276 4.341 5.272 4.687 21.414 14.104 -9 0 0.0075785 0.0050702 0.0075474 0.0050917 0.0075231 0.0046963 0.007522 0.0047556 0.0030054 0.7502809 -0.0079478 0.7571104 0.0075452 0.0049992 -1.77e-05 0.0003117 -0.0010504 0.0174357 0.9609593 1.71642550841571e-05 1.71653760245588e-05 1.71628066768193e-05 1.7164246124172e-05 1.71624336905211e-05 1.71622672779981e-05 1.71643142706554e-05 1.71634321466362e-05 0.000596805180902473 1.71633018031931e-05 1.71632282649708e-05 1.71628970414619e-05 0.000911060338069968 1.7166017513813e-05 0.998269007871218 1.71620338909823e-05 0.000102981384878226 0.999897018615122 1
13.55543 15.02511 64.32903 91 26 19.724 19.519 0 0 3.138 3.615 3.43 4.428 13.156 13.42 -9 0 0.0045255 0.0046211 0.0046907 0.0048708 0.0045928 0.0045541 0.0046751 0.0047303 -0.0727239 0.8022103 -0.0014033 0.836426 0.0046114 0.0047222 3.3e-06 0.000258 0.0006196 0.0228642 0.9795426 4.06396112793818e-05 3.00821427081159e-05 0.000138580119617395 3.00438509411457e-05 3.00455521675172e-05 3.00720072778871e-05 3.00489223914456e-05 3.00605981942612e-05 0.00462519997717656 3.00753044016937e-05 0.000134161985976508 3.00445798696198e-05 0.000884724931106448 3.00610884536668e-05 0.993876090016451 3.00693119871397e-05 0.000299463283991443 0.999700536716008 1
